r,l,t
565.0,1082,998.597206
410.0,616,1006.268039
225.0,680,1014.828095
305.0,759,1024.164233
485.0,725,1032.762353
210.0,616,1040.567717
210.0,653,1048.383917
365.0,1092,1062.180321
275.0,757,1071.242476
460.0,740,1080.586107
285.0,724,1089.87115
590.0,1061,1102.70242
390.0,1090,1116.027404
655.0,1170,1131.002465
465.0,734,1139.719136
210.0,618,1147.245119
485.0,757,1156.939142
440.0,1168,1171.602067
210.0,622,1179.382121
120.0,289,1182.838528
180.0,612,1190.613305
345.0,805,1200.4786
210.0,607,1208.233088
270.0,688,1216.568868
375.0,1087,1229.670797
650.0,1118,1244.036114
120.0,558,1250.69002
450.0,1169,1264.92377
240.0,685,1273.973016
650.0,1276,1289.718791
310.0,750,1298.348424
305.0,826,1308.750461
420.0,1166,1323.001935
460.0,716,1331.470747
450.0,1265,1347.002191
475.0,735,1356.123721
80.0,310,1359.698918
545.0,791,1369.505475
260.0,736,1378.757706
315.0,834,1388.254224
325.0,738,1397.48301
210.0,656,1405.522498
435.0,1166,1419.89581
370.0,814,1430.178708
300.0,736,1438.65761
620.0,1105,1452.426242
390.0,1098,1465.329827
345.0,794,1474.852031
365.0,809,1485.450969
670.0,1113,1498.644933
325.0,759,1508.105459
650.0,1156,1522.080955
670.0,1265,1537.354187
650.0,1262,1552.700115
330.0,798,1561.75768
240.0,683,1569.962427
420.0,1073,1583.29318
290.0,725,1591.55926
310.0,745,1600.730914
520.0,724,1608.883814
265.0,741,1618.288862
820.0,1078,1632.089648
420.0,1073,1645.197796
625.0,1111,1658.901484
345.0,817,1668.574756
315.0,733,1677.14649
470.0,1099,1690.918195
450.0,1158,1705.140088
290.0,733,1714.210741
515.0,821,1723.722605
420.0,1108,1737.418207
470.0,1101,1750.588521
305.0,732,1759.703779
260.0,734,1768.259293
590.0,1077,1782.148453
605.0,1091,1794.556638
345.0,760,1803.812316
500.0,712,1812.638615
820.0,1067,1825.294811
210.0,610,1833.088308
620.0,1082,1845.865858
620.0,1066,1858.539803
265.0,717,1867.787207
295.0,725,1876.30165
275.0,741,1885.249071
590.0,1078,1898.623022
320.0,741,1907.014351
365.0,1073,1920.624391
330.0,734,1928.935449
305.0,729,1937.604742
420.0,1076,1950.241124
710.0,1120,1963.893627
420.0,1077,1976.651592
435.0,1079,1990.019637
670.0,1266,2005.005937
685.0,1176,2020.235352
260.0,726,2028.831905
495.0,1177,2042.967847
555.0,1373,2059.510868
800.0,1305,2075.105032
470.0,1115,2088.92109
490.0,768,2098.462596
870.0,1179,2112.947218
285.0,715,2121.248835
495.0,1119,2135.18865
495.0,1103,2148.683636
515.0,1157,2162.726163
420.0,1069,2175.30072
435.0,1097,2188.100033
210.0,605,2195.772626
605.0,1089,2209.170997
545.0,806,2218.183551
285.0,709,2226.200254
450.0,1210,2241.320068
435.0,1097,2254.238592
725.0,1131,2268.035628
525.0,1223,2282.47887
290.0,748,2291.769125
275.0,742,2300.868365
590.0,1081,2313.553853
470.0,1092,2327.042414
755.0,1159,2341.015249
470.0,1141,2354.957998
600.0,1535,2373.59537
315.0,805,2382.652288
670.0,1094,2395.188678
685.0,1521,2413.911035
620.0,1071,2426.189762
590.0,1088,2439.628641
530.0,1218,2453.632279
470.0,1223,2468.27462
260.0,752,2477.591214
425.0,1079,2490.395462
330.0,775,2499.71105
320.0,736,2508.897828
755.0,1159,2523.233856
375.0,1069,2536.13159
670.0,1104,2550.114202
350.0,751,2558.764753
390.0,1065,2572.427846
520.0,1124,2585.856138
285.0,705,2594.54407
620.0,1154,2608.578206
695.0,1120,2621.746581
515.0,1374,2638.126348
215.0,663,2645.959671
470.0,1112,2659.715182
470.0,1263,2674.897619
650.0,1140,2687.877068
525.0,1401,2704.700327
470.0,1090,2718.186418
985.0,1275,2734.145371
475.0,1212,2748.300066
825.0,1128,2761.792158
840.0,1097,2774.087038
290.0,729,2782.917245
275.0,724,2791.922028
285.0,692,2799.997133
425.0,1087,2812.48746
420.0,1067,2825.796605
275.0,718,2834.216283
425.0,1262,2849.15131
120.0,496,2855.185234
800.0,1452,2872.415319
285.0,693,2880.621896
450.0,1118,2894.483634
345.0,1040,2906.945585
665.0,1550,2925.185133
235.0,643,2932.766786
215.0,635,2940.360285
320.0,735,2949.355773
810.0,1580,2967.559927
545.0,1016,2979.471788
420.0,1069,2992.209222
420.0,1070,3004.660273
855.0,1643,3024.231275
420.0,1069,3037.324677
505.0,1176,3051.386981
435.0,1150,3065.493528
565.0,1382,3081.626755
640.0,1077,3095.012944
420.0,1093,3108.009346
740.0,1376,3124.62777
775.0,1276,3140.045431
550.0,1157,3154.393754
255.0,731,3162.772984
660.0,1090,3176.338835
275.0,737,3185.228922
870.0,1170,3199.316459
470.0,1110,3211.734974
685.0,1116,3225.116116
685.0,1132,3238.797446
345.0,792,3248.315174
475.0,745,3257.591324
315.0,730,3265.671765
620.0,1064,3278.391667
285.0,727,3287.107585
700.0,1140,3300.594354
320.0,720,3309.419897
820.0,1083,3321.886173
895.0,1110,3335.418902
335.0,751,3343.761934
525.0,1192,3358.227775
420.0,1072,3371.095828
630.0,1082,3384.059709
655.0,1102,3397.377648
590.0,1072,3409.912395
635.0,1165,3424.550355
360.0,745,3433.61901
475.0,738,3442.626508
290.0,740,3450.953554
820.0,1094,3464.631052
495.0,1092,3477.415161
555.0,1451,3495.677342
435.0,1079,3508.382025
290.0,742,3517.443564
650.0,1260,3532.855488
910.0,1675,3553.053633
420.0,1060,3565.210426
680.0,1137,3579.06395
420.0,1067,3591.844612
805.0,1420,3608.954209
695.0,1097,3622.034234
530.0,1197,3636.898387
1000.0,1620,3656.09247
365.0,758,3665.08505
545.0,757,3673.961017
370.0,1025,3685.937774
635.0,1069,3698.659781
535.0,764,3707.620026
475.0,1128,3721.500742
525.0,1166,3735.34684
405.0,1024,3747.264755
695.0,1419,3764.178534
425.0,1081,3776.63737
545.0,1411,3793.236411
475.0,1126,3806.98378
805.0,1364,3823.645517
530.0,1165,3837.534699
315.0,818,3846.774149
780.0,1017,3859.109019
710.0,1102,3872.288008
365.0,1008,3884.212596
590.0,1063,3896.652522
845.0,1526,3914.96607
770.0,1372,3931.55784
360.0,776,3940.907884
390.0,784,3950.192651
540.0,1222,3964.128698
525.0,1099,3977.316549
270.0,700,3985.281686
815.0,1419,4002.242981
620.0,1025,4014.551399
595.0,1338,4030.663881
525.0,1215,4045.307278
365.0,786,4054.705495
515.0,772,4064.12115
750.0,1169,4078.08814
315.0,712,4086.900995
630.0,1047,4098.88083
420.0,1059,4111.623497
495.0,1089,4125.107617
285.0,691,4133.173959
300.0,765,4142.482428
620.0,1055,4155.221066
345.0,747,4164.506257
290.0,708,4172.727397
345.0,730,4181.570695
285.0,706,4189.824065
725.0,1025,4202.158817
725.0,1385,4218.742408
485.0,697,4226.478916
465.0,1177,4241.147265
670.0,1109,4254.071003
470.0,1092,4267.938618
1010.0,1707,4287.935398
750.0,1385,4304.649785
290.0,712,4312.92502
745.0,1161,4326.97425
315.0,698,4335.300059
630.0,1628,4354.5508
595.0,1253,4369.509378
360.0,787,4378.870569
390.0,996,4391.24701
230.0,622,4398.866595
525.0,1111,4412.050563
150.0,497,4417.726658
210.0,619,4425.108137
210.0,374,4429.811294
520.0,1102,4442.53515
465.0,651,4450.156469
155.0,379,4454.701607
565.0,743,4463.807062
250.0,585,4470.459085
775.0,1089,4484.176857
500.0,879,4494.560722
390.0,750,4503.08214
350.0,773,4512.525325
570.0,1208,4527.73439
420.0,923,4538.383763
610.0,803,4548.08442
500.0,1054,4561.193082
610.0,877,4571.838079
320.0,576,4579.060195
480.0,773,4588.345737
315.0,718,4596.409046
320.0,674,4604.553342
550.0,724,4613.629297
335.0,640,4621.61229
390.0,719,4629.874891
315.0,640,4637.536123
595.0,686,4646.298664
365.0,721,4654.552641
320.0,590,4661.886413
350.0,833,4671.649192
350.0,706,4680.611635
550.0,1508,4698.34152
335.0,621,4706.287297
150.0,314,4710.724474
215.0,674,4718.617355
245.0,543,4725.182944
450.0,715,4733.519517
215.0,438,4739.317994
480.0,679,4747.195511
165.0,427,4752.049637
230.0,525,4758.349449
270.0,685,4767.499582
800.0,1313,4783.665084
465.0,881,4795.017653
330.0,648,4802.803206
270.0,612,4810.147019
695.0,995,4822.619939
290.0,580,4830.086553
245.0,510,4836.411786
155.0,414,4841.567058
505.0,704,4849.661719
200.0,553,4856.106569
335.0,717,4865.426405
580.0,1317,4881.744695
565.0,741,4891.271482
660.0,969,4903.078148
190.0,471,4909.21633
520.0,800,4919.051457
400.0,769,4928.391581
240.0,503,4934.486471
785.0,1305,4950.322804
425.0,1017,4962.678018
365.0,904,4973.901596
500.0,751,4983.333975
290.0,666,4991.568319
315.0,649,4999.390507
340.0,561,5005.973865
240.0,569,5013.398992
485.0,821,5023.029786
640.0,777,5032.560681
675.0,957,5044.016785
230.0,487,5050.189834
360.0,645,5058.191151
220.0,500,5064.294654
410.0,749,5073.661944
470.0,916,5084.795227
420.0,644,5092.598859
325.0,539,5099.012756
480.0,800,5108.756565
575.0,1248,5124.12787
505.0,709,5132.626711
425.0,785,5142.25337
535.0,900,5153.499198
570.0,1066,5167.133291
425.0,697,5175.469794
240.0,473,5181.379893
210.0,489,5186.74414
225.0,448,5192.677102
545.0,1006,5205.249813
545.0,1032,5217.797125
515.0,892,5228.944093
800.0,741,5237.773469
425.0,757,5247.133338
240.0,516,5253.734501
500.0,831,5264.484475
530.0,725,5272.811416
315.0,590,5280.217225
245.0,649,5287.817332
375.0,834,5297.562214
485.0,963,5309.86108
370.0,624,5316.9852
620.0,727,5326.09841
405.0,721,5335.049032
495.0,777,5344.752187
150.0,368,5348.561799
775.0,948,5360.558709
540.0,779,5370.282423
340.0,698,5378.492298
470.0,784,5387.983891
370.0,655,5396.185426
385.0,638,5403.763874
440.0,685,5412.633692
600.0,658,5420.671005
525.0,954,5432.340797
345.0,782,5441.964598
470.0,705,5450.886181
435.0,824,5460.430505
380.0,812,5470.311226
440.0,794,5480.139169
450.0,678,5488.956351
575.0,1105,5502.115468
200.0,540,5508.633259
470.0,729,5517.910854
360.0,686,5525.957146
445.0,692,5534.863633
425.0,702,5543.242381
440.0,979,5555.294368
365.0,591,5562.183188
335.0,590,5569.876852
690.0,672,5578.025692
530.0,584,5584.959711
690.0,928,5597.045082
450.0,861,5606.951607
405.0,640,5614.700877
420.0,687,5622.781578
470.0,807,5633.383963
360.0,654,5641.435224
515.0,869,5651.894615
345.0,664,5660.590187
480.0,779,5670.119194
450.0,724,5678.474702
675.0,896,5689.7735
485.0,815,5699.800207
445.0,772,5709.273545
310.0,691,5718.104874
215.0,491,5723.941914
505.0,826,5733.719212
340.0,612,5741.324116
285.0,639,5749.189318
330.0,570,5755.874659
575.0,1060,5768.606061
395.0,717,5777.813924
445.0,727,5786.433559
215.0,427,5792.162533
335.0,575,5799.037055
410.0,619,5806.80674
515.0,1003,5819.314845
600.0,998,5830.928481
335.0,592,5838.25758
235.0,528,5844.609741
270.0,632,5852.53237
425.0,759,5862.279974
235.0,441,5867.393924
570.0,625,5875.112918
400.0,762,5884.794915
570.0,779,5894.367679
360.0,632,5902.217837
385.0,707,5910.465473
390.0,1035,5922.935105
545.0,1015,5935.463954
500.0,1029,5947.908149
295.0,657,5955.77753
500.0,864,5966.382993
205.0,500,5972.539502
210.0,571,5979.346989
395.0,616,5987.2382
495.0,857,5997.248179
600.0,901,6008.019842
770.0,931,6019.579386
550.0,877,6029.462791
920.0,947,6041.677307
440.0,1077,6054.391569
550.0,920,6065.511466
530.0,865,6076.255874
600.0,921,6087.815068
675.0,711,6096.551658
465.0,742,6105.164835
360.0,587,6112.661642
735.0,1060,6125.105729
315.0,531,6131.293665
785.0,1291,6146.843652
755.0,894,6157.816475
440.0,669,6165.966643
600.0,834,6176.661732
470.0,684,6184.90487
320.0,637,6192.739256
685.0,631,6200.340788
515.0,687,6208.382179
250.0,569,6215.206274
480.0,716,6224.043252
470.0,760,6233.487482
610.0,1067,6246.53278
290.0,618,6254.201922
600.0,877,6265.226663
550.0,768,6274.484203
540.0,797,6284.150226
520.0,814,6294.053185
745.0,897,6304.92963
770.0,899,6315.94026
1265.0,1458,6333.584833
405.0,698,6342.454053
380.0,552,6348.90257
580.0,812,6358.590016
600.0,711,6367.741392
515.0,777,6377.226388
250.0,569,6384.14933
670.0,688,6392.271882
540.0,773,6401.709969
435.0,750,6410.781943
435.0,669,6418.740849
315.0,697,6427.544131
525.0,762,6437.149157
655.0,775,6446.540427
600.0,935,6457.937127
525.0,786,6467.52197
405.0,568,6474.073734
310.0,508,6480.119444
575.0,1103,6493.561259
425.0,612,6501.407396
215.0,405,6506.282573
605.0,977,6517.71191
420.0,590,6525.352148
380.0,789,6534.803923
885.0,1023,6547.17203
375.0,604,6553.909082
425.0,672,6562.831905
520.0,839,6572.768026
850.0,1742,6594.075372
380.0,608,6600.951459
525.0,831,6611.3867
465.0,605,6618.172228
400.0,682,6627.251602
540.0,846,6637.175083
430.0,772,6646.828719
445.0,728,6655.893292
330.0,444,6660.876622
480.0,887,6671.68605
360.0,676,6679.616502
500.0,807,6690.193969
435.0,966,6701.6888
340.0,563,6708.404925
455.0,792,6718.6522
470.0,793,6728.473155
420.0,595,6735.5325
685.0,693,6744.604642
600.0,959,6756.243215
575.0,727,6765.41176
720.0,880,6775.896576
410.0,621,6783.72847
385.0,514,6789.945352
735.0,1031,6802.217867
650.0,833,6812.521096
575.0,953,6823.874543
580.0,920,6834.808543
380.0,693,6844.059063
545.0,806,6853.88381
540.0,745,6862.982119
160.0,508,6868.838922
930.0,1284,6884.750963
555.0,819,6895.178788
550.0,675,6903.241788
570.0,688,6911.330134
545.0,956,6923.457288
730.0,837,6933.317777
580.0,743,6942.606464
605.0,1034,6955.418742
600.0,917,6966.320054
405.0,662,6974.437962
470.0,821,6984.497149
470.0,779,6993.801546
535.0,850,7004.197813
470.0,824,7014.920246
335.0,450,7020.115261
570.0,828,7029.940067
575.0,746,7039.541213
225.0,427,7044.758898
175.0,512,7051.219829
730.0,827,7061.555026
510.0,885,7072.560485
370.0,532,7079.088382
415.0,805,7088.739204
530.0,978,7100.740516
200.0,473,7106.175733
585.0,855,7116.850865
550.0,729,7125.226151
365.0,600,7133.154155
705.0,1024,7145.324007
470.0,707,7153.653545
430.0,639,7161.486998
690.0,895,7172.210807
545.0,928,7182.786354
575.0,947,7194.810013
440.0,458,7200.167409
600.0,903,7211.107811
260.0,579,7218.360207
545.0,823,7228.317556
430.0,679,7236.381363
515.0,827,7247.177763
570.0,965,7258.753443
485.0,730,7267.77588
775.0,896,7278.599565
550.0,1008,7290.98197
465.0,742,7299.414477
600.0,920,7310.803371
510.0,862,7320.756057
575.0,879,7331.74102
270.0,548,7338.199267
205.0,466,7344.352818
1035.0,1358,7360.414313
605.0,900,7371.219892
550.0,1200,7386.380071
235.0,492,7391.813426
580.0,974,7403.870818
805.0,944,7415.467225
515.0,698,7424.388412
895.0,1490,7442.209977
650.0,948,7453.898863
605.0,623,7461.096427
375.0,605,7468.888986
715.0,803,7478.34036
600.0,749,7487.818119
695.0,673,7496.070059
745.0,1278,7511.386343
810.0,1302,7527.273336
550.0,856,7537.992298
545.0,898,7548.859778
545.0,1012,7561.333041
915.0,1245,7576.46607
405.0,586,7583.865929
575.0,1038,7596.151835
485.0,729,7605.320983
370.0,676,7613.259223
525.0,691,7621.312765
600.0,1048,7634.274003
800.0,942,7646.119299
600.0,806,7655.736184
600.0,1066,7668.537353
460.0,718,7677.692884
1000.0,965,7689.325836
770.0,723,7698.458747
530.0,819,7708.022825
575.0,872,7718.852389
545.0,782,7728.452801
600.0,944,7739.578364
550.0,602,7747.092282
800.0,1118,7761.389164
515.0,710,7769.811329
605.0,734,7779.106248
660.0,903,7789.857494
520.0,764,7799.140157
680.0,755,7807.623857
585.0,1016,7820.033362
550.0,815,7830.283548
275.0,464,7835.343361
410.0,697,7844.06914
555.0,1027,7856.627985
330.0,610,7863.568018
690.0,879,7874.279072
775.0,888,7885.460326
610.0,955,7897.00563
665.0,1045,7909.696739
525.0,872,7920.386036
600.0,882,7931.368663
600.0,911,7942.225937
410.0,701,7951.392135
650.0,598,7957.956742
430.0,736,7967.300954
850.0,1313,7983.176458
550.0,877,7993.793787
500.0,707,8002.024215
610.0,776,8011.902639
555.0,975,8023.711386
600.0,969,8035.081138
545.0,690,8044.09918
265.0,526,8050.400844
1010.0,1510,8067.88395
1050.0,1310,8084.596038
600.0,916,8095.652622
580.0,820,8105.05888
470.0,696,8113.219371
630.0,907,8124.8598
465.0,524,8131.633272
575.0,954,8142.746361
465.0,757,8152.280372
585.0,696,8160.55648
550.0,560,8166.9412
795.0,944,8178.836939
385.0,777,8188.309139
525.0,917,8199.106548
310.0,543,8205.870123
600.0,897,8216.662175
590.0,542,8223.269934
510.0,830,8233.904117
575.0,840,8243.505384
380.0,651,8251.62678
605.0,779,8261.216125
600.0,924,8272.072803
315.0,538,8279.448264
490.0,611,8286.283212
370.0,734,8295.480207
570.0,744,8304.649614
520.0,758,8314.145701
545.0,844,8324.130822
460.0,858,8334.264486
575.0,753,8343.681857
605.0,874,8353.880803
495.0,566,8361.188732
450.0,696,8369.301737
570.0,750,8378.229578
600.0,913,8389.459064
515.0,952,8400.609248
870.0,973,8413.164818
855.0,1255,8428.465081
905.0,1430,8445.615875
925.0,1278,8460.882113
570.0,898,8471.883541
575.0,783,8481.036985
600.0,891,8491.71577
400.0,701,8499.786904
570.0,982,8512.245274
575.0,907,8523.280648
495.0,837,8533.203785
515.0,738,8542.127329
710.0,930,8553.323025
515.0,756,8562.495511
570.0,770,8571.876391
290.0,456,8577.064495
780.0,853,8587.52889
700.0,692,8595.532732
605.0,769,8604.918044
600.0,774,8614.492303
800.0,1003,8626.23046
545.0,675,8634.340057
600.0,856,8644.939476
315.0,518,8651.340039
570.0,784,8660.962791
500.0,758,8670.219292
885.0,1352,8686.411868
605.0,688,8695.763258
665.0,757,8705.232114
540.0,699,8713.756141
600.0,692,8721.885484
745.0,869,8732.692605
575.0,715,8741.737543
600.0,794,8751.308666
515.0,715,8759.534017
335.0,634,8767.600958
1075.0,1193,8782.543837
605.0,783,8792.154339
510.0,892,8803.326658
545.0,599,8810.386818
585.0,924,8821.755064
460.0,804,8832.337593
495.0,829,8841.935365
600.0,861,8852.325842
635.0,960,8863.637883
355.0,506,8869.874523
775.0,913,8881.23871
605.0,733,8890.662803
740.0,988,8901.970937
575.0,756,8911.286112
600.0,858,8921.673497
575.0,644,8929.716369
1070.0,1284,8945.698976
545.0,837,8955.347538
255.0,416,8961.053651
550.0,755,8969.663863
360.0,530,8976.963238
1020.0,1131,8990.173198
600.0,923,9001.397426
440.0,867,9011.979049
695.0,878,9022.728521
725.0,1034,9035.109167
550.0,681,9043.14101
540.0,683,9051.982935
575.0,781,9061.270564
570.0,934,9072.623949
515.0,694,9080.875614
520.0,645,9088.95019
570.0,861,9099.730501
1175.0,1428,9116.96074
710.0,1119,9130.644936
445.0,534,9136.887051
680.0,720,9145.322241
490.0,874,9156.027789
540.0,699,9164.467434
610.0,693,9173.66937
285.0,455,9178.967768
670.0,784,9188.67643
830.0,1220,9204.407307
515.0,803,9213.837112
540.0,721,9222.933022
545.0,896,9233.67591
450.0,728,9242.112189
545.0,618,9249.586344
865.0,1037,9262.276299
600.0,920,9273.48418
465.0,682,9281.37328
575.0,803,9291.778745
450.0,709,9300.110797
865.0,1458,9317.514548
805.0,826,9328.285876
540.0,797,9337.610581
570.0,756,9346.642486
960.0,1246,9362.037849
545.0,691,9369.833908
800.0,854,9380.727372
725.0,966,9392.146584
800.0,1059,9404.894891
600.0,820,9415.295367
520.0,905,9426.515842
485.0,715,9434.944341
545.0,945,9445.878304
575.0,993,9458.089492
600.0,1004,9469.986839
570.0,631,9477.704692
555.0,827,9487.395362
600.0,741,9496.431937
725.0,1030,9508.806178
465.0,566,9515.61434
465.0,819,9526.172833
605.0,726,9534.434981
575.0,797,9543.944061
570.0,985,9556.202215
390.0,591,9563.729026
490.0,749,9572.358793
810.0,876,9583.152149
685.0,906,9594.138121
500.0,868,9604.8445
545.0,636,9612.285985
600.0,990,9624.358106
1115.0,1201,9638.928432
1145.0,1441,9656.223022
545.0,765,9665.350791
510.0,793,9674.895032
610.0,619,9682.452183
605.0,817,9692.323068
600.0,866,9703.451057
515.0,785,9712.865322
1200.0,1414,9730.112759
575.0,790,9739.428009
600.0,834,9749.713871
545.0,809,9759.381477
485.0,697,9767.383301
545.0,864,9778.045066
460.0,600,9785.583405
935.0,1089,9798.335641
770.0,801,9808.144788
340.0,595,9815.34624
410.0,580,9822.164639
800.0,903,9833.227435
825.0,1064,9846.579725
1015.0,1229,9861.55648
575.0,596,9869.125856
600.0,704,9877.516648
760.0,1172,9891.874907
350.0,452,9897.511393
870.0,1069,9910.135082
580.0,816,9919.713
845.0,1120,9933.563284
955.0,1277,9949.461785
385.0,544,9955.938217
545.0,1205,9970.698547
600.0,750,9980.141886
600.0,829,9990.304431
600.0,636,9997.822738
600.0,881,10008.43895
540.0,681,10016.172121
865.0,1170,10029.92756
550.0,714,10038.118928
775.0,969,10050.024317
495.0,697,10058.083323
610.0,944,10069.847918
805.0,792,10079.423698
600.0,665,10087.290869
600.0,816,10096.619263
475.0,736,10105.831617
605.0,682,10114.072907
600.0,742,10123.165574
525.0,970,10135.127719
575.0,838,10144.938181
570.0,631,10153.010573
385.0,506,10159.298831
710.0,1003,10171.564559
845.0,1063,10184.286396
415.0,591,10190.718393
585.0,1039,10204.078187
470.0,724,10212.427499
675.0,855,10222.890933
600.0,954,10234.374002
545.0,864,10244.876658
1005.0,1526,10263.163337
600.0,838,10272.443797
635.0,1010,10284.58112
545.0,954,10295.972385
865.0,1409,10313.586457
490.0,789,10323.281031
540.0,647,10331.190551
960.0,1207,10346.214178
475.0,627,10354.001001
610.0,728,10362.475012
1360.0,1559,10381.555583
600.0,877,10392.392967
605.0,769,10401.771093
685.0,974,10414.251296
410.0,580,10420.907265
520.0,914,10431.890781
575.0,830,10442.674354
555.0,749,10451.849904
600.0,919,10462.818402
545.0,829,10472.39399
600.0,855,10483.003844
525.0,635,10490.847068
910.0,1206,10505.608899
490.0,759,10515.123261
935.0,1255,10530.331324
495.0,741,10538.724341
545.0,973,10550.938718
545.0,972,10562.119601
685.0,1134,10575.86195
545.0,895,10586.738787
435.0,612,10594.517981
835.0,1070,10607.281854
600.0,726,10616.384151
575.0,797,10625.827752
715.0,964,10637.370218
700.0,1011,10649.614275
520.0,606,10657.357106
550.0,656,10665.16532
510.0,604,10672.572167
515.0,1137,10686.40867
575.0,681,10694.603175
495.0,633,10702.127863
525.0,902,10713.195976
215.0,385,10717.761679
765.0,1125,10731.311001
545.0,1012,10743.481036
485.0,782,10752.90918
375.0,612,10760.362307
580.0,712,10768.585703
695.0,950,10780.783048
430.0,622,10788.543741
900.0,1212,10803.116256
600.0,775,10812.660329
605.0,939,10823.879337
360.0,591,10831.291071
580.0,564,10837.832184
575.0,827,10848.458843
555.0,702,10856.84547
575.0,965,10868.745224
570.0,664,10876.607646
600.0,818,10886.242887
600.0,596,10893.877624
445.0,616,10901.589392
575.0,920,10912.730087
1000.0,1310,10928.324217
775.0,936,10939.621642
600.0,728,10948.740671
610.0,886,10959.695646
605.0,839,10969.542349
995.0,1060,10982.413133
575.0,824,10992.939139
800.0,646,11000.973396
1160.0,1369,11017.387333
570.0,982,11029.652595
600.0,1036,11041.969326
725.0,817,11051.756484
585.0,789,11060.736842
600.0,784,11070.044711
1355.0,1909,11093.592559
600.0,815,11104.172302
605.0,971,11115.586666
515.0,715,11124.595936
600.0,631,11132.179185
570.0,702,11140.497016
610.0,818,11150.147184
575.0,873,11160.71084
825.0,1164,11174.68214
845.0,1092,11188.356565
410.0,565,11194.908246
600.0,867,11205.626509
600.0,893,11216.37185
835.0,904,11227.549791
865.0,1041,11240.260098
580.0,831,11250.003495
600.0,847,11260.847078
680.0,1069,11273.849834
305.0,506,11280.264969
605.0,673,11288.305804
390.0,519,11294.659785
1145.0,1538,11313.58901
600.0,863,11324.258761
600.0,748,11333.734303
570.0,987,11345.514096
575.0,836,11356.156662
820.0,1114,11369.481929
685.0,1057,11382.471866
555.0,1086,11396.196251
875.0,1081,11409.219344
600.0,863,11419.896667
575.0,758,11429.054096
600.0,752,11438.161826
800.0,1088,11450.852369
600.0,822,11461.46599
1060.0,1377,11478.014569
605.0,776,11487.187274
255.0,441,11492.695599
575.0,656,11500.903662
1095.0,1563,11519.502645
1180.0,1406,11536.406659
665.0,1039,11548.83866
610.0,807,11558.593302
575.0,799,11568.23883
555.0,1064,11581.841343
600.0,799,11591.644109
570.0,870,11602.449168
550.0,853,11612.257499
1010.0,1382,11629.336249
495.0,595,11636.201173
600.0,819,11646.370298
545.0,811,11656.053061
600.0,669,11664.148586
550.0,685,11672.92477
545.0,851,11682.888607
1015.0,1244,11697.973194
600.0,810,11707.501974
575.0,969,11719.803394
600.0,734,11728.408346
520.0,799,11738.875755
580.0,720,11747.063551
825.0,979,11758.984713
545.0,813,11768.282459
600.0,835,11778.357053
600.0,657,11787.094511
