r,l,t
610.0,885,4627.662136
425.0,861,4637.60742
215.0,646,4645.408538
290.0,683,4654.169454
520.0,1117,4667.208338
465.0,1044,4679.655922
345.0,768,4688.877301
920.0,1132,4703.048119
500.0,674,4711.433278
185.0,392,4715.965469
75.0,332,4720.159108
595.0,824,4730.266222
125.0,418,4735.701631
420.0,851,4745.676562
290.0,642,4753.241024
775.0,1040,4766.253845
350.0,634,4774.327228
415.0,827,4784.118555
205.0,452,4790.223598
385.0,799,4800.01928
300.0,546,4806.608176
345.0,736,4815.999775
200.0,570,4822.812981
575.0,1201,4838.187927
260.0,624,4845.915902
260.0,579,4852.549842
335.0,642,4860.526465
195.0,479,4866.79996
405.0,705,4875.268519
280.0,582,4882.784666
175.0,493,4888.285621
240.0,510,4894.575334
290.0,680,4903.115318
400.0,730,4912.515817
800.0,1198,4926.987785
695.0,1375,4943.941709
435.0,843,4954.600643
585.0,826,4964.349059
450.0,889,4975.516811
420.0,612,4983.083783
485.0,811,4993.075759
195.0,693,5001.274606
260.0,548,5007.650839
350.0,743,5016.952962
390.0,628,5024.643109
500.0,872,5035.487798
440.0,799,5045.217923
460.0,755,5054.521643
495.0,1113,5067.898224
340.0,671,5076.741045
435.0,673,5084.671335
440.0,685,5092.843188
245.0,567,5100.115188
830.0,777,5109.716295
230.0,446,5114.597115
340.0,489,5120.680259
465.0,711,5129.232563
395.0,694,5138.360228
575.0,937,5149.666338
565.0,806,5159.478475
570.0,1016,5172.097058
375.0,685,5180.186412
255.0,586,5187.722332
205.0,619,5194.751
330.0,666,5203.339608
225.0,463,5208.829985
575.0,859,5219.572621
275.0,664,5227.64819
305.0,655,5235.713896
450.0,968,5248.054506
345.0,624,5255.515905
515.0,822,5266.153132
525.0,1212,5280.451195
425.0,815,5289.93284
570.0,1273,5305.562247
350.0,711,5314.709882
285.0,545,5321.282722
400.0,625,5328.764408
585.0,712,5337.073189
425.0,785,5346.752818
165.0,382,5351.41447
360.0,683,5360.227776
780.0,1006,5372.267263
580.0,992,5384.462332
615.0,791,5394.361419
610.0,845,5404.808843
235.0,467,5409.939694
295.0,647,5417.851383
275.0,586,5425.577781
335.0,859,5435.768925
300.0,553,5443.19695
490.0,765,5452.437937
295.0,502,5457.780842
385.0,653,5466.501127
555.0,766,5475.163767
580.0,747,5484.730799
285.0,494,5490.974393
490.0,781,5500.45537
440.0,706,5508.814022
265.0,556,5516.277522
205.0,438,5521.227988
570.0,944,5532.383017
465.0,716,5541.563431
745.0,1379,5558.685883
485.0,830,5568.501937
525.0,547,5575.21445
600.0,1150,5589.608714
245.0,444,5595.538673
460.0,725,5603.904565
445.0,826,5614.174108
345.0,766,5623.542307
360.0,568,5630.32909
600.0,931,5641.856592
310.0,597,5649.606292
935.0,1090,5662.63359
365.0,623,5670.46029
570.0,828,5680.274426
600.0,1252,5696.227085
435.0,1017,5708.854542
250.0,601,5716.431684
710.0,1148,5730.133776
520.0,1046,5742.929697
325.0,596,5749.76719
435.0,1006,5762.092699
570.0,991,5774.482113
