r,l,t
450.0,1093,3750.873408
420.0,1074,3764.005222
620.0,1069,3776.420826
595.0,1248,3791.282682
725.0,1122,3804.141491
730.0,998,3816.542489
595.0,1243,3831.677053
635.0,1027,3843.738668
605.0,1450,3860.877874
1010.0,1891,3883.847398
305.0,738,3892.289325
390.0,807,3902.300822
210.0,597,3908.785113
405.0,1061,3921.442895
420.0,1074,3934.661722
650.0,1075,3947.253423
780.0,1352,3963.44272
510.0,1114,3976.028842
420.0,1068,3989.239144
525.0,1190,4003.264483
605.0,1394,4020.050304
525.0,1127,4032.78985
550.0,1171,4047.299851
565.0,1147,4061.262839
345.0,789,4070.466266
450.0,1070,4083.710027
345.0,717,4092.078063
545.0,1098,4105.173174
730.0,1110,4118.263831
620.0,1047,4131.316515
590.0,803,4140.729029
620.0,1064,4153.503196
545.0,1160,4167.813469
420.0,1009,4180.015232
585.0,1348,4195.851622
685.0,1145,4209.753691
940.0,1111,4223.089292
775.0,1339,4238.638248
345.0,1018,4250.799988
905.0,1753,4272.534178
790.0,1325,4288.112755
765.0,1193,4302.211947
755.0,1142,4315.945823
285.0,699,4324.034724
320.0,716,4332.726139
730.0,1110,4346.220306
425.0,1058,4358.800436
610.0,1350,4374.762345
770.0,1352,4391.345014
420.0,1036,4403.793932
570.0,1276,4419.146002
600.0,890,4429.816063
685.0,999,4441.107742
295.0,758,4450.240869
315.0,867,4460.836136
290.0,709,4468.940964
500.0,715,4478.106418
450.0,912,4489.014981
420.0,767,4497.974838
495.0,1089,4510.953007
520.0,1157,4524.953788
310.0,789,4534.338512
510.0,1197,4549.420555
210.0,366,4554.052923
190.0,552,4560.738565
450.0,1154,4574.585987
265.0,680,4582.748738
575.0,1130,4596.143178
750.0,1054,4608.894466
445.0,835,4618.89872
365.0,663,4627.45553
360.0,717,4635.911338
770.0,1137,4649.655888
565.0,888,4660.351321
640.0,842,4670.198552
315.0,729,4679.243548
385.0,677,4687.171706
715.0,1167,4701.497016
265.0,576,4709.032066
430.0,965,4720.479651
150.0,515,4726.909425
290.0,676,4734.883533
330.0,714,4743.841817
340.0,659,4751.645215
140.0,447,4756.787533
130.0,518,4763.157775
350.0,700,4772.500251
245.0,559,4779.084376
255.0,639,4787.108595
370.0,730,4796.441728
335.0,662,4804.512258
155.0,375,4809.358677
315.0,696,4817.678738
275.0,546,4824.379368
300.0,569,4831.811047
135.0,408,4836.651426
690.0,975,4848.228143
480.0,865,4859.011341
100.0,356,4863.613454
200.0,380,4868.458869
230.0,606,4875.575009
260.0,719,4884.783329
445.0,775,4894.251372
270.0,461,4899.841939
250.0,500,4906.193863
380.0,740,4915.638026
255.0,517,4921.991107
370.0,714,4930.234548
575.0,1220,4945.406933
300.0,589,4952.119639
415.0,820,4962.39842
455.0,882,4973.488864
320.0,764,4982.253612
150.0,302,4986.663178
355.0,590,4993.511939
270.0,553,5000.737366
395.0,724,5009.183202
410.0,721,5018.150128
205.0,454,5023.233195
450.0,596,5030.815215
425.0,844,5040.817221
500.0,905,5051.810573
170.0,381,5056.648823
370.0,659,5064.650912
330.0,604,5072.261561
280.0,655,5080.292263
210.0,457,5086.134233
435.0,671,5094.205752
455.0,1061,5106.993856
380.0,918,5117.933904
410.0,716,5127.217382
360.0,761,5136.637071
295.0,582,5143.584969
265.0,630,5151.383043
355.0,537,5157.921203
235.0,529,5164.228655
185.0,463,5170.267128
405.0,609,5177.276767
305.0,514,5183.522269
320.0,665,5191.599043
495.0,991,5203.90867
375.0,814,5213.748941
335.0,585,5221.312973
600.0,1188,5235.938815
385.0,842,5246.660722
685.0,1347,5263.376518
700.0,816,5273.022877
520.0,1029,5285.286651
530.0,718,5294.347844
275.0,539,5300.745803
355.0,657,5308.721915
515.0,896,5319.883309
490.0,909,5330.815556
575.0,950,5342.178964
185.0,447,5348.025401
605.0,1007,5360.477743
420.0,605,5367.52742
720.0,994,5379.991179
745.0,933,5391.315783
470.0,929,5402.497544
295.0,606,5409.899179
445.0,732,5419.249437
325.0,667,5427.391384
345.0,620,5435.323419
115.0,462,5440.531737
550.0,991,5452.941742
615.0,756,5461.944367
330.0,699,5470.411849
320.0,678,5478.627842
375.0,758,5488.047645
555.0,824,5498.633912
370.0,723,5507.032682
300.0,667,5515.304631
510.0,704,5524.26383
300.0,575,5530.799973
570.0,958,5543.00024
310.0,568,5549.591369
445.0,919,5560.738984
405.0,557,5567.227055
600.0,926,5579.580441
660.0,1092,5592.806824
365.0,668,5600.915624
815.0,1286,5616.323605
350.0,576,5623.892087
355.0,637,5631.79608
455.0,769,5641.312461
520.0,825,5651.519773
285.0,491,5657.719266
475.0,1030,5670.305562
400.0,563,5676.719488
755.0,967,5689.215775
365.0,655,5697.491997
545.0,859,5707.614334
575.0,977,5719.706843
655.0,723,5727.862839
580.0,955,5739.955976
490.0,915,5751.158664
370.0,738,5760.355993
215.0,472,5765.508144
410.0,698,5774.491228
360.0,815,5784.447891
545.0,885,5795.666107
570.0,727,5804.128552
490.0,798,5814.517173
780.0,785,5824.173682
525.0,969,5835.595349
455.0,849,5846.142144
370.0,594,5853.12615
340.0,650,5861.259844
320.0,538,5868.611042
185.0,354,5872.413267
250.0,410,5877.268887
485.0,817,5887.832442
810.0,1344,5904.232692
390.0,751,5913.530709
525.0,729,5922.44472
605.0,783,5931.996051
200.0,549,5938.464081
945.0,1090,5951.38541
470.0,855,5961.825841
485.0,837,5971.647625
500.0,944,5984.06744
450.0,700,5992.115617
770.0,891,6003.113041
315.0,589,6010.480027
210.0,478,6015.657305
490.0,786,6024.706699
745.0,775,6034.300489
485.0,732,6043.53908
600.0,930,6054.547179
525.0,930,6065.724247
660.0,744,6074.969559
375.0,888,6086.109399
205.0,483,6092.272179
545.0,814,6101.790035
475.0,752,6111.114749
395.0,642,6118.707066
435.0,729,6127.099503
235.0,632,6134.661627
500.0,780,6143.926827
470.0,733,6153.024444
265.0,530,6159.552482
495.0,960,6171.181105
405.0,539,6178.230667
385.0,530,6184.755246
525.0,650,6192.653935
570.0,812,6202.242334
370.0,615,6209.865127
270.0,469,6215.173545
570.0,924,6226.986407
570.0,986,6238.616666
735.0,1273,6254.399707
775.0,946,6265.939927
600.0,975,6278.106449
785.0,781,6287.617748
800.0,948,6298.905921
600.0,885,6309.865238
665.0,898,6320.668307
495.0,633,6328.406707
740.0,1075,6341.450789
260.0,603,6349.002024
670.0,951,6360.312366
700.0,1231,6375.824188
415.0,883,6387.025303
420.0,736,6395.424265
575.0,990,6407.692678
525.0,982,6419.831981
580.0,825,6429.642474
360.0,562,6436.252008
250.0,477,6442.151719
600.0,738,6451.451771
800.0,1030,6464.347566
600.0,830,6474.027304
310.0,443,6479.651922
525.0,807,6489.008694
970.0,1431,6506.699127
600.0,939,6517.853194
600.0,968,6530.214649
600.0,930,6541.051824
530.0,585,6547.80994
800.0,993,6560.109014
435.0,660,6568.318914
300.0,477,6574.241837
575.0,724,6583.285138
555.0,836,6592.902166
420.0,748,6602.050379
680.0,723,6610.368411
435.0,706,6619.307228
600.0,897,6630.495044
605.0,911,6641.602989
690.0,711,6650.118933
465.0,813,6660.505619
605.0,770,6669.834271
515.0,859,6679.728908
245.0,562,6687.004845
740.0,1011,6699.553592
415.0,653,6707.714652
495.0,854,6717.670522
570.0,763,6727.213809
455.0,790,6737.353412
515.0,724,6746.43596
415.0,704,6754.76201
515.0,872,6765.816653
460.0,779,6775.517935
410.0,664,6783.70038
650.0,1177,6797.72458
775.0,840,6808.068602
485.0,607,6815.614869
675.0,816,6825.309209
320.0,551,6831.663777
605.0,726,6841.068493
390.0,586,6848.070747
555.0,769,6857.359871
545.0,900,6868.601158
290.0,590,6876.290532
610.0,657,6884.262555
540.0,891,6895.149304
570.0,997,6906.732441
775.0,790,6916.99299
490.0,825,6926.85154
600.0,839,6936.702186
675.0,1014,6949.248601
230.0,400,6954.181022
570.0,761,6963.334842
685.0,812,6973.82843
455.0,630,6980.697752
350.0,598,6988.021226
405.0,717,6997.166035
545.0,942,7008.681919
295.0,625,7016.728857
545.0,855,7026.725293
315.0,576,7034.264504
580.0,717,7043.117442
335.0,594,7050.679389
770.0,939,7061.956902
495.0,808,7071.735126
400.0,882,7082.681267
555.0,810,7092.160613
270.0,672,7100.995717
550.0,664,7109.194023
545.0,812,7118.810611
295.0,496,7124.806452
340.0,546,7131.618313
545.0,901,7142.477071
520.0,839,7152.959043
385.0,634,7160.084789
570.0,786,7170.11301
785.0,1428,7186.699838
485.0,727,7195.356989
665.0,803,7204.899952
440.0,747,7214.234447
600.0,848,7224.822611
600.0,943,7236.187949
600.0,831,7246.988586
640.0,663,7255.258368
805.0,1074,7267.943335
690.0,809,7277.426896
430.0,687,7286.189588
345.0,566,7292.867105
600.0,802,7302.370708
570.0,970,7314.101433
600.0,663,7322.035317
495.0,766,7331.499708
600.0,869,7341.690725
455.0,668,7350.513184
570.0,961,7361.66512
400.0,784,7371.045253
450.0,787,7380.68816
1035.0,1537,7399.490236
380.0,561,7406.046197
605.0,885,7417.107525
550.0,956,7429.313444
440.0,810,7438.854274
800.0,975,7450.714943
600.0,1018,7463.447346
445.0,692,7471.758967
470.0,730,7480.130039
575.0,1071,7494.02006
575.0,881,7504.691346
715.0,739,7513.139611
745.0,1183,7528.205683
685.0,1010,7539.854028
770.0,1027,7552.571205
690.0,1104,7566.326913
415.0,684,7574.661206
1080.0,1394,7591.663088
600.0,946,7602.86891
550.0,811,7613.085072
515.0,774,7622.40459
420.0,633,7630.435208
1005.0,800,7639.996708
630.0,906,7650.978884
750.0,868,7661.772171
375.0,686,7669.889922
540.0,755,7679.282477
855.0,1032,7692.098694
605.0,849,7701.881783
875.0,1399,7719.098583
460.0,600,7726.702629
370.0,659,7734.47319
630.0,849,7744.423748
580.0,779,7754.152297
600.0,1080,7768.095548
490.0,727,7776.421463
335.0,507,7782.794572
540.0,857,7793.322563
415.0,641,7801.031409
595.0,760,7810.299567
805.0,1196,7824.537934
485.0,896,7835.203275
515.0,711,7843.990242
1055.0,1285,7859.135659
515.0,835,7869.633754
745.0,1212,7884.268427
660.0,656,7892.466717
600.0,952,7904.436866
1295.0,1583,7923.556143
800.0,1001,7935.674548
515.0,923,7946.900692
580.0,908,7957.867199
410.0,638,7965.8519
290.0,534,7972.455991
545.0,668,7980.377795
515.0,868,7990.696995
715.0,766,8000.167363
510.0,776,8010.018896
330.0,577,8016.555199
280.0,569,8023.628511
600.0,774,8033.002115
520.0,946,8044.469701
670.0,697,8052.547267
905.0,1364,8069.118145
865.0,1237,8084.592755
975.0,1365,8100.714601
550.0,807,8110.948771
750.0,1189,8125.196012
520.0,870,8135.587266
415.0,575,8142.734207
575.0,1041,8155.770428
855.0,1325,8171.727145
475.0,792,8180.789311
570.0,901,8191.867184
555.0,786,8201.431769
570.0,899,8212.379074
600.0,756,8221.653177
570.0,691,8230.938542
575.0,915,8241.751972
550.0,919,8253.033499
570.0,783,8262.49701
570.0,951,8273.67823
515.0,821,8284.368695
575.0,785,8293.624456
585.0,1041,8306.357792
520.0,659,8314.540923
660.0,951,8325.840528
600.0,881,8336.349848
575.0,892,8347.345111
500.0,773,8356.862885
550.0,744,8366.036874
275.0,444,8371.08843
545.0,809,8380.37383
555.0,728,8389.610569
785.0,1015,8401.956308
515.0,798,8411.742992
395.0,503,8417.972123
770.0,806,8427.509519
575.0,796,8436.922727
545.0,599,8444.315731
405.0,654,8452.049582
415.0,661,8459.820484
340.0,535,8466.27357
515.0,876,8476.996596
735.0,1080,8489.45851
570.0,889,8500.082115
600.0,822,8510.698652
555.0,827,8520.646013
570.0,938,8531.926892
1245.0,1551,8550.454242
690.0,758,8559.833969
485.0,698,8568.610021
600.0,853,8578.6641
610.0,1001,8590.655029
600.0,754,8600.033023
605.0,1054,8612.906274
600.0,936,8623.500764
540.0,836,8633.911704
600.0,697,8642.100913
545.0,785,8651.741886
540.0,704,8660.755319
545.0,604,8667.517698
540.0,643,8675.457103
600.0,1102,8689.457538
600.0,861,8700.591098
700.0,738,8709.255278
390.0,714,8718.433704
515.0,746,8727.483345
745.0,874,8737.693177
600.0,838,8748.284173
630.0,894,8758.966787
275.0,572,8765.90995
770.0,1043,8778.421076
775.0,1011,8790.981421
605.0,835,8801.721309
575.0,687,8810.117204
600.0,772,8819.792211
600.0,710,8828.380728
510.0,776,8837.693599
575.0,774,8846.744028
535.0,680,8855.48414
820.0,1141,8869.467579
550.0,887,8879.910472
575.0,884,8891.145449
515.0,935,8902.112359
515.0,829,8912.621729
775.0,945,8923.650589
545.0,893,8934.621732
545.0,855,8945.629467
475.0,647,8953.345454
465.0,580,8960.014733
600.0,713,8969.142644
685.0,851,8979.260829
500.0,658,8987.148031
415.0,523,8993.563726
520.0,581,9000.946404
475.0,721,9009.769066
800.0,947,9021.046524
520.0,765,9030.196121
115.0,315,9033.666329
600.0,781,9043.156724
800.0,860,9053.856009
600.0,753,9063.12982
600.0,710,9071.499992
600.0,741,9080.662847
545.0,838,9090.875923
600.0,624,9098.522732
1155.0,1538,9117.299927
605.0,835,9127.510671
560.0,764,9136.849327
570.0,846,9146.968417
710.0,877,9157.70744
540.0,752,9167.242064
525.0,810,9177.189978
540.0,692,9185.446553
600.0,805,9196.367976
635.0,948,9207.588779
545.0,727,9216.667431
605.0,762,9225.943376
830.0,1054,9238.592996
685.0,774,9247.667022
515.0,808,9257.570836
680.0,893,9268.51349
445.0,642,9276.280937
775.0,766,9285.405804
600.0,847,9295.506151
750.0,813,9305.953182
605.0,798,9315.370631
540.0,584,9322.331602
510.0,674,9331.120888
540.0,788,9340.558675
575.0,795,9349.858031
600.0,855,9359.707164
600.0,850,9369.987662
545.0,752,9379.519149
630.0,995,9391.742631
1070.0,1641,9411.354058
485.0,787,9420.861945
800.0,829,9431.559746
545.0,807,9441.043915
575.0,995,9453.214485
645.0,1059,9465.706746
600.0,719,9474.39015
650.0,991,9485.802962
575.0,823,9496.201139
925.0,1227,9510.63498
575.0,716,9519.832556
235.0,480,9525.197198
605.0,823,9535.658415
805.0,1364,9551.814563
600.0,914,9562.790449
485.0,735,9572.067368
575.0,779,9581.478819
600.0,913,9592.460593
450.0,618,9600.06257
250.0,419,9605.094166
460.0,729,9613.751334
600.0,723,9622.103562
545.0,926,9634.021076
605.0,642,9641.9702
405.0,607,9648.697126
1000.0,1462,9666.733776
600.0,673,9674.710885
540.0,737,9683.696133
600.0,745,9692.477425
600.0,1053,9706.28943
575.0,712,9714.610397
800.0,857,9724.983104
530.0,664,9733.143736
545.0,865,9743.590087
605.0,847,9753.30344
575.0,736,9762.397593
220.0,447,9767.403904
925.0,1180,9781.507399
895.0,1247,9796.934671
570.0,768,9806.442992
630.0,1075,9819.069372
570.0,715,9828.199233
600.0,797,9837.799844
600.0,860,9848.430522
520.0,744,9857.14985
600.0,793,9867.538002
650.0,831,9877.444297
600.0,773,9887.019828
600.0,614,9894.709737
605.0,790,9903.948772
695.0,931,9914.944116
575.0,1013,9927.383772
575.0,637,9935.246397
805.0,881,9946.183096
660.0,928,9957.588903
600.0,716,9966.851858
575.0,802,9976.568897
820.0,1187,9990.569787
550.0,714,9999.267955
605.0,662,10007.009471
545.0,613,10013.788119
600.0,738,10022.609057
905.0,1176,10036.408639
925.0,1145,10050.282903
1035.0,1478,10068.32446
580.0,676,10076.252364
770.0,1107,10089.395356
560.0,720,10098.002815
605.0,737,10107.318197
340.0,555,10113.858501
660.0,720,10122.792991
815.0,1085,10135.495996
540.0,842,10146.078736
485.0,805,10155.926767
600.0,767,10165.430862
695.0,999,10177.105173
570.0,641,10184.79655
540.0,646,10192.196667
700.0,980,10204.567297
525.0,664,10212.532423
520.0,622,10220.184387
715.0,803,10229.898427
575.0,649,10237.72274
390.0,477,10243.528233
415.0,767,10252.578448
570.0,785,10261.912913
835.0,907,10272.280892
650.0,933,10283.292398
610.0,699,10292.25709
570.0,845,10302.3149
515.0,765,10311.801476
545.0,855,10322.655905
495.0,868,10332.799215
520.0,764,10341.931293
600.0,758,10351.403842
800.0,812,10361.842851
665.0,890,10372.942497
575.0,958,10384.218306
575.0,671,10392.348909
685.0,636,10400.136572
600.0,824,10410.100677
1020.0,1361,10426.835726
465.0,591,10434.54888
600.0,755,10443.389899
570.0,799,10453.648571
545.0,578,10460.071322
1240.0,1322,10475.842937
580.0,979,10488.100861
405.0,540,10494.494763
1170.0,1516,10513.736858
575.0,855,10524.187951
565.0,791,10533.707349
735.0,990,10545.092131
695.0,785,10554.438769
540.0,906,10565.385868
685.0,993,10577.342425
575.0,915,10588.461118
600.0,1023,10601.264947
575.0,848,10611.734459
605.0,806,10621.122915
805.0,894,10632.216265
605.0,974,10643.583256
545.0,950,10655.679223
435.0,531,10662.028312
570.0,845,10671.649587
305.0,503,10677.793384
600.0,820,10688.243207
750.0,896,10698.933651
750.0,956,10710.466544
600.0,1019,10722.920139
575.0,740,10732.330706
485.0,666,10740.02897
610.0,766,10749.490319
605.0,983,10760.768594
575.0,1088,10774.442659
600.0,710,10782.914919
600.0,812,10793.38178
520.0,1067,10806.073167
970.0,1301,10822.095001
1135.0,1751,10843.727071
600.0,804,10853.460998
1030.0,1384,10870.211849
950.0,1258,10884.965785
515.0,921,10896.031633
395.0,706,10905.087477
420.0,646,10912.963779
630.0,786,10922.063309
425.0,633,10930.135488
385.0,542,10936.51036
895.0,1448,10954.051491
605.0,876,10964.946385
545.0,892,10975.655993
555.0,997,10988.313483
810.0,1134,11002.405219
435.0,533,11008.929624
600.0,767,11018.40219
500.0,700,11026.637347
460.0,589,11033.926003
575.0,878,11043.941459
630.0,992,11056.131713
570.0,775,11065.052095
605.0,836,11074.994553
525.0,590,11082.45737
610.0,544,11088.791591
605.0,932,11100.216843
515.0,967,11112.271187
605.0,877,11123.174298
1095.0,1157,11137.013752
460.0,583,11143.708439
600.0,887,11154.423998
870.0,1191,11168.735143
805.0,1018,11181.287786
385.0,522,11187.387704
570.0,858,11198.107708
415.0,556,11204.538076
570.0,817,11214.812698
495.0,758,11223.515403
1015.0,1196,11238.681337
600.0,842,11248.608646
580.0,665,11256.607583
600.0,933,11268.930248
605.0,709,11277.338381
570.0,879,11288.243714
1240.0,1061,11301.193087
575.0,765,11310.726522
995.0,1548,11329.567781
915.0,1327,11346.594481
605.0,841,11356.578919
860.0,1186,11371.068588
545.0,826,11381.857999
570.0,726,11390.31131
485.0,626,11398.003701
605.0,677,11406.009572
520.0,681,11414.987881
540.0,826,11424.63541
610.0,793,11433.954995
715.0,917,11444.956642
545.0,1120,11458.82544
600.0,918,11470.085876
610.0,953,11481.867428
545.0,1044,11494.360905
945.0,1506,11512.231807
610.0,779,11521.657777
525.0,631,11529.03476
600.0,1021,11541.416541
580.0,804,11550.88184
185.0,382,11555.605702
605.0,872,11566.408698
725.0,963,11578.694795
975.0,1257,11593.706796
570.0,853,11604.6192
465.0,899,11615.30739
1350.0,1516,11634.042015
430.0,583,11640.729398
600.0,612,11647.978341
600.0,708,11656.4582
460.0,774,11665.852198
540.0,780,11675.904723
440.0,597,11682.835058
600.0,806,11692.1619
600.0,958,11704.093115
545.0,640,11711.98432
550.0,755,11721.452909
600.0,1039,11734.29589
880.0,1327,11750.192232
875.0,1176,11763.937857
800.0,888,11774.832388
505.0,790,11784.445611
1270.0,1515,11803.104739
860.0,887,11814.013016
600.0,770,11823.430429
790.0,893,11834.166755
