r,l,t
240.0,467,2593.35999
670.0,1152,2609.940681
140.0,497,2617.531906
600.0,1075,2633.252029
425.0,1057,2648.980571
640.0,1113,2666.056882
185.0,417,2672.084536
380.0,1117,2688.945746
1045.0,1691,2714.167904
345.0,655,2723.73375
605.0,1215,2741.147562
760.0,1466,2763.628614
560.0,781,2775.206991
680.0,1589,2798.970724
575.0,1480,2821.829776
390.0,716,2832.091926
875.0,1586,2856.706981
755.0,1245,2874.91278
395.0,1001,2889.985533
530.0,1121,2906.492496
315.0,764,2917.867467
470.0,1069,2933.33401
1090.0,1988,2962.233551
395.0,641,2971.911223
175.0,361,2977.56971
555.0,1144,2994.716847
485.0,734,3005.202947
575.0,1461,3026.375305
320.0,597,3035.420199
755.0,1343,3055.302462
525.0,1145,3072.600139
620.0,806,3084.067841
430.0,1079,3100.515986
315.0,678,3110.349774
450.0,965,3124.2535
585.0,1388,3144.516557
645.0,1093,3161.475059
800.0,1181,3178.863143
160.0,386,3184.507718
565.0,1289,3203.739533
505.0,960,3217.755554
285.0,710,3228.959599
565.0,1217,3246.99595
450.0,611,3256.17555
265.0,583,3264.369472
260.0,721,3275.439314
275.0,625,3284.790579
385.0,686,3294.636845
365.0,793,3306.01717
515.0,665,3315.720776
420.0,731,3326.538917
235.0,510,3334.157403
345.0,590,3342.119918
210.0,622,3351.728753
325.0,509,3359.587471
530.0,681,3369.532688
290.0,669,3380.143918
140.0,553,3388.173562
435.0,664,3398.112696
385.0,872,3411.460708
525.0,1185,3428.82286
320.0,688,3438.800604
365.0,589,3447.568524
285.0,615,3457.057968
310.0,775,3468.713194
315.0,769,3480.308006
775.0,1197,3497.817145
470.0,941,3510.790956
535.0,744,3522.166091
255.0,613,3531.224434
245.0,536,3539.206084
785.0,1204,3556.37202
330.0,635,3566.26343
615.0,968,3580.104271
735.0,1697,3605.535436
315.0,714,3615.882566
785.0,1312,3634.590843
395.0,828,3646.953961
275.0,547,3654.931863
395.0,536,3662.972262
345.0,793,3674.804281
425.0,656,3684.556088
515.0,853,3697.941685
620.0,1057,3713.769196
350.0,637,3723.023203
375.0,555,3730.754586
365.0,871,3744.013433
565.0,635,3753.497707
365.0,813,3765.312383
730.0,1361,3785.804701
610.0,768,3797.221998
490.0,644,3806.76909
260.0,683,3816.361121
305.0,693,3827.416991
455.0,1071,3843.28382
380.0,636,3852.560055
555.0,1158,3869.690196
605.0,1438,3890.725555
1010.0,1121,3907.891518
425.0,869,3919.942021
610.0,1285,3939.001772
495.0,912,3952.688463
285.0,586,3961.587322
320.0,645,3971.149282
605.0,1235,3989.204467
365.0,532,3997.610142
380.0,778,4009.338766
435.0,830,4020.881418
720.0,1712,4045.910127
395.0,857,4058.878999
405.0,850,4071.861596
345.0,713,4081.801804
355.0,633,4091.320714
810.0,1258,4110.326117
1020.0,1733,4135.928017
855.0,1305,4155.36093
275.0,781,4166.886816
360.0,616,4175.919775
530.0,630,4185.59306
440.0,794,4197.137142
595.0,718,4207.834467
605.0,705,4218.150776
315.0,587,4226.921901
560.0,607,4235.328814
720.0,834,4247.876565
680.0,693,4257.710834
1010.0,1270,4276.667665
695.0,1554,4299.701666
525.0,1071,4316.454773
365.0,568,4324.500396
705.0,1290,4343.590678
560.0,945,4357.121663
295.0,653,4366.480568
585.0,1211,4384.901087
535.0,705,4395.131711
1055.0,1442,4416.200671
815.0,936,4430.678535
605.0,1371,4450.448157
405.0,618,4459.890047
410.0,797,4471.805631
475.0,989,4486.761545
380.0,542,4494.624362
735.0,1069,4510.069426
510.0,807,4522.511577
580.0,1150,4539.753054
360.0,652,4549.33207
680.0,898,4562.826855
95.0,294,4566.840058
730.0,1123,4583.665168
220.0,453,4590.089351
695.0,738,4601.404714
345.0,582,4609.215927
395.0,805,4621.963849
800.0,1142,4637.617052
495.0,790,4649.843517
350.0,571,4657.733658
895.0,1823,4684.18059
410.0,739,4695.231934
605.0,1193,4712.493121
680.0,906,4725.867002
320.0,584,4735.13824
440.0,890,4748.423386
440.0,934,4761.920216
575.0,920,4775.666526
295.0,585,4783.873348
675.0,1110,4800.640317
665.0,730,4811.811655
425.0,789,4823.14403
930.0,1476,4844.534956
555.0,941,4859.421453
780.0,1190,4876.817288
610.0,1020,4891.896863
1090.0,1815,4918.820756
410.0,807,4930.472484
500.0,753,4941.384308
450.0,711,4952.096983
575.0,845,4964.071566
585.0,727,4975.155329
340.0,619,4983.747856
665.0,1426,5005.509871
200.0,569,5013.736064
590.0,795,5025.277223
235.0,468,5032.563289
370.0,669,5042.467809
595.0,1047,5057.816737
370.0,572,5065.913147
700.0,947,5080.453187
440.0,804,5092.254046
370.0,672,5102.147016
475.0,797,5113.612456
805.0,1155,5130.61115
850.0,1382,5151.214869
310.0,469,5158.531253
605.0,942,5172.383698
410.0,620,5181.625125
350.0,765,5193.087926
495.0,658,5202.519035
450.0,843,5214.478272
995.0,1135,5231.695434
600.0,1157,5248.757951
840.0,1497,5271.341561
565.0,853,5283.408257
385.0,593,5292.395241
315.0,524,5300.292799
405.0,600,5309.499459
1055.0,1801,5336.129647
240.0,417,5341.848752
480.0,672,5351.912551
365.0,554,5360.027642
330.0,531,5367.616455
580.0,512,5375.297851
420.0,708,5386.241121
450.0,702,5396.105032
550.0,1072,5412.379832
365.0,569,5420.617076
525.0,730,5431.639265
350.0,505,5439.063465
305.0,491,5445.805761
420.0,628,5455.325912
485.0,731,5466.196679
580.0,1071,5481.770738
340.0,655,5491.308397
800.0,1088,5507.891334
690.0,1430,5528.897902
295.0,536,5536.619617
850.0,722,5546.713301
345.0,605,5555.556503
190.0,408,5561.724987
515.0,611,5570.942173
495.0,754,5581.963419
435.0,625,5591.493809
425.0,678,5601.185074
430.0,575,5608.938926
390.0,572,5618.121575
940.0,1242,5635.873549
240.0,465,5643.097217
370.0,569,5651.263817
440.0,569,5660.789072
440.0,533,5668.808089
610.0,994,5684.101985
330.0,665,5693.942038
220.0,389,5699.715072
600.0,1008,5714.860863
395.0,606,5723.37208
510.0,691,5734.372521
570.0,1041,5749.618943
395.0,607,5758.017855
470.0,713,5768.563264
755.0,950,5782.545722
470.0,653,5792.185806
775.0,694,5802.794653
915.0,1338,5822.056302
1215.0,1916,5850.620397
695.0,825,5862.514707
495.0,749,5874.052391
885.0,1517,5896.476238
555.0,865,5909.586187
1225.0,1964,5938.359434
595.0,837,5950.179899
500.0,647,5959.488885
495.0,800,5971.578928
640.0,768,5983.205302
495.0,713,5993.270158
615.0,637,6002.789855
755.0,787,6013.986246
315.0,510,6021.71048
820.0,1404,6042.926799
355.0,564,6051.048263
1095.0,1686,6075.986715
905.0,1376,6096.974069
440.0,533,6104.937967
640.0,831,6117.864618
600.0,1130,6134.247256
480.0,707,6145.049956
465.0,848,6157.189184
610.0,917,6171.310126
920.0,1519,6193.163878
575.0,1116,6210.140675
800.0,1237,6228.391999
610.0,1023,6243.806445
585.0,982,6257.923347
695.0,707,6268.598185
375.0,530,6276.548797
520.0,612,6285.918423
725.0,1125,6301.906556
575.0,1014,6317.045045
440.0,517,6324.784738
345.0,548,6332.943869
335.0,567,6341.536569
465.0,821,6353.651453
470.0,702,6364.365171
335.0,518,6372.018971
1000.0,1466,6393.160343
440.0,718,6404.214358
420.0,701,6414.109612
315.0,565,6422.22488
1340.0,1893,6450.478147
505.0,764,6461.501507
600.0,901,6474.471901
475.0,708,6485.323196
520.0,469,6491.513024
605.0,824,6504.29595
530.0,770,6514.806952
560.0,928,6529.387866
605.0,982,6543.458612
695.0,764,6554.797626
525.0,656,6564.214375
600.0,1003,6579.651308
315.0,669,6589.389486
385.0,522,6596.946734
380.0,580,6605.616485
800.0,955,6619.61174
435.0,673,6629.191389
600.0,1075,6645.500959
495.0,755,6657.131593
825.0,647,6666.689659
420.0,690,6676.65744
495.0,616,6685.965658
450.0,665,6695.638592
1005.0,1739,6721.971822
610.0,1065,6737.279858
605.0,1073,6752.963098
610.0,976,6767.483662
375.0,578,6775.257998
605.0,756,6786.782679
975.0,1608,6810.861784
410.0,612,6819.439561
615.0,1001,6834.151955
415.0,630,6843.252519
600.0,1202,6860.43242
750.0,1358,6881.026938
840.0,1201,6898.507311
780.0,1206,6916.090281
290.0,665,6927.26115
525.0,588,6935.361019
600.0,1022,6950.976988
585.0,993,6965.524342
555.0,904,6978.705395
1100.0,1772,7005.011733
610.0,925,7018.542596
420.0,526,7026.344525
670.0,688,7036.420318
440.0,706,7047.326873
465.0,685,7057.032284
605.0,649,7066.473941
495.0,514,7074.22407
470.0,513,7081.921287
550.0,793,7093.685401
495.0,750,7105.13941
750.0,1225,7123.045083
695.0,741,7134.610601
945.0,1254,7153.633038
740.0,1192,7170.922868
800.0,1022,7186.191827
885.0,1524,7208.588477
1195.0,1857,7235.282855
1010.0,1662,7260.063903
350.0,590,7269.261225
810.0,1258,7288.135848
715.0,1096,7303.888412
1200.0,1246,7322.867567
495.0,626,7332.599877
1245.0,1835,7359.468933
585.0,910,7372.948159
480.0,667,7382.583361
435.0,741,7393.676535
600.0,1050,7409.17202
1130.0,2067,7440.0219
1195.0,1646,7464.427665
270.0,697,7474.472221
1260.0,1518,7497.164774
1100.0,1683,7522.47009
260.0,442,7529.658543
640.0,931,7543.176071
655.0,652,7552.847456
505.0,772,7564.043979
600.0,1074,7579.708935
525.0,647,7589.459311
490.0,689,7600.097562
1065.0,1484,7621.546058
610.0,919,7635.179381
420.0,522,7643.080891
470.0,736,7654.036664
840.0,1278,7673.472913
805.0,958,7686.942866
415.0,607,7695.730391
840.0,1379,7716.284663
2355.0,3187,7763.896112
345.0,515,7771.483724
390.0,717,7781.665575
810.0,1148,7798.462383
380.0,622,7807.74812
565.0,538,7815.628879
1010.0,1505,7838.42916
490.0,783,7849.935927
615.0,994,7865.097944
490.0,779,7876.588312
465.0,714,7886.832318
840.0,1308,7905.052484
495.0,688,7915.911298
395.0,535,7923.800076
1115.0,1955,7952.587546
815.0,1310,7971.775664
1130.0,1757,7998.305072
695.0,503,8006.071397
520.0,614,8014.721188
335.0,515,8022.34179
420.0,511,8030.204584
420.0,652,8039.418546
1010.0,1578,8063.666272
560.0,571,8071.855675
440.0,578,8080.32864
620.0,576,8088.843754
440.0,619,8098.173151
575.0,1150,8115.052625
595.0,676,8124.628374
460.0,802,8136.044405
600.0,972,8151.157021
470.0,548,8159.105138
1485.0,1567,8182.41888
615.0,513,8190.100581
365.0,659,8199.998825
350.0,646,8209.333202
595.0,580,8218.510679
670.0,791,8229.96819
1430.0,2214,8262.881424
815.0,1271,8282.17044
700.0,701,8292.301307
695.0,843,8305.142784
645.0,665,8314.834085
405.0,534,8322.679942
475.0,517,8330.425024
640.0,703,8341.222168
440.0,537,8348.808841
1020.0,1299,8368.057545
735.0,1335,8387.710957
615.0,554,8396.670476
1180.0,1462,8418.131061
500.0,641,8427.586902
445.0,519,8435.224413
855.0,1167,8452.040932
1040.0,1389,8472.488318
575.0,1299,8491.879057
420.0,566,8500.070316
525.0,717,8511.073151
545.0,907,8524.278607
440.0,513,8531.677867
1060.0,1123,8548.802969
595.0,935,8562.083599
435.0,521,8569.779162
1050.0,1642,8594.248123
1025.0,1549,8617.270758
960.0,1274,8635.727245
865.0,1479,8657.159679
1375.0,1507,8680.199828
570.0,935,8693.924997
385.0,618,8703.262562
1020.0,1350,8722.952418
495.0,705,8734.008168
1145.0,1320,8753.135516
1240.0,1939,8781.317517
465.0,527,8789.123469
925.0,1484,8811.443427
715.0,1202,8829.127219
1110.0,1609,8852.875106
795.0,1163,8870.015406
610.0,1024,8885.275591
575.0,697,8895.117879
1070.0,1595,8918.01846
345.0,544,8926.944964
390.0,598,8934.967428
610.0,1002,8949.521553
605.0,951,8963.649236
380.0,563,8971.775904
450.0,725,8982.832591
365.0,600,8990.992258
625.0,512,8998.307249
815.0,726,9009.029602
950.0,1290,9027.620601
600.0,1009,9042.774379
775.0,1257,9060.447472
745.0,762,9071.250807
695.0,496,9078.491472
445.0,534,9085.953257
610.0,978,9100.034591
495.0,554,9107.438409
1395.0,1447,9127.420671
465.0,533,9136.10188
635.0,593,9144.453307
790.0,1130,9160.798345
1175.0,1301,9179.784449
600.0,863,9193.513915
600.0,1288,9212.816459
620.0,655,9222.301682
950.0,1562,9244.874844
465.0,697,9254.82097
1040.0,1368,9275.494271
1300.0,1633,9300.011175
500.0,698,9310.018002
590.0,813,9322.148914
805.0,901,9335.038813
390.0,714,9346.420293
525.0,633,9355.834082
495.0,661,9365.724115
695.0,604,9375.158846
1540.0,1812,9402.182512
440.0,511,9409.931191
1115.0,1321,9428.839155
1365.0,1698,9453.629142
905.0,1557,9476.669573
1020.0,1517,9499.405552
395.0,532,9507.463149
710.0,1119,9523.893849
495.0,752,9535.244121
365.0,559,9543.356645
500.0,655,9552.685521
440.0,673,9563.449975
1135.0,1331,9582.727893
495.0,683,9592.785219
470.0,822,9604.916751
605.0,994,9619.077498
965.0,1439,9640.001201
1265.0,1627,9664.616509
575.0,1187,9682.255063
390.0,560,9691.157468
695.0,862,9703.414955
435.0,703,9714.221709
1020.0,1364,9733.710231
1430.0,1756,9760.583809
870.0,1581,9783.72174
885.0,1277,9802.881849
980.0,1629,9827.653448
610.0,865,9840.846104
390.0,642,9850.280349
575.0,851,9862.37163
1210.0,1802,9889.249144
995.0,1580,9913.800647
1140.0,1290,9932.65475
600.0,1010,9946.293476
1065.0,1284,9966.502886
1005.0,1528,9987.797254
1185.0,1854,10016.345817
970.0,1447,10036.904059
615.0,898,10050.343369
420.0,658,10060.098335
1255.0,1605,10084.497027
970.0,1130,10100.936999
1575.0,2036,10131.697519
1170.0,1426,10152.977132
1145.0,1263,10172.196426
860.0,1467,10194.118755
935.0,1269,10212.338392
305.0,586,10221.228425
590.0,858,10233.910838
600.0,1201,10251.550972
800.0,994,10266.168711
960.0,1341,10285.660523
985.0,1321,10305.161704
645.0,956,10319.930815
1125.0,1463,10341.321816
580.0,518,10349.057009
810.0,890,10361.848101
515.0,562,10370.173356
615.0,747,10381.407644
1040.0,1546,10404.374227
1275.0,1454,10426.392542
805.0,823,10437.728667
615.0,970,10452.538632
495.0,691,10462.229047
600.0,950,10475.888272
410.0,522,10483.466416
445.0,519,10491.290658
1075.0,1324,10511.525761
940.0,1445,10533.039513
495.0,656,10542.693402
685.0,829,10554.602205
850.0,1297,10574.173467
460.0,618,10583.558229
475.0,524,10591.344981
340.0,536,10599.225324
350.0,539,10607.578487
420.0,526,10615.59562
420.0,537,10623.386491
695.0,499,10630.918635
430.0,528,10638.690758
1065.0,1297,10657.900734
1190.0,1363,10678.647028
495.0,595,10686.776971
390.0,521,10694.354197
945.0,1415,10715.553673
1045.0,1389,10736.628778
1375.0,1348,10756.488298
1180.0,1592,10780.698684
1240.0,1858,10807.385546
745.0,752,10818.803336
385.0,528,10826.606859
445.0,512,10834.279802
325.0,533,10842.183522
1005.0,1385,10862.497817
470.0,650,10872.148933
450.0,565,10881.054533
340.0,622,10889.651175
920.0,1281,10908.619245
415.0,516,10916.242407
435.0,569,10925.287379
1230.0,1747,10950.954236
1185.0,1334,10971.225979
570.0,566,10979.329032
420.0,618,10988.770717
1195.0,1554,11012.223717
305.0,482,11019.83962
360.0,520,11027.771443
615.0,819,11039.699805
440.0,729,11050.412049
495.0,523,11058.354722
840.0,1487,11079.772767
230.0,489,11087.064227
430.0,808,11099.106693
945.0,1372,11120.279677
575.0,596,11129.525903
1145.0,1436,11150.30427
470.0,561,11158.113465
355.0,599,11166.78882
435.0,610,11174.944886
500.0,661,11185.17771
420.0,521,11192.786255
845.0,1215,11210.229173
495.0,638,11219.745738
380.0,683,11229.730046
435.0,559,11238.748953
695.0,498,11245.425797
1085.0,1187,11263.609929
925.0,1434,11285.156
320.0,575,11293.317638
575.0,954,11307.53689
470.0,560,11315.288794
660.0,638,11324.586825
525.0,583,11332.667991
395.0,532,11341.240215
600.0,894,11354.185661
525.0,555,11362.124685
425.0,682,11372.033978
935.0,1462,11393.333975
600.0,864,11405.483654
1255.0,1632,11429.540456
760.0,1227,11447.484011
435.0,560,11455.591014
800.0,945,11469.296447
670.0,558,11477.091865
1100.0,1506,11499.40459
525.0,672,11509.041583
385.0,614,11518.625173
665.0,517,11526.443526
1325.0,1776,11553.448721
455.0,655,11563.270549
1055.0,1371,11584.491044
390.0,533,11592.516645
380.0,634,11602.025397
415.0,609,11610.409737
1140.0,1557,11634.771975
500.0,672,11644.503966
640.0,514,11652.115917
995.0,1386,11672.628354
850.0,925,11686.420093
455.0,689,11696.445547
440.0,645,11705.667303
630.0,978,11720.536447
775.0,967,11734.627577
495.0,562,11742.573892
1045.0,1503,11764.638237
390.0,773,11775.859284
470.0,527,11783.64802
445.0,661,11793.017355
450.0,524,11800.50553
440.0,671,11811.335208
470.0,516,11819.268818
785.0,1193,11836.770456
405.0,566,11844.963729
370.0,672,11854.702278
665.0,507,11862.449228
495.0,477,11869.884884
495.0,476,11877.392532
435.0,575,11885.457998
1535.0,1750,11911.475641
700.0,704,11921.431449
700.0,614,11930.620009
410.0,528,11938.413668
470.0,633,11947.444359
425.0,829,11960.001951
1115.0,1334,11979.496699
1080.0,1684,12004.491786
495.0,477,12012.090097
485.0,799,12023.746289
515.0,656,12033.378589
725.0,626,12042.841913
645.0,663,12052.591807
600.0,1013,12067.607154
1755.0,2053,12098.153726
725.0,617,12107.860339
450.0,644,12117.352527
445.0,517,12125.063353
315.0,537,12132.645857
445.0,770,12144.225601
885.0,1261,12163.115011
530.0,632,12172.53362
1170.0,1245,12190.129889
350.0,618,12199.631546
665.0,936,12213.215225
510.0,634,12222.468115
450.0,580,12231.744349
400.0,532,12239.492841
435.0,559,12247.445038
370.0,730,12258.279185
515.0,692,12267.887901
395.0,583,12277.124751
455.0,611,12285.372954
470.0,572,12294.352988
510.0,622,12303.707206
480.0,663,12313.29865
1140.0,1546,12336.215127
785.0,901,12349.429069
730.0,785,12360.789536
435.0,521,12368.493631
1830.0,1784,12395.119405
640.0,1088,12410.856533
915.0,1371,12431.287126
710.0,603,12440.567537
1460.0,1873,12467.638793
1070.0,1378,12488.174211
555.0,771,12499.592903
515.0,668,12509.25164
495.0,533,12517.112793
1065.0,1687,12542.130198
510.0,670,12552.987778
585.0,867,12564.916814
1245.0,1395,12586.146663
1150.0,1595,12610.152321
1490.0,2077,12641.126597
1080.0,1105,12656.961155
795.0,891,12669.990278
595.0,559,12679.224171
555.0,994,12693.24234
675.0,526,12701.093873
875.0,1555,12724.127256
495.0,502,12731.551432
980.0,1554,12754.867533
785.0,877,12768.108808
865.0,1301,12787.878519
980.0,1533,12810.437466
1255.0,1554,12834.026927
430.0,609,12843.210021
1005.0,1663,12868.430509
480.0,616,12877.59529
440.0,511,12885.504512
440.0,528,12893.206462
1635.0,1831,12920.599895
290.0,459,12927.43258
375.0,521,12935.119225
575.0,701,12945.187787
380.0,447,12952.342572
1580.0,1567,12975.281025
390.0,786,12986.946327
870.0,1404,13007.984673
605.0,838,13019.923781
575.0,1016,13034.974392
575.0,758,13046.322291
1105.0,1430,13067.402411
755.0,725,13078.468394
555.0,873,13091.158523
1430.0,1765,13116.975188
1240.0,1796,13143.873957
495.0,680,13154.115397
610.0,891,13166.568395
655.0,618,13175.968247
525.0,620,13185.492322
575.0,986,13200.616376
1230.0,1955,13229.305836
415.0,579,13237.381589
745.0,786,13249.709382
575.0,978,13263.815319
525.0,761,13274.956871
1190.0,1371,13295.734318
1755.0,1924,13324.528788
840.0,1153,13341.403196
435.0,568,13349.599647
1080.0,1568,13372.660957
775.0,831,13385.604715
1115.0,1506,13407.816483
685.0,724,13418.239053
955.0,1327,13437.611745
1175.0,1260,13456.254138
1025.0,1293,13475.53041
525.0,785,13487.226793
1075.0,1911,13515.452755
500.0,779,13527.055517
610.0,1014,13541.617561
515.0,637,13551.23207
600.0,956,13565.850778
550.0,789,13577.464583
420.0,564,13585.474639
440.0,711,13596.262485
605.0,849,13608.559461
495.0,528,13616.216002
585.0,683,13626.884758
905.0,1299,13646.028895
1065.0,1231,13663.980705
520.0,737,13675.151069
700.0,744,13686.156777
575.0,827,13697.752046
805.0,908,13710.980915
525.0,614,13720.446021
530.0,802,13732.282393
470.0,682,13743.176084
540.0,644,13752.607182
515.0,682,13762.590185
1295.0,2094,13792.922838
665.0,1029,13808.113486
425.0,777,13819.63879
545.0,944,13834.064788
1065.0,1590,13857.130609
980.0,1371,13877.59839
575.0,760,13888.53129
1430.0,2038,13918.619593
545.0,805,13931.488898
1200.0,1524,13952.967969
1750.0,1897,13980.537847
710.0,604,13990.056473
1255.0,1357,14010.099395
495.0,505,14017.570993
365.0,612,14026.990663
1115.0,1534,14049.917792
495.0,697,14060.076843
1095.0,1322,14079.807786
610.0,794,14091.462843
755.0,959,14105.413099
1255.0,1241,14124.460999
965.0,1143,14141.358674
680.0,625,14150.716587
485.0,757,14161.669259
1205.0,2086,14191.801222
515.0,691,14201.677692
955.0,1468,14224.152847
1075.0,1601,14247.607592
1440.0,1811,14274.151297
355.0,478,14281.611464
1140.0,1502,14303.286993
415.0,544,14312.105945
495.0,484,14318.599998
1000.0,1322,14338.406383
570.0,751,14349.465799
1435.0,1787,14375.765062
595.0,684,14385.204471
685.0,975,14399.087546
500.0,651,14409.778888
1265.0,1556,14433.135309
525.0,744,14443.576351
1070.0,1224,14461.63651
1235.0,1825,14488.52211
615.0,723,14499.327584
1600.0,2046,14529.908155
1605.0,1858,14556.853164
1275.0,1589,14581.016588
460.0,802,14592.679108
1230.0,1648,14617.683923
775.0,836,14629.23478
605.0,723,14640.323642
600.0,1089,14656.20895
1090.0,1153,14673.124819
480.0,863,14685.634749
1550.0,1770,14712.177707
530.0,611,14720.542592
740.0,923,14735.456632
1340.0,1640,14758.760084
575.0,939,14773.244123
1435.0,2122,14804.076381
775.0,884,14817.629136
1480.0,1530,14839.999739
1140.0,1900,14868.334942
500.0,739,14878.913516
835.0,740,14889.943658
600.0,857,14903.352794
500.0,545,14911.286517
1200.0,1698,14936.359336
1965.0,2176,14968.925305
600.0,834,14981.391485
555.0,894,14994.65983
1430.0,1835,15021.742029
520.0,890,15035.203233
600.0,1014,15050.466886
1185.0,1749,15076.045642
605.0,819,15088.700223
1235.0,1865,15115.895828
1435.0,1415,15136.981578
1205.0,1841,15165.38469
2145.0,2414,15200.14613
1175.0,1876,15228.248962
800.0,709,15239.362624
2155.0,2175,15271.350894
485.0,916,15285.035861
1320.0,1915,15313.570342
530.0,704,15323.348688
1235.0,1296,15342.419259
900.0,1296,15361.726468
525.0,647,15371.541053
550.0,644,15381.145713
755.0,621,15390.540136
1155.0,1447,15412.138673
605.0,695,15422.444644
515.0,676,15432.180247
575.0,862,15445.472226
575.0,846,15457.80948
1265.0,1513,15480.473548
