r,l,t
575.0,899,9666.657299
360.0,574,9675.899811
650.0,537,9683.685474
580.0,709,9693.769809
585.0,1003,9708.946319
435.0,710,9719.764325
1285.0,1714,9744.911664
1045.0,1388,9766.038304
1065.0,1598,9789.439749
775.0,1065,9804.982827
390.0,581,9814.136375
1380.0,1342,9833.69855
620.0,851,9846.782884
415.0,525,9854.559247
1180.0,1761,9881.169186
1190.0,1394,9902.330409
630.0,1151,9919.475925
940.0,1422,9939.882035
1020.0,1310,9959.166885
985.0,1077,9974.701675
1035.0,1451,9995.717424
470.0,582,10004.840833
610.0,1001,10019.998199
380.0,665,10029.468175
1175.0,1287,10048.336246
1240.0,1852,10075.729821
725.0,608,10085.078605
1490.0,2323,10120.095057
480.0,708,10131.155854
1045.0,1476,10152.746634
440.0,521,10160.551339
695.0,491,10168.26357
1215.0,1333,10187.593479
420.0,635,10196.803125
1555.0,1707,10221.928616
385.0,528,10230.137232
315.0,789,10242.001826
970.0,1361,10261.359525
550.0,707,10272.159268
985.0,1294,10291.207598
935.0,1284,10310.195836
610.0,896,10323.661864
605.0,516,10331.397475
780.0,1148,10348.298374
990.0,1258,10366.293686
575.0,931,10380.581333
840.0,930,10394.128748
1170.0,1560,10417.323909
935.0,1479,10438.514606
1195.0,1385,10458.856841
495.0,576,10467.863693
495.0,489,10474.374449
495.0,703,10485.209306
1150.0,1462,10506.574468
920.0,1275,10525.712234
495.0,608,10535.099816
1030.0,1431,10556.333166
1175.0,1479,10578.981917
340.0,613,10587.407882
590.0,582,10596.660689
600.0,692,10606.29902
360.0,504,10613.86529
725.0,1112,10630.82349
370.0,527,10638.60872
280.0,436,10644.567154
440.0,562,10652.785833
1190.0,1307,10672.924138
385.0,525,10680.697113
220.0,463,10686.938468
580.0,528,10694.553548
1230.0,1661,10719.644894
695.0,511,10727.414117
425.0,613,10736.611817
480.0,678,10746.62017
510.0,727,10757.849339
415.0,514,10765.540334
360.0,568,10773.664479
575.0,522,10781.316501
465.0,511,10788.802417
850.0,1020,10803.55444
775.0,717,10814.552358
370.0,518,10822.278631
865.0,1015,10837.422478
415.0,579,10845.799288
465.0,505,10853.188555
440.0,603,10862.070562
395.0,629,10871.584153
350.0,625,10880.251656
1200.0,1380,10900.794656
775.0,1115,10917.639532
640.0,567,10926.002407
405.0,528,10933.737264
470.0,524,10941.65795
1160.0,1396,10962.103705
560.0,570,10971.213782
345.0,538,10979.077462
390.0,556,10987.169512
475.0,579,10996.440288
1030.0,1259,11014.986807
495.0,500,11022.796328
595.0,512,11030.508345
990.0,1264,11049.052691
535.0,1055,11064.769502
465.0,573,11073.606417
1430.0,2153,11105.367464
535.0,830,11118.377407
1175.0,1313,11137.834811
1090.0,1317,11156.648695
1245.0,1104,11172.741938
365.0,482,11179.795331
495.0,501,11187.163123
470.0,533,11194.949681
440.0,568,11202.81981
360.0,569,11211.811098
605.0,1074,11227.472326
495.0,482,11235.1285
580.0,1029,11250.053387
970.0,1308,11269.544415
610.0,530,11277.452866
550.0,692,11287.523243
440.0,562,11296.469052
420.0,613,11304.703944
990.0,1316,11324.202946
965.0,1279,11343.085192
945.0,1513,11364.546396
975.0,1282,11382.857567
1600.0,1785,11409.075471
590.0,692,11418.937714
450.0,752,11429.906595
945.0,1111,11446.020463
435.0,562,11454.010849
1225.0,1401,11474.977618
495.0,486,11482.522738
620.0,566,11490.496977
485.0,674,11500.751177
600.0,1121,11516.761387
585.0,840,11530.142408
410.0,520,11537.944641
970.0,1339,11557.604423
410.0,518,11565.59838
405.0,550,11574.808106
420.0,515,11582.432588
765.0,1022,11597.053341
1345.0,1809,11625.120442
410.0,575,11633.291291
380.0,633,11642.819281
320.0,510,11650.332238
985.0,1281,11669.166065
495.0,530,11676.958499
430.0,821,11689.091747
500.0,678,11699.593266
450.0,578,11707.546207
495.0,539,11715.448988
440.0,518,11723.351895
465.0,525,11731.019652
440.0,519,11738.791145
440.0,583,11747.587843
1330.0,1578,11770.167443
1075.0,1254,11788.77392
895.0,1242,11807.399342
605.0,1029,11823.001309
670.0,560,11831.140329
1420.0,1612,11854.705892
435.0,558,11863.517242
410.0,519,11871.317204
550.0,522,11879.333977
575.0,611,11888.401245
