r,l,t
420.0,746,5157.320938
465.0,718,5168.520234
635.0,1223,5186.133392
500.0,741,5197.214108
475.0,583,5206.248756
1160.0,1706,5231.401435
450.0,703,5241.380275
605.0,1129,5258.468658
275.0,444,5265.329727
495.0,814,5277.141596
335.0,609,5286.326302
485.0,801,5298.078514
650.0,698,5308.178676
285.0,537,5316.003358
830.0,1143,5333.175918
315.0,827,5345.551822
605.0,1090,5361.639678
440.0,720,5372.511061
525.0,825,5384.296645
655.0,725,5395.07297
555.0,866,5407.653944
515.0,610,5416.665556
580.0,733,5427.883576
630.0,1011,5442.121828
505.0,723,5453.236379
505.0,720,5464.007131
555.0,1163,5481.31684
275.0,463,5487.605585
695.0,1282,5506.413149
605.0,968,5521.237911
500.0,648,5530.765844
600.0,1100,5546.411697
440.0,624,5555.378897
385.0,630,5564.958937
750.0,1121,5581.717815
270.0,554,5589.780636
395.0,574,5598.131076
360.0,584,5606.584876
350.0,586,5614.799466
500.0,614,5624.146632
590.0,546,5632.106658
605.0,908,5645.427633
345.0,658,5656.545924
335.0,559,5664.816718
375.0,634,5674.593907
805.0,1144,5691.846004
305.0,623,5700.57625
605.0,1108,5717.244891
365.0,566,5725.486793
695.0,667,5736.225636
1005.0,1651,5759.753961
615.0,1052,5776.096426
470.0,735,5786.412338
1240.0,2129,5817.947631
640.0,1026,5833.154873
770.0,1252,5852.031256
455.0,694,5862.026127
335.0,595,5871.190954
445.0,755,5881.856615
600.0,952,5896.198915
495.0,749,5907.527319
575.0,1083,5923.052812
360.0,551,5931.06759
1295.0,1934,5959.232318
445.0,749,5970.106414
945.0,1832,5997.327115
570.0,1214,6015.659852
450.0,776,6027.307486
485.0,777,6038.884847
525.0,724,6049.09913
315.0,491,6056.694514
555.0,1187,6073.93695
270.0,708,6085.18452
470.0,723,6095.377168
305.0,562,6104.443865
575.0,1137,6121.705042
565.0,688,6131.76315
1145.0,1522,6154.301532
235.0,518,6161.710843
595.0,732,6172.281468
600.0,1094,6188.597158
795.0,1355,6208.316753
685.0,1125,6225.117839
755.0,823,6238.029141
600.0,1000,6252.12792
360.0,533,6260.062279
480.0,800,6272.342215
870.0,1291,6291.52825
510.0,716,6301.676176
345.0,818,6314.382315
800.0,1103,6330.586988
595.0,738,6341.478131
600.0,951,6355.462761
575.0,1216,6373.822511
810.0,961,6387.540687
450.0,784,6399.188981
405.0,667,6408.563849
610.0,1025,6424.241333
575.0,1215,6442.642247
650.0,1323,6461.415102
480.0,661,6470.721761
585.0,905,6483.87397
470.0,674,6493.774904
600.0,1028,6508.914396
785.0,1163,6526.199352
420.0,524,6533.859767
530.0,870,6547.002252
335.0,515,6554.49175
815.0,914,6567.909776
645.0,1030,6583.510242
390.0,557,6591.479815
1220.0,1777,6617.682782
655.0,623,6626.918792
890.0,1495,6649.357775
525.0,728,6659.986641
335.0,616,6669.170864
605.0,1031,6684.319078
330.0,506,6692.000551
375.0,536,6699.828028
420.0,665,6709.562601
600.0,895,6723.074185
465.0,708,6733.64919
550.0,731,6744.754788
1115.0,1519,6766.06252
605.0,854,6778.95184
415.0,736,6790.149998
320.0,655,6799.534119
1120.0,2159,6831.67267
550.0,1044,6846.755794
600.0,928,6860.022379
475.0,858,6872.188253
715.0,782,6884.713378
420.0,523,6892.336953
485.0,809,6904.004141
525.0,720,6914.147562
570.0,901,6928.079725
495.0,622,6937.277066
485.0,647,6947.169642
605.0,969,6961.813871
600.0,1032,6976.843269
440.0,661,6986.528603
615.0,751,6997.580972
1165.0,1738,7022.882498
645.0,739,7034.321236
600.0,1034,7049.456009
855.0,1530,7072.201842
610.0,1008,7087.466237
765.0,874,7100.668789
395.0,573,7108.880968
605.0,1107,7126.019094
495.0,749,7136.817302
395.0,528,7144.407546
500.0,779,7157.081072
605.0,1057,7172.368732
500.0,739,7182.784446
605.0,851,7195.54133
1000.0,952,7209.150116
515.0,576,7217.951892
525.0,706,7227.926209
650.0,619,7236.926077
495.0,759,7248.234969
1210.0,1429,7269.475621
915.0,1456,7290.679956
600.0,1172,7309.106805
1090.0,1453,7330.652569
495.0,718,7340.820394
800.0,936,7355.512211
600.0,1124,7371.336822
525.0,689,7382.177648
500.0,761,7393.375345
535.0,549,7401.448055
595.0,701,7411.310464
600.0,984,7426.458739
420.0,620,7435.837977
810.0,902,7448.947613
765.0,1248,7466.952524
690.0,1299,7486.948567
505.0,639,7496.515594
495.0,707,7506.53565
740.0,1172,7524.231192
1435.0,1724,7550.613539
695.0,1292,7569.513491
360.0,521,7577.317449
1025.0,1721,7602.424746
1250.0,1550,7625.315527
815.0,1333,7645.148094
465.0,687,7655.598403
1285.0,1702,7680.590649
345.0,642,7690.105887
470.0,780,7701.512398
1100.0,1922,7729.449162
970.0,1474,7751.032305
955.0,1579,7775.239255
600.0,1153,7792.455711
995.0,1025,7807.362215
845.0,1306,7826.780974
410.0,544,7834.754616
605.0,996,7849.759673
960.0,1490,7871.709108
1205.0,1890,7899.29763
440.0,631,7908.418811
665.0,1045,7923.981416
810.0,1328,7943.061494
915.0,1350,7963.770506
1115.0,1818,7990.721017
840.0,1299,8010.206004
440.0,564,8018.477257
545.0,722,8029.527411
500.0,751,8040.609462
495.0,676,8050.568312
685.0,1190,8068.311122
615.0,824,8080.394247
915.0,1957,8109.54376
600.0,966,8123.229168
775.0,1086,8139.468628
450.0,584,8147.794361
420.0,580,8156.907845
695.0,631,8166.56749
425.0,679,8176.387039
570.0,1086,8192.291838
585.0,1045,8208.595753
1195.0,1476,8230.121634
435.0,518,8237.921275
470.0,558,8246.116455
1020.0,1687,8271.299048
435.0,694,8282.013636
495.0,637,8291.541317
415.0,559,8299.679916
740.0,1297,8318.683783
665.0,1056,8334.42261
525.0,623,8343.463508
435.0,734,8354.612441
605.0,1001,8369.720047
445.0,522,8377.513802
365.0,561,8385.524323
470.0,688,8395.601963
300.0,540,8404.39542
435.0,528,8412.091995
610.0,513,8419.59043
1040.0,1342,8439.18565
920.0,1411,8459.578224
610.0,1065,8474.785993
585.0,1017,8490.184575
495.0,713,8501.369294
665.0,514,8508.959216
920.0,1423,8529.684943
670.0,1201,8547.329535
380.0,522,8555.245175
440.0,511,8562.379086
495.0,627,8571.785465
580.0,911,8585.202768
1015.0,1360,8605.525181
980.0,1509,8627.2972
825.0,1249,8645.341452
1080.0,1551,8668.989223
525.0,547,8676.9836
570.0,955,8691.784292
635.0,732,8702.897184
785.0,1052,8718.484581
495.0,613,8727.002922
1300.0,2015,8756.837923
500.0,671,8766.106061
605.0,812,8778.883542
445.0,563,8786.933757
475.0,740,8798.046302
365.0,532,8805.702747
495.0,483,8813.195072
305.0,463,8819.430584
395.0,545,8827.425254
975.0,1354,8847.219815
290.0,480,8854.805159
1265.0,1678,8879.755202
525.0,626,8888.83924
360.0,611,8897.394269
605.0,780,8908.429465
375.0,560,8917.317814
485.0,689,8927.192295
425.0,531,8934.555212
360.0,593,8943.479681
580.0,808,8954.992375
600.0,1069,8970.175502
355.0,541,8978.089383
940.0,1525,9000.336963
1200.0,1479,9021.865953
855.0,1628,9046.398167
440.0,515,9054.009399
610.0,982,9067.317011
450.0,664,9076.69385
340.0,500,9083.849501
555.0,938,9096.814609
590.0,1027,9111.26593
800.0,1194,9128.459268
370.0,624,9136.824332
325.0,573,9146.161726
350.0,650,9155.330128
440.0,729,9166.122539
540.0,571,9174.029899
570.0,532,9181.747404
750.0,1330,9202.104825
940.0,1479,9224.288583
920.0,1442,9245.076497
585.0,1034,9260.246912
465.0,517,9268.134449
550.0,791,9279.820307
495.0,634,9289.027242
1005.0,1755,9315.754555
525.0,705,9326.552685
495.0,764,9336.905924
895.0,1256,9356.072786
820.0,1214,9374.969615
480.0,795,9386.982888
955.0,1384,9407.499855
440.0,652,9417.292689
585.0,833,9428.678762
1005.0,1044,9443.94174
850.0,1532,9466.909926
410.0,534,9474.464222
420.0,633,9483.967569
435.0,797,9495.631539
495.0,696,9506.628915
470.0,819,9518.218858
925.0,1624,9542.624213
545.0,1177,9559.768578
320.0,524,9567.343197
1035.0,1438,9588.616548
585.0,890,9601.505184
645.0,1065,9617.128012
505.0,610,9626.189079
1250.0,1646,9650.89218
1020.0,1699,9676.164144
440.0,686,9686.04929
500.0,616,9695.341725
1250.0,1687,9720.40859
420.0,612,9729.35049
595.0,922,9743.067759
1000.0,1572,9766.858104
610.0,974,9781.27866
445.0,871,9794.672019
495.0,798,9806.323307
785.0,1030,9821.516653
1190.0,1468,9843.156158
855.0,1422,9864.329931
1105.0,1386,9885.154302
495.0,674,9894.979192
815.0,878,9908.458979
925.0,1346,9928.804928
590.0,1188,9945.556434
380.0,516,9953.315268
410.0,522,9961.044634
455.0,674,9970.910608
1115.0,1443,9991.722611
410.0,519,9999.318746
615.0,797,10012.238019
585.0,506,10019.734962
995.0,1662,10043.049909
1265.0,1647,10067.729768
320.0,534,10075.70664
695.0,568,10084.635779
1220.0,1387,10105.792477
550.0,833,10117.950303
980.0,1217,10135.844737
995.0,1256,10154.817479
410.0,511,10162.510705
605.0,947,10177.411737
605.0,867,10189.330483
965.0,1388,10209.90045
940.0,1525,10232.31366
315.0,595,10241.79604
360.0,523,10249.347439
1295.0,1584,10272.326069
775.0,1023,10287.475898
600.0,980,10302.367247
595.0,512,10309.894231
1630.0,2213,10342.649418
1065.0,1496,10364.111855
990.0,1483,10386.560696
390.0,584,10394.737289
1380.0,1580,10419.021443
365.0,580,10427.169812
620.0,566,10435.493051
415.0,517,10442.88479
985.0,1377,10462.604108
610.0,877,10475.711211
430.0,602,10484.959473
1185.0,1883,10512.418289
405.0,512,10520.040686
500.0,716,10531.169961
365.0,564,10539.196825
1235.0,1639,10563.924441
1265.0,1736,10590.497583
560.0,970,10604.208455
365.0,631,10613.659084
440.0,512,10621.450471
500.0,689,10631.436584
1100.0,1734,10657.523007
1640.0,1602,10681.267977
970.0,1398,10702.090587
395.0,529,10709.83508
500.0,704,10720.77914
255.0,565,10728.901777
1130.0,1710,10754.261065
180.0,393,10760.132418
1355.0,1477,10782.415209
390.0,614,10791.539352
805.0,885,10803.699268
600.0,903,10817.044616
595.0,514,10824.648406
945.0,1569,10848.654454
415.0,525,10856.35472
440.0,569,10864.235629
440.0,589,10873.543785
800.0,1489,10895.125944
365.0,566,10903.81229
605.0,516,10911.400797
255.0,576,10919.915203
390.0,561,10927.996531
380.0,512,10935.636927
410.0,599,10944.866106
725.0,681,10954.767178
465.0,543,10962.338738
245.0,414,10969.219542
990.0,1427,10990.615087
635.0,513,10998.442976
300.0,544,11006.591191
415.0,518,11014.205287
380.0,532,11022.501612
415.0,594,11031.534757
465.0,735,11041.887471
425.0,575,11050.597987
410.0,620,11060.077169
465.0,511,11067.543326
580.0,515,11075.398726
890.0,1396,11095.357764
430.0,783,11108.071529
540.0,929,11122.075858
465.0,517,11129.699321
280.0,472,11135.998296
545.0,934,11150.117323
1780.0,2271,11182.331143
525.0,730,11193.074962
440.0,646,11202.53873
1190.0,1504,11225.202243
470.0,540,11233.236435
410.0,564,11241.34951
970.0,1271,11260.152457
430.0,536,11268.039117
470.0,518,11275.707655
600.0,784,11287.551234
830.0,1218,11305.932555
1060.0,1224,11322.916442
995.0,1511,11345.26528
420.0,574,11352.992753
420.0,570,11362.153903
1080.0,1459,11382.805089
780.0,1183,11399.988976
525.0,583,11408.85101
440.0,555,11416.661802
1235.0,1550,11438.927608
465.0,511,11446.242248
525.0,557,11455.364537
465.0,522,11463.191434
440.0,535,11470.924943
1090.0,1265,11489.677558
495.0,471,11495.998842
450.0,514,11503.240528
525.0,621,11512.644467
350.0,608,11522.240148
695.0,660,11532.209125
405.0,561,11540.163019
470.0,720,11551.495516
440.0,573,11559.606376
410.0,571,11569.077828
390.0,565,11577.168376
380.0,547,11585.220699
1075.0,1415,11606.457362
1340.0,2222,11640.657997
465.0,518,11648.227962
465.0,563,11656.166323
440.0,512,11663.591371
460.0,710,11674.595347
415.0,721,11684.904275
470.0,518,11692.829089
440.0,602,11702.049534
480.0,842,11713.612501
940.0,1406,11734.808224
510.0,717,11745.602524
495.0,470,11752.675622
445.0,663,11762.281879
525.0,475,11768.585651
415.0,534,11777.299
450.0,572,11785.26586
820.0,1166,11802.025455
495.0,686,11811.963283
425.0,516,11820.116672
680.0,684,11830.887537
670.0,811,11842.687145
480.0,608,11851.929848
425.0,792,11863.566873
600.0,914,11877.507863
495.0,494,11884.682063
385.0,573,11892.814478
410.0,546,11900.603749
495.0,496,11908.08007
1245.0,1374,11928.506479
665.0,511,11936.247064
700.0,647,11945.336901
620.0,522,11952.989247
665.0,512,11960.531428
1245.0,2075,11991.217216
650.0,514,11998.86853
760.0,866,12012.23607
800.0,1273,12031.121716
410.0,613,12040.425374
410.0,517,12048.080197
640.0,702,12057.998258
385.0,622,12067.403095
470.0,579,12075.515708
1090.0,1483,12097.970533
1515.0,1573,12121.388664
285.0,562,12129.510709
600.0,891,12142.739476
345.0,564,12151.545978
470.0,679,12161.390674
505.0,711,12171.586559
505.0,723,12182.416632
470.0,661,12191.862301
730.0,679,12202.055964
555.0,558,12210.622962
575.0,1110,12226.60838
1730.0,2442,12262.55112
685.0,826,12275.248102
515.0,738,12286.401869
420.0,686,12296.436956
525.0,602,12305.342692
465.0,518,12312.972147
810.0,1320,12332.411652
980.0,1355,12352.865918
1205.0,1814,12379.405768
490.0,669,12389.190212
1250.0,1739,12414.769626
480.0,676,12425.101927
340.0,462,12431.357621
1195.0,1244,12449.96381
1405.0,1832,12476.866931
1175.0,1306,12496.016828
540.0,936,12510.374171
510.0,707,12520.626835
510.0,720,12531.546155
480.0,673,12541.524658
740.0,1073,12557.169238
575.0,1099,12574.049659
715.0,700,12583.965011
1210.0,1512,12606.410553
480.0,527,12614.355539
1240.0,1967,12643.40431
1270.0,2005,12673.586146
610.0,734,12684.809197
860.0,1160,12702.048234
585.0,833,12713.753742
1370.0,1830,12741.002217
510.0,949,12756.078379
1235.0,1631,12779.457113
740.0,858,12792.949728
1165.0,1538,12816.171308
420.0,516,12823.7949
1330.0,1548,12847.207048
1215.0,1326,12866.87433
1925.0,2426,12903.049417
555.0,615,12912.55237
1570.0,1685,12937.46885
665.0,674,12947.548997
385.0,569,12956.464589
470.0,654,12966.053415
525.0,623,12975.29916
495.0,802,12987.0859
575.0,1039,13002.481337
490.0,757,13013.799683
520.0,621,13023.144425
1160.0,1875,13050.606945
870.0,1314,13070.393815
840.0,698,13080.614568
1135.0,1535,13103.034167
165.0,458,13109.266442
1235.0,2077,13140.925583
815.0,842,13152.724569
575.0,749,13164.064878
1010.0,887,13177.565208
1775.0,1918,13206.39084
620.0,550,13214.14474
610.0,1026,13229.363315
575.0,933,13242.840087
780.0,759,13254.246449
530.0,811,13266.882411
510.0,636,13275.485036
970.0,1440,13297.502594
480.0,815,13309.165244
555.0,1082,13325.235609
530.0,539,13333.576524
785.0,875,13345.93308
750.0,1213,13364.444928
940.0,1289,13383.48054
575.0,981,13397.514438
470.0,516,13405.121937
965.0,1241,13423.559282
600.0,757,13435.030953
555.0,715,13446.342093
650.0,589,13454.157998
480.0,633,13463.825339
920.0,1404,13484.877873
475.0,745,13495.941632
1240.0,1780,13522.105661
420.0,819,13533.914763
510.0,629,13543.201908
540.0,1045,13558.71047
1235.0,1693,13583.639142
510.0,698,13594.120342
1105.0,1309,13613.397639
555.0,650,13623.149081
530.0,854,13635.323488
1090.0,1262,13654.300223
1100.0,1514,13676.782065
725.0,657,13686.416856
605.0,671,13695.958165
1550.0,2198,13728.542183
525.0,651,13738.051559
550.0,719,13749.36324
1385.0,1493,13771.985257
960.0,1465,13792.764281
610.0,831,13805.61617
1405.0,1582,13828.653356
540.0,710,13838.693167
465.0,720,13849.475388
480.0,684,13859.513788
515.0,642,13869.072971
740.0,722,13879.92835
415.0,628,13889.754146
1435.0,1698,13914.368266
965.0,1127,13931.763968
1170.0,1593,13954.531106
1540.0,1765,13980.245436
1015.0,1493,14003.315224
425.0,527,14011.056614
540.0,628,14020.540037
495.0,676,14030.573118
1015.0,1330,14049.997977
1230.0,1911,14077.963784
555.0,628,14087.639148
575.0,849,14099.663838
1225.0,1750,14126.423007
1060.0,1572,14149.266081
575.0,1024,14164.258111
425.0,557,14172.012849
425.0,618,14180.873073
1230.0,1879,14209.195698
1440.0,1711,14234.24749
540.0,801,14246.273342
470.0,568,14254.86976
1360.0,1327,14274.151978
610.0,947,14288.663351
585.0,945,14302.569724
1170.0,1589,14325.79504
1400.0,1760,14351.675453
1425.0,1598,14374.646167
650.0,700,14385.077874
890.0,1229,14402.874496
725.0,627,14412.232867
785.0,1052,14427.998846
375.0,571,14437.131237
510.0,819,14449.119988
1165.0,1703,14473.297826
680.0,619,14482.422811
1125.0,1513,14505.082921
895.0,1301,14524.278113
495.0,718,14535.553364
765.0,1124,14551.370039
1665.0,2300,14585.473536
1555.0,2129,14617.848095
455.0,688,14627.399935
1200.0,1350,14647.920484
990.0,1264,14666.670745
555.0,648,14676.14384
525.0,901,14689.134884
1435.0,1653,14713.902669
1240.0,1862,14741.470936
1070.0,1305,14760.423941
370.0,558,14768.673633
760.0,826,14781.165475
600.0,1089,14796.501764
605.0,954,14811.419386
1615.0,2272,14844.123873
1635.0,2176,14876.773515
1170.0,1521,14899.68966
1075.0,1428,14921.02192
1070.0,1367,14941.546381
445.0,688,14951.500489
1115.0,1615,14975.755488
1180.0,1747,15000.965502
1230.0,1575,15025.279626
1230.0,1742,15050.757069
790.0,1123,15067.891565
610.0,740,15078.98021
890.0,1081,15094.516948
610.0,694,15104.629689
1205.0,2166,15136.890733
605.0,922,15150.545227
555.0,1019,15166.020561
525.0,810,15178.662084
775.0,806,15190.170712
775.0,708,15200.062659
1595.0,2126,15232.090077
555.0,763,15243.260656
1100.0,1577,15265.983393
1230.0,1657,15291.253998
515.0,662,15301.051332
1845.0,2325,15334.892028
985.0,1332,15355.211112
490.0,694,15365.484112
715.0,645,15375.209579
725.0,733,15386.567749
540.0,719,15396.598694
1440.0,1683,15421.427393
530.0,815,15433.937061
780.0,894,15447.492545
545.0,567,15455.513211
995.0,1212,15474.127604
545.0,773,15485.804057
715.0,648,15494.968221
