r,l,t
110.0,370,2361.096814
445.0,790,2375.30617
320.0,633,2386.868687
125.0,386,2394.082101
195.0,472,2403.054961
290.0,552,2412.601023
585.0,1034,2431.119862
215.0,603,2441.909939
215.0,465,2449.917749
175.0,472,2458.438757
340.0,633,2470.497447
445.0,650,2482.297796
240.0,555,2491.981713
335.0,631,2503.517565
395.0,836,2518.23781
105.0,393,2525.115689
45.0,362,2531.658545
390.0,802,2546.256706
280.0,590,2557.252576
410.0,749,2570.723542
265.0,607,2582.159742
285.0,668,2594.65838
370.0,953,2611.943133
250.0,581,2622.824438
510.0,638,2633.567705
95.0,340,2640.067314
330.0,648,2651.930051
330.0,721,2664.803806
205.0,576,2674.90138
295.0,633,2686.88041
700.0,906,2702.990622
110.0,405,2710.129826
215.0,603,2721.78749
205.0,442,2729.596649
350.0,695,2741.897544
420.0,1038,2761.336812
350.0,685,2773.341637
310.0,572,2783.097451
255.0,711,2796.200394
415.0,727,2808.581175
275.0,601,2819.325603
280.0,797,2833.927508
240.0,470,2842.777508
335.0,576,2852.946052
310.0,632,2864.271007
350.0,701,2876.732132
460.0,866,2893.023289
110.0,285,2897.992701
235.0,486,2906.842765
355.0,729,2920.062434
115.0,396,2927.244871
855.0,938,2944.055557
250.0,629,2955.321376
355.0,669,2967.217616
310.0,768,2981.394699
230.0,502,2990.513196
240.0,437,2997.91121
310.0,721,3011.023803
235.0,547,3020.926516
245.0,532,3030.754069
120.0,362,3037.404806
520.0,640,3048.771912
210.0,475,3056.787576
410.0,836,3072.793223
205.0,472,3080.950056
465.0,768,3095.080615
285.0,680,3107.802393
655.0,994,3124.992278
645.0,866,3140.81666
270.0,709,3153.792167
375.0,880,3169.179767
575.0,1039,3187.986778
360.0,751,3201.662184
380.0,943,3219.541693
215.0,400,3226.83786
400.0,692,3239.361598
435.0,694,3251.779035
290.0,646,3263.242817
250.0,622,3274.95366
505.0,741,3288.539308
400.0,642,3300.147348
215.0,362,3306.671711
410.0,751,3319.535236
670.0,1002,3337.577261
380.0,745,3352.336811
385.0,633,3364.190448
260.0,464,3372.215674
890.0,1269,3394.799871
180.0,440,3403.091208
365.0,705,3415.506928
385.0,774,3429.971241
260.0,607,3441.421955
470.0,631,3452.72267
235.0,451,3460.332738
140.0,464,3469.265107
390.0,708,3482.154948
195.0,478,3491.331434
75.0,358,3497.21414
370.0,703,3510.236264
405.0,697,3522.496193
430.0,851,3538.366259
135.0,426,3545.659324
75.0,578,3556.366857
525.0,764,3569.301201
160.0,551,3579.585759
370.0,894,3595.698215
305.0,740,3608.532714
270.0,585,3619.194421
420.0,733,3633.123083
300.0,581,3643.425376
190.0,377,3650.14502
270.0,489,3658.999025
335.0,648,3670.608113
45.0,281,3675.441769
345.0,693,3688.212327
275.0,583,3699.158174
275.0,507,3708.461556
275.0,526,3717.874097
275.0,636,3728.638855
410.0,586,3739.660241
190.0,468,3748.368437
145.0,395,3755.341226
330.0,686,3767.258116
215.0,408,3774.343262
380.0,593,3785.034204
260.0,520,3794.544098
320.0,710,3807.164791
545.0,952,3824.387774
350.0,686,3837.188196
175.0,397,3844.097218
345.0,541,3853.659206
590.0,726,3866.973363
170.0,445,3874.731752
340.0,613,3885.942412
455.0,699,3898.44267
230.0,406,3905.697467
320.0,622,3917.098046
415.0,716,3930.628205
165.0,480,3938.721822
195.0,368,3945.77739
200.0,386,3952.858825
320.0,517,3962.037256
420.0,968,3979.283623
390.0,872,3995.225948
270.0,462,4003.916843
190.0,393,4010.763733
605.0,795,4024.624204
365.0,692,4037.247569
145.0,383,4044.360932
320.0,579,4055.097987
115.0,380,4061.730797
150.0,446,4069.275384
360.0,632,4080.708843
270.0,457,4088.384277
270.0,535,4097.930935
265.0,612,4109.142229
325.0,592,4120.221625
345.0,578,4130.345783
405.0,675,4142.280464
515.0,816,4157.632376
375.0,799,4172.505013
370.0,913,4188.906842
265.0,615,4200.276703
245.0,626,4211.689775
385.0,865,4226.631425
420.0,634,4237.987381
380.0,700,4250.964353
590.0,911,4267.271853
485.0,735,4279.935943
135.0,388,4286.722875
410.0,554,4297.434093
515.0,612,4307.849321
215.0,461,4316.432905
600.0,1079,4335.523663
500.0,689,4348.365705
285.0,694,4360.454363
200.0,461,4368.168088
190.0,389,4375.224434
540.0,1101,4395.987712
480.0,857,4411.692346
485.0,718,4424.153049
510.0,1124,4445.699455
525.0,919,4462.768404
405.0,705,4475.095262
305.0,668,4487.586382
405.0,665,4499.602679
185.0,431,4507.101024
510.0,938,4523.486596
415.0,776,4537.530852
325.0,580,4548.085806
515.0,991,4565.785373
510.0,832,4582.099723
700.0,830,4596.510831
275.0,592,4607.598219
165.0,500,4616.610643
205.0,490,4624.948126
500.0,647,4636.417291
750.0,980,4654.40972
295.0,670,4666.760324
405.0,695,4679.780977
440.0,617,4690.481808
210.0,571,4701.048738
485.0,598,4711.473726
350.0,616,4723.239444
670.0,852,4738.922173
415.0,620,4749.533978
485.0,955,4767.436836
295.0,538,4776.906653
410.0,702,4789.17528
395.0,659,4801.841509
370.0,665,4814.160079
405.0,707,4826.712122
455.0,732,4839.702784
600.0,889,4856.260072
185.0,518,4865.56956
130.0,472,4873.569736
680.0,740,4886.817033
320.0,613,4898.323151
195.0,484,4906.688433
380.0,527,4916.882334
540.0,943,4933.359243
550.0,749,4947.589591
335.0,493,4956.003085
310.0,591,4967.475351
490.0,986,4985.378398
330.0,594,4995.80401
725.0,850,5012.325931
455.0,893,5029.729938
430.0,902,5046.138155
640.0,875,5061.175096
325.0,659,5073.883465
495.0,959,5091.203804
420.0,567,5100.825311
345.0,735,5114.102894
320.0,691,5126.318463
335.0,683,5138.9995
400.0,887,5155.41795
155.0,538,5165.133057
540.0,911,5181.75088
140.0,369,5188.678773
120.0,437,5196.572781
170.0,488,5206.195224
180.0,498,5214.877311
235.0,582,5226.380758
160.0,402,5233.660321
555.0,745,5246.970104
525.0,819,5261.445673
455.0,631,5273.19762
420.0,638,5284.681309
470.0,769,5298.422978
335.0,462,5306.220715
410.0,731,5319.443689
170.0,480,5328.225736
390.0,731,5340.802188
420.0,825,5357.003678
605.0,951,5374.060436
460.0,662,5385.770768
290.0,612,5397.210962
545.0,815,5412.194494
350.0,756,5426.043578
625.0,860,5441.559289
210.0,520,5450.991153
210.0,496,5460.09663
260.0,436,5467.629852
245.0,579,5477.638427
95.0,307,5483.617057
510.0,553,5493.300799
225.0,578,5503.396283
555.0,952,5521.166623
355.0,755,5534.883583
285.0,632,5546.704183
95.0,377,5552.816638
525.0,875,5569.052758
380.0,583,5579.626754
215.0,419,5586.916828
485.0,978,5605.14396
455.0,922,5621.738854
245.0,569,5631.662664
325.0,757,5645.563494
195.0,408,5652.763303
215.0,479,5661.883947
400.0,656,5673.694128
470.0,793,5687.70845
510.0,827,5702.153603
460.0,849,5718.237877
160.0,525,5727.75152
280.0,525,5736.973977
420.0,738,5750.523088
335.0,667,5762.792877
185.0,474,5771.135848
375.0,818,5786.809737
610.0,819,5801.150108
375.0,670,5812.993897
340.0,616,5824.183798
185.0,389,5831.011221
340.0,557,5840.933251
480.0,1003,5859.434393
545.0,673,5871.532682
130.0,394,5878.433576
295.0,643,5889.916679
260.0,641,5902.068942
600.0,966,5920.831259
415.0,642,5932.169436
365.0,643,5943.538314
395.0,680,5955.59377
885.0,986,5973.758387
335.0,699,5985.717115
445.0,688,5997.633876
435.0,692,6010.513369
275.0,562,6020.463935
645.0,644,6032.460053
315.0,743,6045.797246
355.0,517,6055.153669
770.0,1192,6077.111675
270.0,515,6086.575253
210.0,413,6093.908703
460.0,626,6105.086093
600.0,840,6119.656997
325.0,638,6130.953189
285.0,493,6139.897698
465.0,771,6154.370669
665.0,762,6168.709062
805.0,864,6184.488607
475.0,611,6194.824509
530.0,867,6211.298094
445.0,640,6223.374703
680.0,1170,6244.195849
320.0,702,6256.603817
325.0,833,6272.022497
455.0,639,6283.582832
545.0,680,6295.538939
475.0,699,6307.816463
330.0,686,6320.519373
500.0,870,6335.912115
290.0,635,6347.558568
210.0,460,6356.292092
255.0,566,6366.664142
300.0,651,6378.65005
395.0,726,6391.704188
540.0,934,6408.461776
570.0,940,6425.159841
330.0,864,6440.96717
480.0,607,6452.069819
740.0,1084,6470.883102
605.0,1113,6491.884506
330.0,687,6504.210504
385.0,645,6515.415833
575.0,1002,6533.98696
745.0,941,6550.440204
835.0,1204,6572.835375
525.0,923,6589.129483
360.0,687,6601.225543
435.0,836,6615.803406
370.0,668,6628.557672
210.0,476,6636.614119
465.0,712,6649.438086
470.0,931,6666.371997
445.0,622,6678.201163
850.0,840,6692.858131
670.0,846,6708.582438
440.0,656,6720.891257
445.0,853,6735.759554
490.0,698,6748.372984
245.0,407,6755.547059
470.0,791,6769.565315
315.0,558,6779.351477
470.0,822,6795.163689
255.0,483,6803.116753
265.0,588,6813.717611
605.0,1073,6832.904147
470.0,691,6845.82725
640.0,688,6857.798208
400.0,738,6871.175507
535.0,858,6885.813113
475.0,823,6901.13905
850.0,1065,6919.941724
360.0,622,6931.138401
435.0,762,6945.357067
280.0,479,6953.423021
190.0,485,6962.223075
470.0,826,6976.625638
340.0,654,6989.047008
395.0,595,6999.132692
745.0,1147,7020.634975
375.0,630,7031.627872
430.0,1223,7053.514812
660.0,724,7066.913257
600.0,967,7083.776663
540.0,806,7098.573196
320.0,609,7108.901736
325.0,601,7120.282724
655.0,665,7132.634989
575.0,925,7149.271904
195.0,486,7158.032746
215.0,465,7166.728302
520.0,966,7183.448358
390.0,792,7197.555109
305.0,505,7206.780105
255.0,559,7216.704644
780.0,885,7232.423015
400.0,664,7244.386559
305.0,545,7254.907219
360.0,490,7263.184282
470.0,755,7276.517307
380.0,671,7288.575503
600.0,929,7306.245809
770.0,713,7318.742056
525.0,831,7334.413409
520.0,1025,7352.490334
175.0,491,7361.467489
725.0,867,7377.244587
375.0,586,7387.508821
510.0,832,7404.054973
245.0,550,7413.75239
560.0,597,7424.522208
470.0,767,7438.292936
365.0,567,7448.110675
290.0,586,7458.788301
580.0,669,7471.018111
430.0,775,7485.799679
495.0,700,7498.001504
375.0,824,7513.116353
320.0,592,7523.239645
570.0,891,7539.136826
235.0,567,7549.10655
605.0,802,7564.68751
605.0,805,7578.952625
600.0,819,7593.537506
490.0,739,7607.089066
350.0,673,7618.82519
425.0,586,7629.652327
590.0,616,7640.304137
395.0,559,7651.410482
435.0,581,7661.415859
915.0,954,7678.331709
315.0,521,7687.626871
370.0,620,7699.294118
545.0,947,7716.563483
465.0,688,7728.631067
575.0,1060,7747.362423
390.0,696,7760.744778
495.0,1058,7779.675199
270.0,629,7791.130058
375.0,572,7801.026204
515.0,904,7817.587637
475.0,716,7831.321921
750.0,824,7845.770172
310.0,596,7856.749843
360.0,566,7866.678419
300.0,509,7875.549146
545.0,953,7892.558414
355.0,575,7903.149271
570.0,863,7918.200712
545.0,829,7933.61413
425.0,545,7943.754683
545.0,780,7957.881772
440.0,673,7969.415003
560.0,700,7982.638777
920.0,1356,8006.467946
360.0,643,8017.907565
800.0,961,8035.738894
495.0,803,8051.143486
230.0,586,8061.335299
770.0,1060,8080.23326
270.0,522,8089.501631
435.0,727,8102.644645
575.0,669,8114.976156
800.0,909,8132.079367
440.0,857,8147.701375
385.0,750,8161.192094
485.0,799,8175.30384
525.0,855,8190.300767
565.0,596,8201.603042
515.0,675,8213.724452
445.0,661,8225.533211
600.0,973,8243.638936
470.0,648,8255.117998
280.0,614,8266.185945
645.0,616,8276.494192
320.0,571,8287.33665
770.0,695,8299.531363
510.0,750,8313.10349
545.0,834,8329.168072
380.0,751,8342.440924
420.0,826,8357.669339
720.0,800,8372.065022
615.0,717,8384.5713
525.0,843,8399.688013
635.0,663,8411.912437
665.0,991,8430.397552
520.0,753,8443.916476
410.0,838,8458.638519
780.0,824,8473.251508
355.0,606,8484.011968
445.0,794,8498.09973
570.0,1022,8516.352601
600.0,919,8532.954706
520.0,695,8545.715895
315.0,629,8556.425094
405.0,593,8567.50195
600.0,947,8585.206664
335.0,640,8596.85821
370.0,621,8608.118827
305.0,498,8617.372006
290.0,554,8627.402878
385.0,750,8641.226481
900.0,1254,8663.864543
495.0,1036,8682.475653
300.0,462,8690.541596
400.0,636,8701.942934
575.0,853,8717.579245
375.0,592,8727.736695
415.0,626,8738.968426
575.0,862,8755.518067
245.0,429,8762.966017
885.0,982,8780.77668
235.0,595,8791.051012
450.0,682,8803.65305
385.0,527,8813.12673
545.0,952,8830.075699
465.0,667,8842.314021
365.0,714,8855.599601
600.0,950,8872.489499
500.0,712,8885.583915
395.0,616,8896.232517
520.0,878,8911.991527
805.0,1079,8931.932644
430.0,770,8946.316407
600.0,909,8962.598951
345.0,493,8970.945401
545.0,836,8986.253077
570.0,919,9002.319454
490.0,749,9016.191343
180.0,385,9023.537318
545.0,1209,9045.824523
315.0,555,9055.631035
460.0,812,9070.972807
715.0,1278,9093.959331
755.0,965,9110.944809
380.0,612,9122.04677
470.0,851,9136.711985
600.0,948,9154.732124
520.0,847,9169.421531
360.0,555,9179.818217
600.0,1049,9198.679967
575.0,809,9213.165169
435.0,829,9228.172557
285.0,602,9239.633515
1000.0,1460,9265.700927
520.0,991,9283.657415
365.0,730,9297.093086
295.0,510,9306.795562
495.0,679,9319.08892
500.0,779,9332.948049
465.0,695,9345.442799
425.0,596,9356.93646
585.0,791,9371.130765
570.0,993,9389.505095
880.0,1234,9411.277498
465.0,942,9428.536757
600.0,759,9441.355524
450.0,706,9454.16675
600.0,1021,9473.808505
600.0,1050,9492.809802
515.0,890,9508.644305
400.0,614,9519.745779
255.0,505,9528.196585
575.0,733,9541.484798
335.0,568,9551.598663
470.0,645,9563.084382
350.0,655,9574.853337
450.0,849,9590.523453
760.0,1196,9612.90577
500.0,749,9627.001931
875.0,1249,9649.267785
570.0,829,9663.73994
345.0,593,9674.434026
615.0,630,9686.200884
415.0,632,9698.464172
205.0,470,9706.373648
465.0,759,9719.875515
395.0,656,9731.430461
490.0,708,9744.340887
745.0,1058,9763.331775
555.0,821,9778.128596
335.0,660,9789.607692
395.0,641,9800.842451
540.0,933,9817.405308
975.0,1124,9838.26031
340.0,569,9849.420287
270.0,666,9861.354318
260.0,668,9873.138622
370.0,562,9882.998579
245.0,603,9894.028727
290.0,479,9902.653438
240.0,404,9909.563224
485.0,770,9923.714637
600.0,917,9940.760612
290.0,590,9950.919899
555.0,834,9966.003417
300.0,642,9977.658249
350.0,550,9987.13772
600.0,850,10001.893162
575.0,783,10017.491627
720.0,1087,10036.845912
120.0,284,10041.71992
550.0,977,10059.138054
600.0,925,10075.507625
470.0,794,10090.290878
600.0,952,10106.832829
440.0,684,10119.821571
420.0,751,10133.277766
425.0,600,10143.834274
710.0,939,10160.525356
630.0,973,10178.298069
540.0,1025,10196.990142
550.0,1041,10215.9093
575.0,1021,10234.298388
500.0,856,10250.355728
335.0,546,10260.121484
435.0,863,10274.946719
245.0,665,10287.461723
525.0,1120,10306.923523
225.0,433,10315.091872
330.0,532,10324.457711
600.0,804,10338.885009
545.0,992,10357.130954
330.0,576,10366.942016
475.0,856,10382.563013
975.0,1239,10404.065326
570.0,1159,10425.680375
545.0,933,10442.009646
375.0,832,10457.292907
580.0,768,10471.00693
545.0,728,10483.831702
540.0,1063,10503.501395
645.0,823,10518.161288
415.0,777,10532.845438
80.0,354,10539.707607
570.0,902,10555.746746
640.0,675,10567.66447
395.0,674,10579.701646
495.0,691,10592.538023
600.0,1111,10611.836076
500.0,945,10628.358243
540.0,743,10642.196164
425.0,694,10655.134378
475.0,777,10669.112126
360.0,692,10681.231855
560.0,908,10697.200495
500.0,954,10714.31282
745.0,872,10729.997057
435.0,699,10742.538211
480.0,980,10760.768773
630.0,916,10776.750428
600.0,930,10793.037552
570.0,940,10810.819315
750.0,751,10824.027011
300.0,528,10833.927829
330.0,589,10843.986132
705.0,1114,10864.080445
800.0,789,10878.221442
470.0,602,10888.79507
645.0,581,10899.86338
460.0,766,10913.613471
570.0,767,10927.720263
600.0,911,10943.833485
370.0,558,10953.595235
420.0,678,10965.502021
550.0,619,10977.085042
745.0,1127,10997.476558
840.0,1279,11020.708563
445.0,930,11037.167051
495.0,766,11051.072515
690.0,783,11064.725058
755.0,897,11081.292097
640.0,838,11096.781138
765.0,1189,11118.08791
465.0,1107,11137.702284
545.0,783,11151.75074
805.0,830,11167.052139
395.0,899,11183.184622
470.0,788,11197.475027
605.0,1093,11217.268278
455.0,758,11231.355203
555.0,916,11247.534499
435.0,752,11261.064245
525.0,788,11275.092032
275.0,581,11286.566823
435.0,650,11298.997221
430.0,711,11311.570865
425.0,731,11324.863622
570.0,876,11341.490261
665.0,1105,11360.821915
490.0,959,11378.238968
595.0,855,11392.843081
395.0,674,11406.038568
695.0,936,11422.83677
490.0,1049,11441.721789
375.0,651,11454.049103
395.0,571,11463.770389
205.0,361,11470.202685
400.0,635,11481.523256
490.0,952,11498.422272
575.0,649,11510.256473
190.0,465,11518.51651
515.0,766,11532.334887
440.0,671,11544.086144
775.0,1021,11562.47259
770.0,778,11576.99928
465.0,680,11588.935733
520.0,1003,11607.400459
520.0,824,11622.261089
685.0,750,11636.040757
460.0,765,11649.59886
525.0,835,11664.838091
335.0,580,11674.784043
545.0,982,11693.241804
575.0,870,11708.231652
490.0,867,11723.955808
745.0,754,11737.461947
600.0,1133,11758.24526
490.0,674,11770.371154
505.0,790,11784.380007
575.0,898,11800.529795
570.0,793,11814.71063
570.0,773,11828.57354
585.0,961,11846.557693
540.0,1006,11863.867272
575.0,822,11879.124797
935.0,1330,11902.804202
575.0,1190,11924.867562
845.0,1509,11952.619317
495.0,800,11966.568684
610.0,915,11982.777448
665.0,1042,12001.686507
410.0,601,12012.945535
435.0,634,12023.917136
385.0,472,12032.656752
485.0,817,12046.649799
425.0,573,12056.684369
600.0,975,12075.179708
380.0,725,12088.634583
485.0,707,12101.059999
385.0,560,12111.24317
525.0,815,12126.393346
865.0,1098,12145.450666
500.0,853,12160.681226
415.0,807,12175.015032
775.0,831,12189.933882
515.0,798,12204.756414
525.0,861,12219.723719
355.0,476,12228.41784
545.0,838,12243.200506
375.0,553,12253.826293
610.0,921,12270.838284
515.0,785,12284.883599
605.0,862,12300.331072
590.0,612,12310.808519
515.0,762,12324.376459
415.0,630,12335.673157
805.0,1279,12358.56046
310.0,582,12368.657445
435.0,571,12379.355418
370.0,526,12388.601715
545.0,912,12404.871979
495.0,746,12418.289227
295.0,522,12427.729434
405.0,643,12439.91994
575.0,995,12457.542685
495.0,854,12472.94027
975.0,983,12490.615513
600.0,1090,12509.839213
470.0,785,12524.732411
570.0,745,12538.902648
800.0,1390,12563.765115
485.0,795,12577.616354
340.0,550,12587.12484
490.0,805,12601.792548
545.0,993,12619.701508
600.0,1113,12639.803226
370.0,535,12649.286157
520.0,909,12665.811359
600.0,1024,12684.223281
515.0,888,12700.093286
490.0,1017,12718.484443
600.0,1036,12736.798752
440.0,709,12748.845871
490.0,708,12762.511107
600.0,1052,12781.648426
550.0,1178,12802.752278
285.0,500,12811.689916
180.0,473,12819.574125
455.0,793,12833.726156
465.0,739,12847.115396
540.0,888,12863.000648
555.0,908,12879.695149
525.0,841,12895.209759
735.0,1143,12914.653357
420.0,733,12927.634488
385.0,570,12937.732759
600.0,781,12953.304674
455.0,788,12967.455527
605.0,933,12983.778089
570.0,1135,13004.050813
605.0,850,13018.949806
570.0,957,13037.105298
635.0,904,13053.191171
345.0,487,13061.271572
315.0,711,13074.406065
440.0,711,13086.59756
390.0,571,13097.154464
380.0,617,13108.298256
430.0,575,13118.274266
570.0,808,13132.783866
575.0,917,13149.01973
600.0,787,13163.199236
440.0,637,13174.758722
545.0,839,13189.93068
515.0,473,13197.889263
775.0,875,13214.072867
480.0,805,13228.158829
405.0,659,13240.564981
580.0,941,13257.097018
770.0,679,13269.251644
435.0,874,13285.02156
455.0,790,13299.305364
435.0,828,13314.123554
600.0,983,13331.863067
460.0,706,13344.743569
545.0,785,13358.593573
390.0,649,13370.392211
600.0,921,13386.632203
495.0,655,13398.606738
470.0,849,13413.831721
450.0,819,13428.922853
515.0,830,13443.511389
530.0,813,13458.537774
725.0,905,13474.440558
285.0,469,13483.200836
740.0,1085,13502.265731
520.0,798,13517.445523
610.0,804,13532.032706
600.0,872,13547.372945
500.0,747,13560.294432
695.0,763,13574.219415
690.0,874,13589.764356
495.0,822,13604.723064
525.0,689,13616.725457
495.0,922,13633.498244
400.0,506,13642.828975
770.0,1085,13661.870137
470.0,692,13675.360681
440.0,621,13685.920799
705.0,663,13698.587403
390.0,557,13708.472408
520.0,713,13720.644121
410.0,712,13733.74366
670.0,955,13750.264005
450.0,613,13761.756165
520.0,857,13777.572228
520.0,848,13792.341811
600.0,919,13808.775662
720.0,823,13824.311756
575.0,848,13839.016057
550.0,959,13856.321934
570.0,914,13872.451488
490.0,840,13887.046706
700.0,801,13901.542159
620.0,647,13913.231413
585.0,671,13926.546493
980.0,1503,13952.600639
470.0,757,13966.208748
570.0,823,13981.526181
290.0,646,13993.614674
600.0,970,14010.426863
525.0,1001,14028.452915
525.0,831,14043.300329
640.0,786,14056.797098
560.0,842,14071.842811
540.0,938,14088.338315
605.0,820,14103.187147
740.0,888,14119.167976
340.0,494,14127.896809
420.0,579,14138.871101
600.0,1200,14159.845186
605.0,856,14176.003755
455.0,797,14190.10635
525.0,819,14204.537172
600.0,861,14219.824308
520.0,765,14233.653847
500.0,807,14247.878838
465.0,632,14258.947956
600.0,960,14276.28247
160.0,459,14285.274287
865.0,1392,14309.530416
545.0,1003,14328.311818
525.0,873,14343.8106
680.0,1035,14361.947693
300.0,661,14373.695731
1050.0,1462,14400.631555
600.0,922,14416.955917
495.0,807,14431.340675
600.0,923,14448.822356
370.0,654,14460.710643
600.0,1041,14478.908618
530.0,719,14491.773684
600.0,950,14508.72724
600.0,817,14524.230714
570.0,804,14538.528554
670.0,722,14551.530377
540.0,779,14565.351099
645.0,844,14580.947167
650.0,945,14597.623411
310.0,437,14605.768056
525.0,669,14617.59097
570.0,982,14634.485928
600.0,835,14649.645002
745.0,789,14663.682769
330.0,573,14673.81326
460.0,815,14688.741318
575.0,861,14703.68337
365.0,517,14713.310147
525.0,819,14728.450997
350.0,536,14737.963422
465.0,793,14752.192066
600.0,870,14767.707924
690.0,736,14780.464438
510.0,810,14795.144467
785.0,1083,14814.533708
370.0,661,14826.397716
890.0,997,14844.63408
485.0,760,14859.137257
520.0,952,14875.894536
665.0,698,14887.73574
175.0,462,14896.536495
535.0,823,14910.941322
695.0,892,14926.864078
770.0,950,14944.009075
555.0,920,14961.010902
490.0,709,14973.565996
540.0,1007,14991.70173
445.0,669,15004.094324
350.0,557,15013.897919
505.0,734,15026.988638
415.0,823,15042.10672
360.0,624,15052.753896
465.0,660,15064.402384
575.0,942,15081.982847
665.0,786,15095.553173
465.0,713,15108.208632
280.0,570,15119.193682
520.0,895,15135.169664
425.0,1001,15152.711829
465.0,658,15164.705366
575.0,751,15178.223179
605.0,607,15189.356698
575.0,808,15203.669215
500.0,871,15219.288629
470.0,963,15236.323767
815.0,806,15251.047816
545.0,1158,15271.647061
335.0,624,15282.264165
