r,l,t
740.0,969,9085.683307
265.0,534,9095.146465
545.0,1182,9116.134752
505.0,745,9129.604361
580.0,711,9142.770332
575.0,1142,9162.88054
335.0,630,9174.089998
570.0,801,9189.304689
325.0,436,9196.81337
600.0,897,9213.073745
495.0,716,9225.863002
415.0,759,9240.034423
310.0,684,9252.900979
600.0,834,9267.563167
455.0,690,9279.581547
880.0,1353,9304.630641
805.0,1315,9328.743538
85.0,310,9334.015689
495.0,756,9347.880224
1075.0,1362,9373.417732
570.0,1045,9392.325737
415.0,634,9403.681056
280.0,497,9412.557944
575.0,1009,9430.06873
385.0,690,9442.746948
540.0,783,9456.625093
340.0,561,9466.90541
600.0,794,9481.852735
295.0,472,9490.555056
420.0,611,9501.580857
425.0,676,9513.53885
600.0,957,9530.383521
515.0,935,9547.859641
235.0,517,9557.149585
405.0,823,9571.567192
720.0,1060,9590.660058
365.0,624,9602.52799
455.0,604,9614.101354
800.0,1033,9632.828918
490.0,862,9647.711066
405.0,611,9658.710877
365.0,566,9668.421121
340.0,603,9679.47313
390.0,681,9691.967954
375.0,673,9704.459618
390.0,737,9717.808334
525.0,809,9731.923859
495.0,1098,9751.830839
610.0,1015,9770.742715
340.0,833,9785.011574
555.0,1017,9803.081936
385.0,563,9812.90235
600.0,879,9828.680487
575.0,853,9845.315513
265.0,490,9854.371317
490.0,1110,9873.802855
455.0,739,9887.268646
360.0,681,9899.15718
290.0,593,9909.79453
460.0,709,9922.152048
315.0,683,9935.858671
570.0,651,9947.286813
860.0,1625,9976.166952
570.0,843,9991.414159
815.0,1230,10013.659872
440.0,894,10030.248712
345.0,615,10041.392075
600.0,803,10055.421889
700.0,1045,10073.60656
520.0,769,10088.183686
600.0,897,10104.179746
300.0,572,10114.998856
340.0,624,10125.637159
345.0,626,10137.044244
360.0,561,10147.630947
450.0,709,10159.837597
270.0,483,10168.850358
495.0,827,10183.179652
475.0,665,10195.168991
365.0,641,10206.95329
330.0,658,10218.706363
465.0,803,10233.007498
510.0,895,10249.525811
640.0,664,10262.15796
555.0,644,10272.807647
295.0,632,10284.377486
245.0,626,10295.448088
570.0,1007,10313.603345
745.0,813,10327.856369
570.0,1135,10348.978044
275.0,478,10357.608393
870.0,821,10371.982958
1060.0,1171,10392.62765
300.0,621,10403.822927
545.0,1028,10423.043209
575.0,924,10439.388964
550.0,728,10452.73442
600.0,942,10469.133821
505.0,684,10481.384392
660.0,678,10494.148461
430.0,686,10506.262442
375.0,600,10517.541469
755.0,1247,10540.388283
520.0,832,10555.639811
600.0,890,10571.699731
775.0,1103,10591.416511
405.0,579,10601.85304
490.0,803,10615.942458
495.0,1108,10635.252431
490.0,907,10652.037451
430.0,637,10663.312449
525.0,883,10679.345729
670.0,759,10692.692584
420.0,636,10704.259255
540.0,742,10718.094922
300.0,532,10727.376575
540.0,669,10739.439074
735.0,1193,10761.080101
740.0,756,10774.330942
745.0,1017,10792.357045
190.0,377,10799.258269
515.0,861,10814.446242
460.0,816,10830.011781
700.0,1105,10849.121397
375.0,537,10859.46009
430.0,670,10871.152351
485.0,694,10883.419424
465.0,819,10898.118935
425.0,853,10913.834474
280.0,535,10923.386715
600.0,947,10940.238086
430.0,718,10953.216938
570.0,1035,10972.135457
550.0,888,10988.213705
1075.0,1291,11011.531381
610.0,761,11025.182956
385.0,583,11035.207201
245.0,471,11044.002587
770.0,902,11059.832204
545.0,668,11071.974849
335.0,534,11081.607258
410.0,767,11095.454074
570.0,928,11111.660994
720.0,793,11126.38475
580.0,892,11142.531052
610.0,927,11159.646155
445.0,795,11173.7829
620.0,777,11187.757211
525.0,799,11202.384625
695.0,904,11219.037647
315.0,596,11230.061115
475.0,804,11244.254185
775.0,767,11257.995339
495.0,734,11270.712873
665.0,854,11286.996154
600.0,1195,11309.323956
575.0,858,11325.001951
540.0,786,11339.486667
500.0,1013,11357.854709
610.0,910,11374.001904
660.0,935,11390.236055
555.0,868,11406.534409
450.0,853,11421.565191
445.0,950,11439.17727
345.0,616,11451.028561
440.0,798,11465.125812
550.0,953,11481.772521
375.0,614,11492.827955
420.0,716,11505.51825
605.0,894,11521.564129
780.0,837,11536.801625
515.0,827,11551.452
575.0,960,11569.461888
470.0,1079,11588.548064
1000.0,952,11605.504023
540.0,696,11618.972625
710.0,682,11631.319303
600.0,976,11648.816409
440.0,733,11661.379549
325.0,570,11671.933097
405.0,597,11682.391518
410.0,804,11696.809318
545.0,877,11712.647095
660.0,954,11730.089302
420.0,634,11741.517011
505.0,810,11756.062635
995.0,1424,11781.944152
365.0,553,11791.438629
530.0,684,11803.516517
720.0,824,11818.63155
455.0,949,11835.600151
545.0,753,11849.467585
515.0,786,11863.392302
545.0,757,11877.151837
545.0,866,11892.761848
575.0,987,11910.155533
455.0,708,11924.166466
830.0,1217,11946.043064
375.0,632,11957.437317
505.0,858,11972.658894
600.0,949,11989.423123
410.0,604,12000.745002
220.0,500,12009.757861
460.0,785,12023.565019
570.0,921,12039.783362
355.0,608,12050.215386
565.0,803,12065.511953
460.0,859,12080.62534
570.0,1070,12100.728763
545.0,928,12117.861963
675.0,660,12129.414428
340.0,484,12137.909757
490.0,867,12152.873968
600.0,683,12165.331327
675.0,1085,12184.941838
310.0,541,12194.513633
425.0,593,12205.140282
715.0,805,12219.465941
490.0,849,12234.949784
670.0,955,12251.972826
775.0,1000,12270.880329
380.0,620,12282.088581
575.0,1180,12302.973134
775.0,1183,12323.968884
480.0,744,12337.560768
800.0,1104,12356.607221
570.0,1052,12375.797038
760.0,1041,12394.221468
775.0,770,12407.852811
370.0,521,12417.251762
435.0,605,12428.342973
340.0,617,12440.264392
805.0,1150,12461.224145
360.0,578,12471.017885
600.0,962,12488.543239
805.0,935,12505.119308
575.0,875,12521.875212
385.0,781,12536.415698
775.0,929,12552.771428
460.0,708,12565.025823
460.0,704,12577.782422
520.0,846,12592.526868
520.0,766,12606.644541
490.0,825,12621.849993
605.0,1015,12639.992493
370.0,547,12649.640563
410.0,582,12659.996598
435.0,635,12671.225878
545.0,1145,12691.781387
600.0,912,12708.25414
515.0,815,12723.130743
600.0,906,12739.152497
505.0,895,12755.214739
960.0,1140,12775.773403
510.0,805,12790.90162
475.0,570,12800.689954
575.0,863,12816.247747
495.0,747,12829.210176
310.0,593,12839.949179
480.0,967,12857.809926
710.0,1014,12875.381755
495.0,612,12886.987085
600.0,1001,12904.774073
575.0,959,12921.284403
230.0,379,12927.905973
525.0,930,12945.08517
675.0,1089,12965.562732
615.0,767,12979.058527
695.0,847,12993.855509
600.0,1032,13012.140189
635.0,859,13028.289061
450.0,706,13040.619445
435.0,628,13051.786349
605.0,929,13068.592795
555.0,934,13085.634833
355.0,585,13095.66893
470.0,605,13106.662639
400.0,581,13116.885299
585.0,971,13134.580503
365.0,713,13146.849309
675.0,1113,13167.298235
775.0,1065,13186.132175
600.0,981,13204.303422
435.0,712,13216.710431
685.0,1096,13236.792076
605.0,903,13252.64939
485.0,751,13266.34933
605.0,945,13282.876592
435.0,836,13297.510127
325.0,484,13306.695467
600.0,1026,13325.181982
460.0,884,13341.049149
735.0,1067,13359.574828
570.0,968,13377.571446
470.0,789,13391.617065
435.0,568,13401.707552
265.0,405,13408.995608
395.0,666,13420.974458
600.0,887,13437.15285
575.0,871,13453.271309
575.0,826,13468.538744
580.0,1052,13487.397835
545.0,851,13501.989462
480.0,818,13517.42732
525.0,770,13531.472954
575.0,1058,13550.006101
380.0,482,13558.051385
450.0,670,13570.562828
450.0,825,13584.951877
430.0,727,13598.104344
395.0,682,13609.930082
500.0,787,13623.971983
545.0,729,13637.76781
635.0,890,13652.987866
445.0,865,13669.240139
315.0,490,13678.274737
700.0,926,13694.771223
330.0,582,13705.684293
545.0,1086,13724.821807
575.0,914,13741.087818
545.0,724,13754.309607
660.0,815,13768.935908
800.0,1120,13789.290775
575.0,915,13805.659734
800.0,1052,13824.976264
555.0,927,13841.143276
600.0,1019,13859.405728
600.0,1080,13878.254795
355.0,626,13889.420691
350.0,687,13902.45057
775.0,1121,13922.679234
695.0,993,13940.819029
340.0,656,13952.106693
605.0,937,13968.703579
600.0,914,13985.131791
280.0,453,13994.133495
955.0,969,14010.991461
600.0,1063,14030.376526
820.0,1299,14053.534271
805.0,779,14067.150904
435.0,743,14079.832042
525.0,739,14093.352836
390.0,676,14105.501423
600.0,1170,14126.4721
515.0,863,14142.017928
630.0,1087,14161.979587
460.0,883,14177.54068
545.0,929,14194.741478
400.0,571,14204.56113
645.0,986,14222.188036
330.0,483,14230.334469
490.0,641,14241.679677
1045.0,1440,14267.31749
580.0,753,14281.558577
400.0,578,14292.418204
745.0,882,14308.450434
745.0,1088,14328.125791
575.0,1037,14346.333287
570.0,1061,14364.823471
490.0,751,14378.347627
600.0,921,14394.563029
745.0,746,14408.552806
525.0,785,14422.408068
500.0,702,14435.80555
360.0,540,14446.002628
605.0,1039,14464.509747
550.0,788,14478.402553
600.0,1071,14497.118332
385.0,582,14508.16065
255.0,495,14516.429868
685.0,689,14529.271983
585.0,1049,14548.74662
770.0,1306,14571.89693
540.0,862,14587.587444
685.0,621,14598.935678
435.0,627,14609.388722
395.0,663,14621.313895
520.0,958,14638.534073
435.0,644,14649.830833
865.0,1346,14673.914315
775.0,1056,14693.244975
800.0,952,14710.516673
600.0,926,14727.147806
690.0,1035,14745.655818
365.0,455,14754.100471
630.0,939,14770.451187
405.0,570,14780.40344
630.0,1008,14798.171166
515.0,862,14814.266357
725.0,748,14827.899216
425.0,686,14840.072426
215.0,530,14849.66212
330.0,700,14862.350859
270.0,613,14873.69983
375.0,749,14886.908883
500.0,797,14901.342737
580.0,867,14916.795219
600.0,1013,14934.98594
515.0,851,14949.545171
1255.0,1470,14977.194437
455.0,794,14991.356878
530.0,653,15003.594253
430.0,521,15013.001864
305.0,543,15022.303044
600.0,906,15038.554082
430.0,542,15047.958992
745.0,1014,15066.194842
400.0,643,15077.801149
755.0,1124,15097.941355
385.0,546,15107.668057
545.0,935,15124.609612
520.0,861,15140.011039
700.0,874,15156.295239
545.0,1132,15176.213511
425.0,643,15187.647858
445.0,931,15204.863397
570.0,886,15220.18821
340.0,697,15233.134964
350.0,499,15241.933889
430.0,790,15255.898759
455.0,866,15270.708566
415.0,608,15281.774638
575.0,897,15298.093623
605.0,1022,15316.839478
340.0,562,15326.648913
