r,l,t
495.0,856,5664.951526
360.0,844,5680.592993
525.0,993,5697.694974
540.0,959,5715.765762
250.0,474,5723.780622
425.0,809,5738.846159
270.0,577,5748.93392
425.0,662,5761.084689
470.0,644,5773.140111
155.0,413,5780.686163
170.0,437,5789.123659
495.0,833,5803.583723
310.0,554,5813.30373
105.0,394,5820.352283
355.0,778,5834.286534
720.0,1063,5854.231948
715.0,1052,5873.121933
360.0,546,5882.658614
655.0,774,5897.127433
390.0,506,5906.663179
340.0,651,5919.0526
600.0,1061,5937.713864
450.0,693,5950.684742
375.0,716,5963.130703
310.0,539,5972.612618
630.0,900,5988.628966
645.0,870,6004.114429
460.0,776,6018.204803
570.0,931,6035.363324
375.0,528,6044.761709
295.0,557,6055.150665
390.0,646,6066.982198
335.0,753,6080.292493
285.0,486,6089.422003
205.0,316,6094.715004
570.0,958,6112.185233
220.0,520,6121.471155
400.0,697,6133.476741
335.0,589,6144.474344
490.0,845,6159.96316
515.0,861,6176.209185
405.0,654,6187.654384
635.0,780,6201.818831
390.0,688,6214.470371
340.0,595,6225.944635
165.0,307,6231.073108
405.0,649,6242.488774
255.0,575,6253.262722
465.0,695,6265.56562
170.0,380,6272.512677
275.0,452,6281.063431
645.0,745,6293.640635
680.0,973,6311.626789
430.0,850,6326.372804
265.0,475,6335.261974
285.0,446,6343.882406
510.0,861,6359.217354
255.0,512,6368.953845
300.0,650,6380.880429
295.0,509,6389.752803
490.0,852,6405.518115
580.0,908,6421.644988
675.0,815,6436.152268
525.0,787,6450.403993
265.0,531,6459.638557
455.0,607,6470.387407
365.0,720,6483.081199
665.0,1195,6505.649253
285.0,604,6516.036675
800.0,1129,6536.712695
245.0,521,6546.048485
350.0,648,6557.500022
260.0,647,6569.063542
395.0,711,6582.277232
440.0,710,6594.547337
470.0,905,6610.78414
575.0,1084,6630.771624
240.0,449,6638.411669
315.0,797,6652.399629
220.0,506,6661.651741
330.0,668,6674.138064
285.0,497,6683.225391
540.0,834,6697.89059
200.0,351,6704.171196
485.0,703,6718.169309
575.0,907,6734.319614
505.0,487,6742.302016
200.0,482,6750.982782
380.0,616,6762.231021
275.0,604,6772.520639
365.0,673,6785.489569
310.0,566,6795.553544
230.0,529,6804.697894
145.0,440,6812.222533
585.0,1003,6830.367587
420.0,712,6843.640525
660.0,1022,6862.002093
405.0,709,6874.117911
495.0,683,6885.93725
240.0,550,6896.266332
775.0,1078,6915.459098
385.0,528,6924.666209
475.0,965,6942.821958
570.0,990,6960.277157
495.0,1055,6979.07283
265.0,794,6993.821095
890.0,1140,7014.080277
725.0,1266,7036.921747
315.0,570,7047.855515
505.0,837,7062.740581
280.0,500,7071.617419
450.0,734,7084.989995
325.0,670,7096.50315
235.0,426,7103.844032
395.0,556,7113.61924
620.0,667,7125.980688
610.0,755,7140.109108
425.0,675,7152.789211
290.0,560,7162.466689
470.0,772,7176.412541
550.0,1050,7194.885432
395.0,653,7206.646738
470.0,693,7218.981832
505.0,674,7231.542457
660.0,860,7246.625439
375.0,624,7258.288195
525.0,831,7272.578781
195.0,472,7281.152506
250.0,604,7292.697978
545.0,991,7310.214173
355.0,553,7320.550712
370.0,598,7330.730568
295.0,489,7340.101048
345.0,563,7350.08199
230.0,744,7363.764398
600.0,834,7379.246867
700.0,1317,7404.016247
360.0,580,7414.080103
495.0,814,7429.067634
770.0,844,7443.73746
275.0,493,7452.485749
570.0,726,7465.925612
315.0,593,7476.608796
360.0,564,7486.897406
605.0,866,7502.72899
885.0,734,7516.095679
325.0,510,7525.223399
520.0,814,7539.494335
220.0,447,7547.950948
630.0,954,7565.452453
490.0,653,7577.132355
410.0,598,7587.973435
360.0,505,7596.442817
365.0,644,7608.136796
525.0,870,7623.766909
240.0,495,7632.645072
130.0,296,7637.838187
450.0,848,7654.103539
210.0,546,7663.685822
600.0,730,7676.987037
410.0,586,7687.236609
460.0,733,7701.07715
330.0,755,7714.380173
540.0,948,7731.163107
605.0,636,7742.297497
225.0,517,7751.694483
485.0,871,7768.245861
510.0,605,7778.508471
260.0,575,7788.985044
490.0,683,7801.169024
385.0,659,7812.898389
470.0,974,7831.701553
580.0,828,7846.10881
800.0,1000,7864.278547
550.0,873,7880.068727
240.0,404,7887.174015
535.0,796,7901.27361
615.0,649,7912.711078
450.0,772,7926.717367
940.0,1197,7948.857503
340.0,569,7958.778546
310.0,605,7969.551756
385.0,671,7981.574578
770.0,774,7995.600781
600.0,1125,8015.614975
585.0,1051,8035.400329
510.0,806,8050.058119
445.0,999,8068.303692
370.0,628,8079.794585
355.0,648,8091.177787
345.0,596,8102.100268
775.0,1386,8127.523187
290.0,463,8136.430775
550.0,832,8150.63389
230.0,505,8159.829746
525.0,787,8173.931135
485.0,725,8187.078713
575.0,953,8204.399667
465.0,688,8217.435102
490.0,859,8232.32567
545.0,725,8245.952606
575.0,1034,8264.117556
660.0,1019,8282.651563
575.0,892,8298.743088
670.0,763,8312.562353
520.0,1054,8332.173565
285.0,461,8340.14712
185.0,471,8348.97169
340.0,644,8360.406429
440.0,708,8372.897334
345.0,556,8383.393737
335.0,573,8393.010543
320.0,678,8404.96216
555.0,628,8417.100184
325.0,599,8428.227486
800.0,962,8445.099863
380.0,767,8458.891212
385.0,630,8470.428439
550.0,976,8488.012548
600.0,958,8504.71988
400.0,576,8514.727911
470.0,776,8528.684234
690.0,738,8542.068159
575.0,917,8558.314081
610.0,712,8572.261812
640.0,638,8584.278788
415.0,713,8596.717373
405.0,849,8612.409225
575.0,869,8627.83766
520.0,779,8642.722056
345.0,592,8653.003725
345.0,668,8664.772819
475.0,715,8677.845773
555.0,799,8692.266858
465.0,745,8705.957132
360.0,685,8717.904343
400.0,722,8731.219277
600.0,1101,8751.128435
355.0,628,8762.716106
340.0,617,8773.534766
600.0,938,8790.639865
600.0,796,8804.749283
375.0,536,8814.443053
740.0,989,8832.440733
490.0,858,8848.508101
500.0,800,8862.773329
305.0,725,8875.367481
720.0,776,8889.494946
460.0,763,8902.905003
130.0,325,8909.101107
495.0,757,8922.826067
475.0,824,8937.316935
460.0,792,8952.050947
480.0,916,8968.5242
250.0,447,8976.739929
430.0,695,8988.838578
545.0,813,9003.107219
435.0,743,9016.67964
345.0,638,9028.912809
510.0,612,9040.830451
525.0,948,9057.542492
270.0,686,9069.66984
600.0,1257,9092.599067
340.0,530,9101.966038
600.0,991,9119.98901
605.0,1088,9138.97512
535.0,889,9155.512848
375.0,648,9167.038609
490.0,694,9179.907454
525.0,868,9195.062828
