r,l,t
485.0,1079,2261.535553
375.0,668,2268.59906
465.0,1018,2279.460133
450.0,892,2288.701233
555.0,635,2295.401035
680.0,1258,2308.607219
450.0,926,2318.05318
800.0,1421,2333.018553
525.0,954,2342.84043
900.0,1001,2353.800756
705.0,1103,2365.693294
565.0,948,2375.35253
380.0,670,2382.038997
500.0,1056,2392.886721
240.0,488,2397.958921
495.0,982,2408.235769
640.0,1414,2422.81515
715.0,1046,2433.616837
385.0,644,2440.358412
360.0,588,2446.553079
635.0,1448,2461.728578
330.0,604,2468.035127
165.0,329,2471.428647
405.0,620,2477.14775
605.0,1222,2490.470308
390.0,896,2500.232185
500.0,994,2511.229268
425.0,901,2520.449471
320.0,639,2526.703043
425.0,1010,2537.236535
690.0,885,2546.37995
630.0,1241,2559.227082
620.0,884,2568.099503
420.0,892,2577.177284
375.0,657,2583.841194
630.0,1233,2596.426762
285.0,654,2603.296456
425.0,735,2610.930067
170.0,372,2614.748481
600.0,1309,2628.839283
605.0,1342,2642.86323
540.0,1074,2654.888246
685.0,944,2664.43402
605.0,1192,2676.991866
730.0,1079,2688.614448
365.0,1001,2698.681517
570.0,1190,2712.279006
440.0,1102,2724.005556
260.0,576,2730.762042
550.0,1226,2743.597882
600.0,1133,2754.925485
910.0,1410,2769.677562
500.0,1056,2780.475644
385.0,771,2788.45384
290.0,627,2794.99728
540.0,1095,2805.954162
930.0,976,2816.482854
490.0,1062,2827.013944
555.0,983,2837.384549
595.0,1249,2850.306159
365.0,685,2857.583701
380.0,611,2863.627596
600.0,1368,2878.108299
285.0,536,2883.717141
600.0,1165,2896.089303
665.0,1042,2907.275734
155.0,318,2910.61297
710.0,1071,2921.519921
610.0,1250,2934.654693
375.0,586,2940.477126
465.0,663,2947.278633
755.0,1745,2965.667156
410.0,980,2976.795809
930.0,956,2986.488226
545.0,1065,2997.437871
290.0,529,3002.900793
450.0,806,3011.104864
415.0,658,3018.556359
775.0,1055,3029.879393
580.0,1009,3041.267931
545.0,1245,3054.436724
260.0,484,3059.761988
735.0,969,3070.015717
420.0,598,3076.340052
755.0,960,3087.383048
580.0,1064,3102.033844
655.0,948,3113.18314
540.0,1128,3127.706522
520.0,803,3137.315536
775.0,1473,3156.035466
735.0,1129,3169.402551
815.0,1337,3186.327233
940.0,1636,3211.693877
480.0,742,3224.218732
560.0,1037,3240.394824
615.0,760,3252.392049
360.0,724,3263.722716
540.0,1177,3287.465774
875.0,1014,3304.001994
790.0,975,3320.730325
610.0,1122,3340.927575
425.0,970,3359.295531
635.0,599,3370.752243
480.0,852,3386.381099
575.0,1327,3410.307396
275.0,660,3421.740261
500.0,933,3438.530831
485.0,836,3453.697438
380.0,1000,3472.913348
480.0,721,3487.419127
215.0,506,3497.092746
785.0,1256,3518.472692
220.0,732,3529.191164
545.0,955,3544.839922
745.0,913,3559.618223
800.0,1544,3586.985735
985.0,1190,3606.590943
660.0,1089,3626.406656
635.0,1233,3648.488393
470.0,844,3664.921605
500.0,962,3681.579772
510.0,994,3697.894
715.0,1031,3717.275901
410.0,756,3731.832757
600.0,1132,3752.62361
885.0,1205,3776.287826
365.0,690,3789.111389
165.0,323,3795.674486
555.0,1086,3815.921914
800.0,1401,3839.714159
580.0,954,3855.268835
395.0,698,3867.806045
1055.0,1850,3903.320735
555.0,1074,3922.726257
610.0,914,3938.608843
805.0,1174,3959.493561
405.0,710,3971.408204
580.0,1053,3990.082226
830.0,1164,4012.34625
505.0,701,4025.847299
315.0,546,4035.431757
500.0,950,4052.139418
345.0,634,4063.217665
335.0,587,4073.457164
495.0,605,4083.914722
500.0,938,4098.924027
400.0,622,4108.319313
500.0,965,4125.485954
750.0,897,4141.901419
445.0,629,4153.510439
555.0,719,4165.730914
765.0,1463,4193.119274
490.0,683,4205.276025
445.0,705,4216.898577
555.0,868,4230.863324
515.0,719,4243.678198
765.0,1138,4262.983937
665.0,814,4276.396044
440.0,849,4290.337204
450.0,594,4300.791458
655.0,728,4313.178929
260.0,525,4323.020173
600.0,994,4340.624246
410.0,677,4352.978308
810.0,1276,4376.725139
450.0,913,4391.627295
1035.0,1463,4417.573906
380.0,636,4429.823134
745.0,989,4447.150035
750.0,1190,4468.33926
575.0,1180,4487.668507
595.0,1168,4506.721585
890.0,1257,4528.284402
705.0,1260,4550.70087
810.0,1103,4569.88317
455.0,851,4584.950472
450.0,984,4601.427077
600.0,1127,4622.901603
795.0,1102,4643.131188
785.0,1233,4665.328066
770.0,1273,4686.312803
530.0,891,4701.930659
705.0,1372,4723.648824
570.0,840,4739.300457
520.0,801,4755.791541
345.0,555,4766.988382
430.0,661,4781.121254
455.0,700,4794.097812
550.0,902,4809.813062
95.0,288,4815.054688
440.0,674,4827.587446
700.0,976,4845.711747
425.0,631,4857.703461
495.0,677,4870.131653
720.0,816,4886.099631
300.0,690,4900.779936
285.0,634,4912.30624
430.0,864,4927.574906
290.0,610,4937.54413
530.0,1077,4954.596518
635.0,909,4970.638075
600.0,1033,4990.299751
555.0,944,5008.868283
195.0,470,5017.224994
385.0,667,5029.633008
255.0,522,5039.711749
590.0,622,5051.911825
275.0,553,5062.12419
