r,l,t
550.0,1019,3358.234305
520.0,1106,3378.537816
240.0,452,3386.937042
725.0,1229,3408.959391
805.0,1135,3429.020306
185.0,372,3435.83103
425.0,722,3448.860035
530.0,794,3463.610946
605.0,1286,3489.554112
380.0,731,3502.706263
510.0,1018,3519.395257
575.0,1075,3536.600101
390.0,609,3545.737672
600.0,1210,3566.354485
555.0,1075,3585.081305
465.0,757,3597.907525
525.0,989,3615.235942
465.0,709,3627.366033
645.0,1177,3648.744636
1080.0,1306,3673.242061
610.0,928,3689.137382
555.0,1161,3709.361455
525.0,1001,3728.079472
575.0,1199,3751.419309
730.0,1273,3775.933267
545.0,917,3793.433671
600.0,1338,3818.282758
690.0,1390,3841.849441
555.0,1282,3863.164207
435.0,783,3878.020809
675.0,1005,3897.720112
225.0,481,3906.306979
575.0,1135,3927.009486
425.0,714,3939.676094
975.0,1440,3964.522007
510.0,1153,3984.650469
445.0,844,3999.91279
650.0,871,4016.947344
555.0,942,4033.976144
670.0,1309,4057.762589
265.0,500,4065.929756
420.0,782,4079.513901
650.0,854,4093.757878
315.0,543,4101.90456
525.0,954,4117.84684
665.0,1266,4140.627331
630.0,1198,4162.530612
690.0,795,4176.845012
335.0,633,4188.555191
425.0,684,4201.039397
505.0,780,4214.332061
725.0,873,4228.662076
880.0,1461,4254.053344
615.0,991,4270.368237
555.0,1121,4289.227061
615.0,897,4304.783524
455.0,889,4319.781338
500.0,797,4334.65051
550.0,994,4352.535928
480.0,775,4367.165048
450.0,907,4382.932184
285.0,568,4392.620928
205.0,475,4400.332832
660.0,1211,4422.361396
395.0,654,4434.718176
660.0,952,4451.247806
815.0,1111,4470.643496
710.0,1100,4488.571457
585.0,1148,4507.401351
340.0,632,4518.16989
630.0,1120,4537.746964
845.0,1282,4560.727459
565.0,676,4572.080379
605.0,1141,4591.840891
610.0,1203,4613.210393
980.0,1341,4639.218497
525.0,905,4655.651336
660.0,1339,4677.392144
530.0,828,4691.851862
405.0,848,4706.257251
605.0,1042,4722.858517
435.0,652,4734.334708
710.0,1164,4758.366168
780.0,918,4777.112843
600.0,950,4795.714901
600.0,1155,4816.468904
345.0,638,4827.854691
395.0,849,4843.763926
600.0,895,4860.3599
365.0,617,4872.249316
450.0,694,4885.724663
340.0,707,4900.610292
545.0,714,4913.921338
375.0,661,4925.305178
425.0,595,4935.282107
390.0,814,4948.219035
320.0,668,4958.815851
445.0,637,4970.363828
425.0,557,4980.827713
515.0,798,4996.54214
400.0,678,5009.232788
585.0,1268,5033.304355
600.0,1057,5053.895354
605.0,979,5071.363769
885.0,1034,5089.247291
510.0,606,5099.656729
880.0,1139,5119.333092
520.0,819,5134.957016
285.0,534,5145.917258
475.0,732,5161.360621
610.0,935,5180.521741
435.0,764,5195.763291
395.0,652,5207.83567
755.0,888,5223.166984
520.0,661,5234.531095
610.0,922,5249.768072
605.0,1107,5270.180267
475.0,656,5280.873139
320.0,577,5290.777566
375.0,764,5303.61076
635.0,711,5318.713636
440.0,685,5332.710093
600.0,1099,5355.12433
240.0,435,5363.541973
680.0,640,5375.861589
580.0,1031,5394.848735
425.0,700,5407.471055
760.0,865,5423.708416
565.0,789,5438.861454
465.0,911,5456.051439
515.0,943,5473.015086
300.0,554,5482.044179
270.0,461,5489.688023
495.0,546,5499.832881
490.0,690,5512.338729
440.0,693,5524.533017
725.0,922,5540.392702
525.0,757,5553.358426
585.0,903,5568.275682
425.0,809,5582.167536
435.0,701,5593.510921
405.0,719,5605.349229
670.0,753,5619.313803
500.0,921,5634.846706
465.0,811,5648.408541
545.0,748,5661.081934
485.0,750,5673.066256
415.0,615,5683.558922
450.0,753,5697.911196
390.0,691,5710.91084
480.0,833,5726.613231
390.0,617,5737.712274
670.0,815,5753.619678
725.0,819,5768.343863
515.0,868,5784.048632
660.0,812,5798.953532
500.0,549,5809.150455
440.0,587,5820.348454
855.0,1507,5849.320232
575.0,879,5866.678386
545.0,804,5883.122169
580.0,755,5896.840352
380.0,652,5907.731621
575.0,880,5922.252046
600.0,966,5939.813607
520.0,809,5953.40988
380.0,631,5964.203014
745.0,936,5980.52791
375.0,541,5990.855365
570.0,881,6009.519046
395.0,617,6022.321289
500.0,938,6040.401993
410.0,631,6052.149073
345.0,658,6064.165608
555.0,652,6076.365844
735.0,916,6093.41063
500.0,792,6107.467434
355.0,615,6118.323505
525.0,701,6131.109391
450.0,678,6142.855153
335.0,503,6151.049569
525.0,723,6163.046353
605.0,775,6175.772897
470.0,733,6187.623849
500.0,659,6197.444573
395.0,554,6205.563926
515.0,809,6218.453678
565.0,693,6230.119134
495.0,756,6243.356745
910.0,1160,6264.806782
575.0,857,6280.563078
605.0,1014,6299.933794
470.0,574,6310.964525
485.0,765,6325.333084
515.0,875,6341.920121
600.0,909,6359.746532
765.0,937,6378.067804
540.0,700,6390.755852
540.0,892,6406.604831
790.0,1137,6425.602444
525.0,749,6438.348426
715.0,841,6453.515409
685.0,864,6469.246702
700.0,719,6481.755485
910.0,1151,6501.758647
605.0,956,6518.883784
605.0,1046,6536.884251
725.0,1051,6554.657078
475.0,829,6567.435805
505.0,819,6580.846886
575.0,813,6595.20205
335.0,495,6604.335081
615.0,936,6621.261546
465.0,744,6635.847284
775.0,1035,6655.249633
605.0,776,6670.515626
430.0,626,6683.338451
605.0,889,6701.20087
510.0,723,6715.610278
600.0,825,6732.256631
500.0,769,6746.291061
545.0,871,6761.401698
600.0,856,6776.032509
545.0,843,6788.521485
665.0,978,6803.939382
445.0,628,6813.589024
500.0,756,6825.581499
605.0,847,6840.046501
635.0,984,6855.958846
770.0,808,6869.062537
605.0,764,6881.332886
660.0,904,6896.977009
575.0,1141,6917.861392
415.0,681,6929.388609
515.0,640,6940.466728
445.0,681,6951.83207
395.0,558,6962.221863
630.0,914,6979.312524
350.0,586,6989.611661
660.0,807,7002.968922
495.0,794,7016.144859
495.0,542,7025.108815
395.0,668,7035.825188
470.0,694,7047.251139
570.0,706,7060.003584
260.0,439,7067.724151
610.0,856,7082.120661
680.0,808,7094.827183
570.0,917,7108.758206
600.0,813,7123.24431
810.0,785,7137.946218
545.0,1012,7156.552743
465.0,626,7168.416615
780.0,903,7185.450983
800.0,949,7202.672442
470.0,716,7213.184418
540.0,862,7225.927471
500.0,659,7236.922415
420.0,572,7246.719051
435.0,719,7260.631392
660.0,987,7278.44071
575.0,812,7293.818027
375.0,576,7304.339241
605.0,694,7317.750961
260.0,438,7325.251726
410.0,618,7335.416201
520.0,853,7349.028149
305.0,578,7358.629559
680.0,811,7372.668435
600.0,768,7388.300956
415.0,505,7399.248411
555.0,785,7415.054652
600.0,806,7429.020127
755.0,1061,7446.41587
415.0,657,7456.365229
545.0,1042,7472.907359
595.0,674,7482.797734
570.0,865,7496.027411
570.0,951,7512.444385
735.0,1117,7533.100249
545.0,905,7549.231304
500.0,682,7560.504827
605.0,907,7574.637302
575.0,1082,7592.645055
340.0,475,7600.468675
780.0,1241,7620.967689
395.0,588,7630.976555
275.0,461,7638.247392
725.0,866,7654.237109
570.0,978,7670.372446
495.0,855,7684.371599
870.0,862,7698.686491
605.0,978,7715.316758
545.0,650,7727.453776
895.0,1137,7750.756818
605.0,968,7769.257223
770.0,1193,7791.461123
540.0,860,7806.830661
515.0,809,7821.178118
580.0,958,7838.361948
430.0,695,7850.229466
455.0,985,7867.899749
600.0,951,7883.959242
745.0,1102,7903.58724
460.0,668,7914.338038
575.0,786,7927.857549
600.0,952,7945.930451
575.0,803,7962.0598
755.0,1265,7985.406053
340.0,659,7996.51217
600.0,876,8011.122735
470.0,786,8023.95771
975.0,1036,8042.023343
485.0,744,8056.438869
580.0,1129,8076.581329
570.0,1157,8097.952245
800.0,986,8116.010122
360.0,666,8128.860851
600.0,806,8146.763469
570.0,1208,8171.33217
410.0,629,8183.385003
430.0,778,8198.045696
380.0,557,8207.532451
775.0,1021,8224.55571
545.0,705,8236.039752
600.0,957,8251.895579
515.0,852,8267.824456
695.0,718,8279.635211
840.0,1129,8298.217598
570.0,918,8315.41573
605.0,1051,8337.010734
190.0,459,8346.339178
585.0,969,8363.426976
820.0,1546,8391.584393
340.0,558,8402.299591
570.0,909,8419.20961
600.0,950,8437.483774
600.0,1087,8455.671074
695.0,710,8467.551258
740.0,857,8482.756936
570.0,720,8495.702633
600.0,940,8512.536316
600.0,964,8529.710729
805.0,955,8548.033972
930.0,1315,8573.435436
420.0,629,8585.254752
670.0,724,8597.942822
495.0,682,8609.923405
420.0,589,8620.451958
570.0,774,8634.90279
445.0,748,8647.831075
600.0,896,8662.797074
430.0,538,8672.394258
450.0,743,8685.0535
575.0,949,8702.108389
600.0,945,8719.263925
540.0,667,8731.956262
570.0,873,8749.038113
600.0,844,8765.534084
600.0,714,8779.871549
545.0,824,8794.512403
575.0,886,8810.137426
545.0,754,8822.438388
1125.0,1348,8847.196023
550.0,774,8860.424907
570.0,876,8876.542486
575.0,891,8892.968524
605.0,857,8908.308721
810.0,1018,8927.627297
455.0,667,8939.318041
710.0,858,8953.81275
465.0,676,8966.109588
440.0,639,8978.130823
515.0,835,8993.483628
600.0,911,9010.023087
965.0,1294,9035.767723
600.0,865,9052.14025
745.0,959,9068.275481
575.0,836,9083.024158
600.0,814,9097.958432
600.0,727,9111.241682
365.0,525,9119.300965
550.0,880,9134.52817
820.0,1462,9161.073225
520.0,738,9175.057668
465.0,724,9187.101882
545.0,880,9200.510513
575.0,832,9214.404989
485.0,671,9225.857193
805.0,1012,9246.253125
600.0,745,9260.654543
605.0,737,9275.320584
600.0,832,9291.049028
570.0,898,9307.148909
855.0,1297,9330.09646
520.0,748,9343.153104
515.0,743,9356.608458
955.0,1518,9384.567911
330.0,523,9393.716335
510.0,768,9408.208833
525.0,644,9420.24055
515.0,1005,9436.4376
640.0,986,9453.940749
1155.0,1238,9477.857061
490.0,516,9487.751266
980.0,1282,9510.023271
320.0,579,9519.519838
540.0,595,9530.710683
570.0,805,9545.800793
935.0,1442,9572.420835
770.0,757,9587.855305
575.0,902,9604.719289
975.0,1225,9625.300335
810.0,1058,9644.860274
600.0,841,9661.050395
905.0,1294,9685.655219
600.0,877,9699.733616
745.0,783,9712.581212
435.0,554,9723.219795
930.0,1383,9747.291159
525.0,570,9757.073797
390.0,582,9766.519244
540.0,807,9782.838143
915.0,1372,9810.925198
600.0,766,9825.267272
485.0,647,9836.944105
750.0,914,9854.125135
600.0,784,9870.964941
575.0,790,9885.9534
415.0,702,9899.03584
530.0,886,9914.689125
545.0,829,9930.551991
570.0,927,9947.76152
515.0,832,9962.662436
1000.0,1407,9986.514523
540.0,679,9996.879483
835.0,1139,10014.563901
570.0,823,10029.553308
685.0,1018,10047.967606
715.0,1125,10067.000695
515.0,847,10080.516133
540.0,787,10093.159017
890.0,1258,10115.414971
540.0,706,10128.52796
545.0,869,10142.513415
600.0,850,10157.749129
545.0,711,10172.838961
910.0,1343,10197.300878
1145.0,1215,10216.8229
340.0,613,10227.831494
720.0,751,10241.842798
545.0,755,10256.057622
740.0,783,10270.462387
540.0,874,10285.204813
605.0,809,10298.541277
465.0,637,10310.422722
575.0,972,10330.102691
570.0,826,10347.22616
515.0,698,10359.203548
515.0,687,10370.046973
520.0,963,10386.556147
800.0,986,10404.888134
540.0,821,10418.080342
485.0,764,10431.210739
1310.0,1562,10461.340302
545.0,746,10474.615839
630.0,816,10488.912307
1010.0,1471,10516.819173
500.0,947,10534.448438
705.0,870,10549.954098
570.0,667,10561.365812
470.0,649,10573.539245
515.0,901,10589.175112
540.0,637,10599.556942
575.0,1017,10616.964111
985.0,1294,10642.812148
540.0,793,10659.329826
545.0,757,10673.995577
545.0,768,10687.482038
600.0,802,10701.552698
500.0,847,10717.340877
1080.0,1155,10741.544031
600.0,879,10757.750044
605.0,873,10773.57502
845.0,1223,10794.615245
530.0,626,10806.477151
820.0,1285,10829.726952
495.0,696,10842.468459
850.0,1167,10864.760591
425.0,560,10875.627205
520.0,649,10888.844488
600.0,726,10903.664201
605.0,952,10920.952521
570.0,652,10932.914254
770.0,1157,10952.929866
515.0,765,10967.311389
545.0,807,10983.022852
640.0,1025,11001.568901
730.0,791,11014.229924
925.0,1087,11033.538341
545.0,790,11048.039279
515.0,942,11066.156249
545.0,904,11082.986601
570.0,821,11096.890976
600.0,791,11111.221902
575.0,1237,11132.353668
570.0,818,11146.537681
800.0,899,11161.435508
890.0,1231,11183.137503
600.0,847,11197.522298
745.0,989,11212.988128
600.0,765,11225.13483
605.0,917,11240.384208
480.0,599,11249.88711
295.0,439,11256.779176
600.0,962,11272.985765
1125.0,1492,11298.338738
545.0,654,11309.1085
600.0,948,11324.758756
600.0,925,11340.620013
415.0,698,11351.734948
610.0,821,11365.712858
1175.0,1275,11386.236961
800.0,776,11399.202292
600.0,890,11414.166935
605.0,937,11430.749617
570.0,920,11447.525927
540.0,811,11462.445137
570.0,766,11476.043076
510.0,766,11488.148913
540.0,852,11501.46283
495.0,613,11510.78008
800.0,786,11524.626716
960.0,1353,11546.918396
410.0,737,11561.461497
815.0,1150,11586.099231
545.0,672,11598.34621
740.0,649,11609.130434
575.0,824,11622.712184
570.0,861,11638.877517
560.0,1187,11658.882942
490.0,808,11671.90077
600.0,938,11688.412455
600.0,925,11705.842858
600.0,920,11723.383515
575.0,759,11736.848902
470.0,830,11751.806368
895.0,1085,11770.183026
630.0,908,11785.169329
600.0,763,11798.426263
600.0,831,11811.42503
465.0,607,11822.171383
600.0,800,11837.064053
540.0,661,11849.10955
600.0,849,11864.530906
570.0,931,11879.960062
820.0,1127,11900.219594
540.0,702,11911.911379
490.0,896,11927.736105
600.0,937,11945.061886
935.0,1278,11969.139581
800.0,1012,11985.078556
1410.0,1900,12018.220506
600.0,814,12032.549635
600.0,952,12049.945381
600.0,823,12064.218984
515.0,866,12081.722079
605.0,847,12097.734136
515.0,668,12110.847418
1175.0,1611,12140.369704
555.0,916,12158.620566
760.0,1210,12181.838591
490.0,676,12193.064061
570.0,992,12210.012439
540.0,707,12221.917443
1155.0,1237,12246.372352
540.0,714,12259.059346
540.0,712,12271.40719
940.0,1257,12291.408656
695.0,889,12307.440074
375.0,523,12316.817236
475.0,880,12333.437725
570.0,1106,12356.304528
515.0,759,12369.803103
545.0,606,12379.826087
600.0,767,12393.178065
445.0,926,12409.861612
600.0,915,12427.059738
600.0,939,12443.831869
540.0,836,12456.221884
665.0,674,12467.799139
510.0,749,12481.642343
600.0,892,12496.753018
600.0,887,12512.451897
405.0,569,12522.519886
545.0,683,12534.159361
390.0,541,12543.22209
605.0,897,12558.722821
685.0,833,12573.65031
1045.0,1163,12594.355504
495.0,803,12609.215162
540.0,696,12622.02215
575.0,1048,12641.652388
520.0,695,12655.534799
515.0,748,12668.388529
440.0,628,12678.948864
585.0,592,12689.524992
1095.0,1135,12709.976547
805.0,901,12726.597997
1315.0,1287,12747.91354
1095.0,1695,12777.068235
995.0,1370,12800.363316
1140.0,1416,12823.287422
330.0,635,12834.226741
795.0,1254,12855.821381
375.0,527,12865.065555
540.0,766,12878.878549
740.0,703,12891.14573
600.0,779,12906.338619
1090.0,1404,12930.085028
580.0,797,12943.947342
600.0,1050,12964.021484
545.0,1160,12984.966705
1065.0,1463,13009.969652
690.0,1026,13028.555877
1010.0,1366,13052.848625
1185.0,1517,13081.138532
600.0,925,13098.47554
715.0,770,13111.331678
605.0,830,13124.92223
520.0,832,13137.949924
805.0,1114,13157.036237
1015.0,1317,13178.685282
580.0,670,13190.602394
600.0,757,13205.202684
600.0,766,13220.53993
570.0,808,13236.158378
920.0,1101,13254.133167
570.0,960,13271.436437
570.0,809,13286.368689
540.0,757,13299.647358
690.0,1059,13318.024975
545.0,931,13335.212563
725.0,1249,13357.607101
600.0,860,13372.413327
600.0,868,13388.341994
515.0,672,13400.412536
515.0,674,13413.97287
600.0,1061,13432.673611
465.0,646,13443.119604
540.0,643,13453.673074
630.0,928,13471.338601
770.0,1257,13494.827301
545.0,873,13508.614322
570.0,755,13520.653424
575.0,877,13536.224478
1010.0,1154,13557.645398
540.0,877,13573.639741
1295.0,1520,13600.465796
1225.0,1530,13628.024053
540.0,665,13640.217258
600.0,774,13653.381702
600.0,912,13670.39369
600.0,1066,13689.311633
380.0,575,13699.63941
775.0,902,13715.756079
885.0,1178,13736.892842
1080.0,1405,13762.252712
1150.0,1460,13788.169019
495.0,612,13799.790193
515.0,858,13814.836668
600.0,785,13827.663181
420.0,690,13840.240798
940.0,1182,13861.7179
740.0,605,13872.774926
575.0,740,13885.193486
485.0,792,13899.635691
905.0,1402,13924.912684
510.0,815,13940.225761
520.0,881,13956.75684
600.0,751,13969.528431
540.0,628,13981.465524
515.0,788,13995.258759
400.0,575,14005.550315
495.0,700,14017.12499
600.0,969,14034.502159
800.0,1087,14054.063806
575.0,913,14071.626906
1305.0,1539,14099.396291
720.0,963,14115.338755
600.0,850,14130.463197
540.0,615,14142.246731
575.0,995,14160.962573
1120.0,1631,14186.787745
495.0,677,14199.355047
540.0,659,14210.493222
740.0,737,14224.134731
775.0,866,14240.251389
600.0,845,14254.561371
1000.0,1008,14272.141404
600.0,855,14288.155757
570.0,895,14304.159357
800.0,793,14316.810145
550.0,651,14326.842889
555.0,789,14339.887614
570.0,789,14354.185528
600.0,719,14366.831503
1025.0,964,14381.510666
615.0,957,14397.501837
575.0,738,14411.812402
600.0,715,14424.711296
600.0,905,14441.319997
855.0,1138,14460.549462
610.0,637,14472.543626
520.0,573,14483.402484
570.0,606,14493.860969
555.0,679,14505.462827
515.0,804,14520.082166
600.0,1049,14539.070682
1350.0,1489,14565.323001
540.0,636,14576.26023
575.0,720,14588.425895
555.0,824,14600.925831
745.0,769,14613.410989
570.0,737,14627.145255
570.0,771,14642.419539
545.0,617,14654.290987
545.0,640,14665.873962
580.0,778,14678.370754
540.0,604,14689.273655
895.0,1210,14713.233944
490.0,693,14726.225556
515.0,728,14739.325861
1055.0,1388,14764.149174
745.0,738,14776.829518
515.0,776,14790.61327
615.0,736,14803.242133
740.0,878,14817.565562
570.0,856,14833.116868
600.0,831,14850.339034
575.0,603,14862.892873
855.0,785,14877.083178
570.0,832,14889.19671
1000.0,1292,14910.245934
740.0,973,14928.05808
540.0,624,14939.841323
1385.0,1663,14966.962486
520.0,719,14979.401095
915.0,1210,15001.136319
540.0,618,15011.040702
740.0,676,15022.77904
570.0,832,15035.530533
515.0,717,15048.648792
545.0,711,15061.248136
545.0,691,15072.985232
600.0,846,15087.529259
420.0,875,15102.93449
600.0,765,15117.410822
1015.0,1424,15142.658071
510.0,926,15160.448782
835.0,1138,15182.573165
910.0,1139,15203.945037
390.0,606,15214.488387
540.0,663,15228.47621
745.0,855,15245.91163
670.0,1032,15265.625463
1125.0,1142,15287.45102
905.0,1010,15306.747312
800.0,847,15323.288799
605.0,929,15338.851811
540.0,716,15350.069269
575.0,1021,15368.202057
515.0,732,15381.371
820.0,1167,15403.145222
730.0,781,15417.524913
600.0,900,15435.735933
570.0,721,15448.765124
725.0,706,15460.465152
605.0,812,15473.748893
1255.0,1440,15501.214222
770.0,1017,15518.041387
1205.0,1470,15545.811345
