r,l,t
485.0,1188,1189.208746
435.0,1099,1200.861146
620.0,1071,1211.719533
620.0,1068,1223.388995
310.0,731,1230.951265
500.0,1211,1244.32027
420.0,1071,1255.408065
620.0,1066,1266.875992
420.0,1130,1278.929634
345.0,752,1286.55259
620.0,1084,1298.280148
420.0,1055,1309.771408
410.0,623,1316.824867
820.0,1078,1328.963375
520.0,723,1336.479762
450.0,1125,1348.392749
670.0,1121,1360.815803
450.0,1115,1372.162651
820.0,1084,1383.864721
725.0,1197,1397.208056
790.0,1085,1408.380037
420.0,1074,1419.875899
590.0,1073,1431.108445
670.0,1148,1442.828615
670.0,1103,1454.52594
620.0,1062,1465.733826
345.0,762,1473.676224
345.0,777,1481.654833
210.0,607,1487.406758
675.0,1259,1501.052453
300.0,717,1509.151264
285.0,708,1516.195424
210.0,607,1522.732153
455.0,1086,1534.130281
320.0,709,1541.819913
335.0,719,1549.168948
475.0,1091,1561.264106
135.0,302,1564.227075
120.0,311,1567.345484
545.0,771,1575.454549
285.0,696,1583.538144
310.0,753,1591.893364
260.0,692,1598.982808
210.0,631,1606.106224
620.0,839,1614.844667
290.0,750,1623.002319
285.0,704,1630.194477
290.0,708,1637.572074
485.0,698,1644.585394
345.0,738,1652.558382
210.0,601,1659.448236
595.0,1106,1671.168869
485.0,716,1678.971695
470.0,1284,1692.107285
650.0,1286,1705.817153
435.0,1067,1716.512513
225.0,578,1722.493913
895.0,1107,1734.51476
420.0,776,1742.988501
675.0,1051,1754.37647
470.0,1092,1766.677373
870.0,1016,1777.533204
270.0,543,1783.040003
650.0,1016,1793.978576
260.0,592,1799.879293
420.0,1167,1812.561305
575.0,1180,1825.277749
395.0,986,1836.232709
315.0,684,1843.560056
640.0,1093,1855.180898
300.0,851,1863.821463
255.0,546,1870.47754
390.0,894,1880.048858
405.0,1043,1892.313599
180.0,482,1897.138812
300.0,842,1906.746732
680.0,1013,1917.146662
210.0,540,1922.614496
395.0,752,1930.664723
315.0,700,1938.036165
245.0,646,1944.973553
260.0,607,1951.796449
700.0,981,1961.981797
275.0,600,1968.579375
495.0,1116,1980.62753
525.0,1009,1991.294835
495.0,1030,2002.497967
240.0,529,2008.013081
595.0,1016,2018.830838
290.0,745,2027.416959
420.0,1060,2038.414809
470.0,962,2048.956414
555.0,1080,2060.195046
670.0,959,2070.309962
335.0,661,2077.279136
465.0,1020,2088.16401
555.0,1404,2102.769751
495.0,1091,2114.236934
315.0,558,2120.043465
340.0,580,2126.540917
285.0,659,2133.434702
300.0,611,2139.795517
240.0,520,2145.506799
800.0,1263,2158.773118
315.0,782,2166.783451
695.0,999,2177.684699
710.0,884,2186.812617
500.0,966,2196.379099
360.0,595,2202.5745
320.0,619,2209.233018
555.0,1207,2222.049828
500.0,1075,2233.854255
550.0,692,2241.747181
415.0,642,2248.882054
435.0,1125,2260.384397
515.0,1049,2272.055813
675.0,958,2282.007709
775.0,1207,2294.338497
795.0,1289,2307.972599
295.0,853,2316.701938
240.0,448,2321.296489
480.0,910,2330.737907
420.0,649,2337.545379
315.0,615,2344.17711
290.0,540,2349.910061
285.0,544,2355.928036
240.0,523,2361.462129
510.0,975,2371.523828
405.0,1050,2382.249346
355.0,671,2388.778457
505.0,882,2398.160699
440.0,837,2406.899774
210.0,408,2411.006465
695.0,1332,2424.722807
595.0,921,2434.157892
750.0,1051,2445.965964
450.0,927,2455.582967
620.0,725,2462.8968
640.0,1360,2476.629025
480.0,978,2486.970793
610.0,1290,2500.681574
420.0,823,2510.003376
505.0,972,2519.816948
755.0,989,2530.249244
300.0,609,2536.623905
405.0,916,2545.866537
460.0,718,2552.964736
365.0,666,2560.238736
395.0,835,2568.429433
165.0,359,2571.956456
495.0,1024,2582.489494
560.0,672,2589.268178
840.0,1624,2606.230709
540.0,864,2615.022357
550.0,892,2624.594264
450.0,719,2632.505714
470.0,898,2642.1095
695.0,1020,2652.599727
435.0,908,2662.362317
750.0,1020,2672.829514
345.0,789,2681.687572
435.0,961,2691.687531
495.0,1085,2702.940587
550.0,931,2713.565114
435.0,923,2723.583479
465.0,718,2731.321058
445.0,745,2739.468163
400.0,790,2747.457594
610.0,1066,2757.907869
435.0,755,2765.965178
520.0,909,2775.247708
345.0,786,2783.387937
270.0,641,2790.067447
315.0,486,2795.210112
495.0,979,2805.192779
435.0,893,2814.62203
605.0,1137,2825.879921
600.0,1350,2840.16021
335.0,596,2846.339461
725.0,1122,2858.032355
340.0,557,2863.636187
695.0,1082,2875.03008
585.0,1393,2890.189496
610.0,689,2897.252671
410.0,732,2905.080689
315.0,556,2910.744915
800.0,1387,2925.229999
575.0,1350,2939.059576
610.0,1128,2950.736283
370.0,646,2957.464729
920.0,1378,2972.425244
495.0,1096,2983.995317
470.0,717,2991.645626
565.0,1009,3002.085611
335.0,596,3008.160686
485.0,871,3017.299118
315.0,609,3023.844374
240.0,437,3028.499152
670.0,881,3038.442262
775.0,1150,3050.943522
420.0,738,3058.64846
745.0,1182,3071.730986
600.0,1009,3082.061838
495.0,936,3095.340983
315.0,802,3104.86624
550.0,1212,3119.934579
315.0,602,3127.730204
575.0,1054,3140.589171
605.0,1227,3156.073196
495.0,1125,3169.429097
390.0,680,3177.889021
525.0,973,3190.14872
325.0,632,3198.805357
330.0,758,3213.167856
525.0,815,3226.147352
375.0,662,3236.347179
830.0,1291,3256.398925
200.0,422,3263.029809
375.0,766,3278.356474
545.0,1084,3298.25548
635.0,980,3314.523824
575.0,1348,3338.44763
370.0,693,3351.278006
295.0,708,3365.049661
410.0,720,3378.234579
575.0,1302,3401.659721
405.0,567,3412.274639
755.0,1416,3437.649501
810.0,1131,3458.093172
575.0,807,3474.259021
755.0,996,3493.674789
405.0,705,3506.107633
545.0,1304,3526.542406
525.0,959,3542.431567
1000.0,1206,3561.947098
240.0,537,3571.373888
695.0,954,3587.843518
600.0,1140,3606.945706
575.0,816,3621.982554
575.0,1200,3643.082261
320.0,614,3654.934773
580.0,1109,3675.2268
575.0,1136,3693.968867
515.0,836,3708.53496
495.0,1017,3728.059347
575.0,1230,3751.790811
500.0,939,3769.430302
345.0,637,3781.672066
495.0,1046,3801.848007
605.0,1135,3822.67673
460.0,951,3838.391992
610.0,917,3853.430581
495.0,993,3871.128699
650.0,838,3887.715636
755.0,1159,3909.82182
530.0,875,3925.23574
650.0,1127,3944.937522
600.0,1129,3964.734436
355.0,715,3976.456895
570.0,989,3994.682751
770.0,1094,4016.146274
495.0,1131,4036.327358
360.0,824,4051.442415
680.0,1057,4069.548868
420.0,715,4082.352865
570.0,1074,4099.355988
885.0,1470,4123.75365
385.0,669,4135.88778
510.0,910,4152.673715
510.0,835,4167.584016
510.0,1003,4186.062245
260.0,575,4196.542582
710.0,1247,4218.444059
1030.0,1876,4249.998796
405.0,634,4260.763412
255.0,446,4267.955619
570.0,730,4279.669921
575.0,1094,4298.505411
560.0,1088,4317.283809
590.0,661,4329.364252
575.0,1088,4349.317364
440.0,894,4366.388679
750.0,1598,4393.42108
440.0,826,4407.85953
365.0,638,4418.721892
420.0,710,4432.577382
330.0,652,4444.250234
420.0,744,4457.542057
395.0,635,4468.409842
485.0,657,4479.307023
575.0,871,4493.038531
435.0,637,4503.389431
515.0,620,4514.004172
610.0,980,4530.869149
605.0,957,4548.097797
500.0,1020,4565.768575
865.0,1051,4583.862927
405.0,879,4598.885019
605.0,1132,4620.243566
575.0,1061,4640.23036
705.0,1405,4665.364988
480.0,864,4679.181109
710.0,921,4695.460492
575.0,1081,4712.652066
380.0,701,4724.579646
365.0,544,4734.021812
605.0,1352,4761.558491
465.0,732,4776.732956
835.0,1415,4803.178543
600.0,969,4820.5466
395.0,576,4831.935793
445.0,852,4847.580575
470.0,754,4861.108434
570.0,844,4877.766635
295.0,496,4887.744382
740.0,909,4905.981295
565.0,1094,4925.438618
705.0,1279,4946.241402
320.0,847,4960.348552
695.0,1047,4979.718429
450.0,744,4994.035582
395.0,635,5005.673294
380.0,775,5020.151949
800.0,1130,5041.98254
445.0,809,5058.238039
465.0,747,5071.084943
485.0,762,5084.501773
600.0,974,5101.187388
755.0,1144,5121.06697
500.0,883,5137.820717
520.0,942,5157.984841
470.0,696,5171.956959
940.0,1603,5204.201038
645.0,1202,5225.167178
510.0,622,5235.898485
475.0,753,5248.591126
755.0,964,5265.672259
345.0,621,5276.1947
555.0,911,5291.296406
495.0,548,5300.577281
430.0,562,5311.36269
875.0,1395,5340.28083
470.0,776,5356.04861
605.0,998,5375.858341
390.0,641,5387.654244
430.0,623,5399.241208
570.0,945,5416.350338
600.0,919,5433.931031
160.0,422,5441.804909
605.0,1228,5464.836631
695.0,799,5478.366244
680.0,1176,5498.739073
390.0,607,5510.076795
655.0,902,5526.28274
690.0,833,5540.413257
660.0,1137,5559.806351
660.0,1107,5578.41066
575.0,852,5592.177698
670.0,867,5607.259386
570.0,1100,5627.281653
600.0,837,5640.721421
610.0,1127,5659.587872
445.0,673,5670.430302
630.0,841,5685.075022
495.0,634,5696.776356
335.0,658,5709.65902
660.0,875,5725.317291
685.0,1295,5750.014191
310.0,456,5758.6905
350.0,642,5770.242369
680.0,1089,5789.537415
570.0,863,5805.964138
525.0,854,5822.171456
470.0,728,5834.927598
500.0,797,5850.632273
470.0,657,5864.059359
640.0,993,5883.922118
465.0,758,5897.749506
515.0,830,5911.302594
520.0,910,5927.75139
480.0,680,5939.636284
585.0,902,5954.966691
600.0,881,5970.066103
475.0,746,5983.052162
460.0,653,5996.057783
405.0,586,6008.839572
520.0,785,6024.881928
485.0,705,6038.266588
640.0,969,6056.62519
480.0,644,6068.47364
660.0,1108,6088.944543
755.0,1044,6108.338022
660.0,1040,6126.466156
500.0,774,6140.342731
495.0,743,6152.160397
775.0,999,6169.440309
380.0,637,6179.398496
500.0,751,6191.271769
435.0,628,6200.589828
490.0,942,6214.595186
405.0,514,6223.129307
525.0,794,6237.068994
495.0,652,6248.538666
500.0,822,6263.515953
330.0,528,6274.177728
575.0,992,6292.345325
520.0,551,6302.654074
515.0,835,6318.378764
570.0,896,6335.643067
880.0,1513,6365.687622
420.0,545,6375.919644
665.0,1053,6395.29222
520.0,872,6410.657581
725.0,930,6425.759514
570.0,792,6438.977613
470.0,713,6452.480038
575.0,962,6469.656071
545.0,826,6484.046739
555.0,895,6499.56817
495.0,584,6510.084645
520.0,842,6524.346423
250.0,447,6532.396486
630.0,874,6547.684882
490.0,1030,6564.114355
575.0,1110,6581.467797
525.0,778,6595.432101
575.0,1088,6615.326942
545.0,938,6633.411927
435.0,719,6646.80154
605.0,834,6662.75691
490.0,802,6678.749522
440.0,713,6693.304783
575.0,758,6708.043915
175.0,671,6722.654868
785.0,1043,6742.031543
545.0,881,6757.913729
535.0,702,6769.872032
445.0,657,6780.187233
580.0,727,6791.504709
600.0,939,6805.867788
520.0,847,6818.47223
360.0,715,6830.349853
540.0,1016,6847.64979
575.0,654,6858.208601
505.0,800,6871.175771
450.0,639,6881.407343
515.0,919,6897.307027
470.0,748,6911.08101
600.0,926,6927.064191
605.0,919,6942.899898
425.0,589,6953.249899
310.0,643,6964.965317
340.0,592,6975.583107
225.0,532,6985.240489
480.0,782,6998.770762
420.0,660,7009.763948
600.0,893,7024.649987
915.0,1014,7040.857632
600.0,814,7055.155471
545.0,787,7069.342505
440.0,714,7080.87014
605.0,814,7094.148374
830.0,1036,7110.258368
600.0,874,7125.640885
545.0,784,7140.243018
690.0,1056,7159.809959
525.0,777,7174.728179
970.0,1014,7193.25415
545.0,687,7205.218247
470.0,719,7215.469185
600.0,872,7228.605892
430.0,812,7242.157519
520.0,776,7256.950971
500.0,647,7268.838489
500.0,811,7284.174489
600.0,986,7302.245615
665.0,616,7313.965661
490.0,863,7329.376862
600.0,935,7344.404761
415.0,647,7354.915932
685.0,1062,7373.1755
700.0,1017,7394.253474
390.0,553,7405.632834
485.0,870,7422.402031
570.0,793,7435.455084
600.0,833,7449.586154
835.0,1127,7466.377383
305.0,495,7474.011006
490.0,738,7485.156094
440.0,560,7493.694185
570.0,821,7507.624215
605.0,742,7520.558964
600.0,850,7537.062268
340.0,536,7546.172495
770.0,749,7558.500637
300.0,419,7565.133663
515.0,646,7575.065759
545.0,1095,7593.389238
600.0,870,7607.388416
600.0,906,7622.961043
580.0,920,7637.931505
540.0,844,7653.55675
575.0,767,7666.077401
575.0,934,7681.647473
770.0,907,7696.771687
610.0,860,7710.959157
755.0,906,7727.742529
570.0,889,7746.492669
735.0,1085,7767.083343
600.0,976,7785.150597
575.0,884,7801.541336
515.0,787,7815.530955
470.0,638,7827.090995
1015.0,1277,7848.727417
545.0,898,7864.602675
645.0,902,7880.349802
540.0,786,7893.935867
640.0,990,7910.83072
575.0,841,7925.330575
1120.0,1582,7956.060431
510.0,669,7969.158073
600.0,893,7985.146254
745.0,1056,8003.03591
425.0,621,8013.026559
800.0,1021,8030.114991
605.0,834,8044.93062
600.0,929,8062.675635
680.0,1149,8082.65343
550.0,1029,8101.833962
455.0,553,8112.569593
490.0,743,8126.347267
600.0,945,8146.964627
255.0,394,8155.268884
545.0,796,8171.169317
480.0,958,8189.331797
810.0,1005,8207.492283
800.0,1036,8224.728231
610.0,737,8236.627898
490.0,738,8248.966303
465.0,588,8258.984881
830.0,1006,8277.281349
745.0,782,8289.468801
385.0,558,8298.972024
520.0,676,8311.195409
655.0,973,8331.345191
570.0,842,8348.591846
695.0,1302,8371.595932
545.0,812,8386.289515
515.0,772,8400.559309
570.0,723,8413.32425
575.0,1017,8433.342311
330.0,550,8443.910434
530.0,812,8457.119328
575.0,908,8472.308289
890.0,1254,8494.913368
570.0,1087,8514.238489
800.0,846,8529.33762
320.0,626,8540.651679
600.0,949,8560.05984
600.0,961,8578.088323
600.0,1000,8596.06783
600.0,855,8611.479447
660.0,1211,8633.04014
525.0,1101,8653.321295
630.0,993,8669.088573
600.0,785,8682.864863
575.0,917,8699.719143
850.0,1361,8724.38642
605.0,1040,8744.332548
575.0,772,8759.851549
480.0,784,8775.439048
530.0,841,8791.26298
690.0,623,8801.669726
545.0,717,8814.129738
965.0,1214,8834.628753
555.0,951,8852.129713
600.0,789,8866.500622
1245.0,1487,8893.485715
600.0,727,8906.46656
525.0,656,8918.786119
600.0,901,8935.525769
390.0,568,8945.354569
935.0,1467,8971.368563
525.0,951,8988.967237
575.0,815,9004.450207
720.0,1112,9025.375935
600.0,953,9044.37577
600.0,768,9058.555309
600.0,919,9073.977147
835.0,1214,9095.446023
790.0,1005,9113.588175
530.0,742,9124.986218
335.0,501,9134.273774
575.0,839,9149.083008
585.0,657,9161.170788
405.0,675,9173.659379
350.0,539,9183.154525
600.0,938,9197.832065
570.0,875,9211.996473
600.0,911,9227.780624
680.0,995,9247.49369
520.0,759,9262.849528
740.0,992,9281.9467
545.0,782,9296.374305
600.0,973,9312.848018
650.0,767,9326.333612
685.0,816,9342.059961
545.0,749,9355.503953
515.0,695,9368.420925
600.0,1000,9386.330791
600.0,878,9401.637423
600.0,865,9418.355384
1170.0,1426,9441.945048
515.0,771,9456.282578
775.0,807,9472.056278
450.0,751,9486.058298
770.0,921,9502.94667
550.0,844,9516.892295
1125.0,1349,9542.439396
1130.0,1453,9568.840466
380.0,520,9579.162433
600.0,918,9597.250758
570.0,837,9611.3447
435.0,608,9621.692479
825.0,1265,9644.823049
575.0,1123,9667.21685
530.0,938,9684.12502
600.0,877,9698.883304
600.0,810,9711.948205
440.0,631,9723.654628
515.0,694,9736.14205
545.0,642,9746.984403
765.0,1072,9764.628355
740.0,630,9776.433881
575.0,1118,9800.425549
530.0,676,9813.580171
550.0,912,9830.385794
730.0,1246,9853.849061
510.0,738,9870.070487
570.0,664,9882.865502
930.0,1439,9908.336809
540.0,813,9923.369134
600.0,724,9937.828744
945.0,1225,9959.995095
440.0,844,9974.240998
800.0,1204,9993.975406
805.0,1325,10014.465696
550.0,786,10028.926946
495.0,750,10042.975205
570.0,744,10054.688281
1030.0,1683,10082.833746
540.0,616,10092.937064
510.0,820,10107.870346
575.0,767,10121.285559
1025.0,1218,10141.975084
600.0,1051,10160.647565
600.0,869,10178.658563
525.0,742,10192.471813
935.0,1241,10212.444803
540.0,717,10225.029574
540.0,667,10237.229815
955.0,1334,10262.0881
490.0,798,10276.782756
600.0,861,10290.480743
530.0,782,10303.875296
400.0,465,10313.260572
500.0,671,10326.882291
490.0,870,10345.009301
570.0,770,10358.631997
685.0,1093,10376.150403
605.0,714,10388.667534
600.0,996,10406.129361
600.0,730,10418.497336
915.0,759,10431.633443
580.0,819,10447.128361
715.0,880,10464.085256
490.0,682,10475.780884
725.0,890,10491.873917
600.0,789,10506.679639
570.0,686,10520.545987
570.0,861,10536.326696
570.0,867,10551.03688
605.0,759,10564.44853
1090.0,1684,10594.270143
600.0,883,10608.50199
445.0,565,10618.533092
555.0,1111,10640.772794
570.0,895,10659.6749
545.0,843,10675.381971
490.0,726,10688.436595
570.0,770,10702.150666
775.0,936,10720.084859
540.0,870,10738.635913
915.0,1351,10764.001221
600.0,874,10778.622251
570.0,785,10792.221132
575.0,810,10808.056061
540.0,715,10820.655276
540.0,902,10836.837376
600.0,763,10850.712166
545.0,835,10867.443865
390.0,565,10878.326573
540.0,717,10892.372988
1115.0,1246,10916.636935
575.0,834,10932.29829
600.0,930,10948.212831
385.0,649,10959.890094
545.0,824,10975.678405
1715.0,1657,11005.664245
600.0,811,11018.932091
1250.0,1736,11050.885696
575.0,1012,11070.833543
600.0,813,11085.358693
580.0,818,11099.057641
600.0,748,11112.257317
545.0,651,11123.642766
550.0,676,11135.541285
515.0,680,11147.162358
945.0,1159,11167.632426
905.0,1159,11187.219785
575.0,829,11200.770951
605.0,860,11214.722248
570.0,806,11227.286581
470.0,625,11237.691709
700.0,934,11252.534864
1355.0,1472,11277.382699
570.0,833,11291.100554
600.0,1019,11308.464025
485.0,636,11318.928052
775.0,924,11334.320801
915.0,1220,11354.827461
570.0,628,11365.373207
520.0,722,11376.377393
605.0,1110,11394.890424
900.0,1419,11418.972079
800.0,884,11435.171194
520.0,738,11448.155851
600.0,795,11462.861409
525.0,529,11472.741481
575.0,887,11486.680438
785.0,1131,11504.169813
715.0,681,11516.02481
495.0,696,11527.476759
580.0,791,11540.366766
720.0,706,11553.308398
515.0,944,11572.972256
720.0,879,11591.198415
835.0,1218,11611.709806
600.0,678,11622.98452
540.0,703,11636.340709
525.0,658,11647.875096
600.0,867,11662.372381
600.0,984,11678.2836
965.0,1161,11698.883853
695.0,927,11717.343751
605.0,1002,11735.152799
1265.0,1577,11763.393353
755.0,937,11778.47496
545.0,729,11790.738048
570.0,742,11803.078439
545.0,751,11815.453006
1050.0,1240,11838.598423
1150.0,1717,11869.203397
600.0,865,11884.175632
600.0,992,11901.333098
600.0,950,11917.901845
720.0,953,11934.439824
485.0,777,11949.584394
715.0,876,11966.065085
800.0,946,11981.359262
515.0,661,11991.308267
600.0,973,12008.763939
600.0,664,12020.651232
600.0,967,12038.530026
1075.0,1452,12063.849783
600.0,835,12080.265913
1180.0,1309,12106.232643
1075.0,1335,12130.85036
1160.0,1479,12159.148359
600.0,672,12172.94993
850.0,1176,12193.043264
1005.0,1396,12216.922698
1225.0,1454,12244.564174
600.0,991,12262.747083
510.0,693,12274.120409
600.0,803,12287.05916
920.0,1379,12311.77295
570.0,938,12328.772541
955.0,1565,12359.856866
600.0,793,12374.177951
600.0,763,12386.745148
1000.0,1263,12409.625501
905.0,1176,12431.082673
845.0,1547,12456.525744
1010.0,1461,12482.981194
740.0,706,12494.562735
365.0,517,12503.73354
600.0,801,12517.995521
1225.0,1776,12548.152292
630.0,788,12561.747288
575.0,787,12576.134965
650.0,929,12593.197008
470.0,469,12600.865555
650.0,786,12615.482584
600.0,745,12629.536038
515.0,684,12642.133843
815.0,1395,12668.23178
520.0,841,12682.684206
1065.0,1255,12704.276692
415.0,523,12714.767671
1150.0,1757,12745.451601
600.0,937,12761.051787
600.0,1118,12780.307132
570.0,971,12797.219361
1145.0,1511,12821.08041
465.0,636,12832.13851
945.0,1149,12852.006532
600.0,957,12869.310178
600.0,1015,12886.542139
545.0,688,12900.055954
605.0,941,12917.441184
995.0,998,12933.617012
570.0,823,12948.252391
575.0,951,12966.456784
510.0,773,12980.569934
740.0,1099,12999.452358
545.0,764,13012.256145
1145.0,1590,13040.530447
960.0,1249,13063.339248
540.0,755,13077.820464
550.0,714,13090.949012
1045.0,1387,13115.299709
540.0,648,13125.365936
600.0,758,13137.441294
1375.0,1621,13165.408214
575.0,687,13176.264694
605.0,847,13191.907221
495.0,695,13204.655113
570.0,791,13220.376516
545.0,677,13232.966645
930.0,1082,13251.771858
545.0,788,13265.692415
545.0,659,13277.725306
575.0,910,13293.870482
880.0,1466,13319.097847
540.0,678,13332.282033
540.0,705,13344.735061
515.0,869,13360.274954
525.0,699,13372.348998
515.0,741,13386.059929
600.0,920,13402.7769
800.0,796,13417.770672
995.0,1491,13443.530778
550.0,653,13454.168683
1025.0,1214,13477.539166
740.0,1108,13497.611154
570.0,769,13509.977468
520.0,717,13521.763683
885.0,1041,13540.27007
660.0,949,13557.553518
530.0,758,13571.490256
600.0,800,13584.613971
545.0,789,13598.936207
840.0,1195,13621.294326
600.0,882,13636.673047
600.0,934,13653.087639
465.0,704,13665.932363
465.0,587,13676.975144
600.0,782,13690.745418
965.0,1204,13712.209562
570.0,969,13728.629612
600.0,879,13744.539537
570.0,920,13761.325764
1410.0,1701,13792.567222
600.0,983,13810.329053
700.0,1238,13831.223195
545.0,635,13842.773074
570.0,628,13854.544218
740.0,657,13866.137336
540.0,619,13877.469595
710.0,851,13891.711221
580.0,1011,13910.089361
500.0,584,13921.233185
600.0,871,13936.575039
540.0,695,13949.93889
540.0,676,13962.048146
600.0,813,13976.559806
495.0,820,13991.933756
465.0,606,14001.901261
515.0,704,14014.250567
580.0,927,14030.127459
570.0,772,14043.977288
570.0,701,14056.851511
1230.0,1722,14089.986014
600.0,972,14105.55214
570.0,1187,14126.78344
790.0,991,14145.036645
585.0,830,14160.590398
605.0,877,14174.461146
405.0,578,14183.611399
1460.0,1581,14211.189844
680.0,909,14227.773354
545.0,657,14240.377895
800.0,894,14255.204875
605.0,830,14269.84803
600.0,992,14288.446846
610.0,848,14303.740933
600.0,1027,14320.188186
600.0,853,14333.266128
545.0,668,14345.01061
550.0,1062,14364.115854
405.0,576,14373.150299
955.0,1399,14395.175105
550.0,721,14409.354595
525.0,727,14422.277287
285.0,425,14430.770478
575.0,726,14443.304404
600.0,858,14457.687488
510.0,844,14472.935375
515.0,751,14486.977005
1045.0,1315,14509.467625
600.0,774,14523.482115
490.0,657,14536.291926
510.0,807,14549.282398
545.0,623,14560.827652
600.0,930,14577.334764
540.0,846,14590.949688
600.0,958,14606.082547
540.0,669,14617.310089
1070.0,1240,14641.664188
600.0,846,14657.070864
800.0,810,14671.138744
485.0,753,14683.476349
575.0,797,14698.448342
440.0,603,14710.933829
505.0,718,14725.028574
1170.0,1556,14752.02207
795.0,1029,14771.084813
540.0,627,14782.579765
600.0,873,14797.039202
605.0,1052,14814.683066
600.0,735,14826.787298
600.0,1019,14847.743874
1100.0,1583,14877.959672
825.0,1005,14893.084586
515.0,738,14905.047035
465.0,708,14918.140343
600.0,883,14933.749203
515.0,679,14946.39754
540.0,917,14960.906987
510.0,711,14972.540465
740.0,740,14985.73517
515.0,651,14997.399034
540.0,635,15008.26135
1135.0,1235,15028.778723
1300.0,1355,15051.629802
1175.0,1714,15081.182769
995.0,1376,15105.612169
570.0,799,15120.767911
1045.0,1468,15146.970528
1205.0,1623,15178.620497
600.0,836,15194.483298
575.0,731,15208.234718
600.0,850,15223.985697
575.0,1117,15247.75643
695.0,941,15265.348455
1005.0,1369,15291.658423
515.0,771,15306.252849
1295.0,1567,15335.103643
540.0,624,15345.155222
300.0,471,15352.50847
520.0,671,15364.486921
520.0,899,15380.774091
545.0,710,15393.628961
605.0,961,15412.083353
600.0,977,15430.952477
575.0,846,15446.842443
1050.0,1392,15469.471115
545.0,887,15486.057554
835.0,1098,15506.247793
600.0,834,15520.20122
525.0,760,15533.945704
600.0,858,15550.775515
515.0,635,15562.233237
600.0,952,15577.848475
540.0,641,15587.589541
580.0,724,15599.577725
670.0,828,15615.558913
545.0,610,15627.941046
600.0,878,15642.580265
600.0,753,15654.503514
570.0,748,15667.182184
600.0,705,15679.987597
475.0,657,15691.796273
830.0,924,15708.378834
600.0,773,15721.587331
1070.0,1180,15742.96365
