r,l,t
705.0,1386,4502.529212
605.0,1223,4523.161012
880.0,1368,4547.692223
480.0,795,4561.569125
445.0,745,4574.314877
705.0,1296,4596.499053
550.0,1100,4617.140446
830.0,1039,4636.838697
710.0,1195,4658.48107
490.0,776,4671.395483
550.0,926,4686.619731
365.0,652,4698.071043
470.0,906,4712.43282
600.0,1040,4729.830087
600.0,1082,4751.867913
480.0,763,4767.088472
530.0,1013,4787.680626
380.0,627,4799.044212
490.0,720,4811.823191
815.0,1593,4841.421718
360.0,561,4851.624271
500.0,848,4867.689845
195.0,423,4875.71649
405.0,812,4891.704471
630.0,1079,4913.586205
485.0,845,4927.89039
660.0,1014,4944.224751
805.0,1029,4961.299737
605.0,1198,4984.185887
405.0,699,4997.32301
505.0,822,5012.603205
300.0,580,5023.816957
795.0,1013,5043.600226
365.0,571,5054.310752
240.0,425,5061.935703
620.0,635,5073.391564
590.0,869,5088.503823
660.0,1392,5112.103708
775.0,1275,5136.556012
575.0,901,5155.2231
685.0,1460,5185.276595
475.0,627,5197.587141
385.0,677,5209.802972
600.0,913,5225.597669
340.0,659,5236.800329
800.0,922,5251.904644
605.0,905,5268.600582
520.0,925,5284.166059
710.0,1309,5307.579044
570.0,979,5327.867322
500.0,684,5341.788962
350.0,619,5353.618125
430.0,630,5366.504419
600.0,951,5384.816983
685.0,1168,5406.29326
495.0,752,5419.499203
515.0,793,5435.372775
340.0,526,5445.220436
635.0,979,5463.097973
555.0,918,5478.794002
490.0,811,5493.007959
365.0,639,5504.652657
800.0,1258,5527.022135
380.0,648,5538.127093
360.0,566,5548.329558
525.0,937,5563.613609
485.0,887,5578.525052
545.0,985,5594.484453
500.0,851,5609.567106
365.0,567,5619.515321
600.0,961,5636.007952
575.0,861,5650.295
715.0,823,5663.843869
680.0,1367,5687.432465
705.0,875,5703.8067
390.0,695,5717.023007
800.0,891,5733.847483
530.0,558,5744.220535
685.0,767,5758.616801
800.0,1154,5779.393096
740.0,751,5793.204799
605.0,1062,5813.319051
555.0,954,5830.345921
470.0,708,5844.040142
510.0,831,5860.887577
490.0,772,5876.421757
570.0,880,5893.037083
465.0,817,5906.874857
680.0,1251,5928.731876
515.0,822,5942.825068
550.0,651,5953.785571
575.0,1182,5974.602371
445.0,742,5988.087161
560.0,734,6003.529901
800.0,930,6022.718128
480.0,670,6035.821148
275.0,464,6044.549908
550.0,846,6059.882494
515.0,735,6073.706065
495.0,902,6090.774679
405.0,567,6100.645953
395.0,537,6110.711727
815.0,1475,6136.640689
495.0,620,6147.084152
830.0,810,6160.653743
400.0,566,6170.11789
395.0,781,6182.888029
440.0,658,6192.896004
210.0,529,6200.671746
610.0,880,6213.372479
525.0,877,6228.450361
520.0,658,6240.065031
510.0,761,6253.520242
450.0,903,6270.410467
455.0,614,6282.211204
600.0,950,6300.135176
540.0,713,6313.583444
600.0,1075,6333.914091
570.0,1150,6356.71468
550.0,649,6369.279592
570.0,902,6386.195065
545.0,932,6402.923627
440.0,795,6417.128645
600.0,858,6430.672151
745.0,905,6446.716841
420.0,558,6457.26488
540.0,805,6471.706633
385.0,673,6483.47172
600.0,926,6499.365833
580.0,880,6514.750668
820.0,1080,6533.407878
425.0,555,6543.229603
580.0,744,6555.378678
525.0,670,6566.299574
650.0,1009,6581.937436
515.0,733,6595.342751
600.0,1011,6613.641047
545.0,927,6631.45237
335.0,693,6644.384187
615.0,756,6658.595432
490.0,888,6676.177711
640.0,906,6694.395615
600.0,1112,6717.623995
575.0,823,6733.318422
580.0,562,6743.315948
570.0,781,6757.892973
540.0,684,6769.674298
525.0,782,6781.908101
525.0,751,6793.576297
495.0,801,6805.839359
515.0,818,6818.072562
575.0,923,6833.491348
520.0,746,6846.092241
495.0,780,6858.691391
600.0,807,6871.741824
600.0,981,6887.847374
375.0,585,6898.521051
405.0,576,6908.751496
480.0,803,6922.688198
740.0,1050,6940.964303
475.0,612,6951.44155
540.0,745,6965.173533
590.0,818,6980.181195
570.0,924,6996.515063
605.0,804,7009.774461
470.0,681,7020.813062
375.0,663,7031.703079
775.0,903,7046.608197
610.0,864,7062.261523
770.0,987,7078.920183
605.0,708,7090.434008
485.0,679,7100.407005
570.0,945,7116.093113
780.0,968,7134.631533
570.0,863,7150.538858
555.0,703,7162.978668
670.0,741,7177.3976
320.0,481,7185.917473
460.0,576,7196.552111
420.0,583,7206.068079
570.0,758,7217.067237
340.0,603,7226.099992
605.0,804,7239.54771
440.0,608,7251.121995
600.0,903,7267.773389
570.0,1008,7286.387892
585.0,882,7302.456235
475.0,622,7314.31331
555.0,848,7329.48151
385.0,649,7339.990413
600.0,886,7354.437136
600.0,1020,7372.079853
600.0,806,7388.113669
805.0,1102,7410.925367
600.0,894,7427.104344
940.0,1130,7445.976991
810.0,1116,7463.508798
770.0,934,7477.395331
545.0,846,7490.078807
725.0,1051,7507.768139
600.0,1106,7527.892997
815.0,997,7546.077965
365.0,481,7554.278385
500.0,667,7564.783044
545.0,808,7577.246232
605.0,916,7592.611728
540.0,922,7607.493156
990.0,1051,7625.42628
740.0,1137,7645.030289
580.0,768,7658.548337
500.0,1103,7676.697231
600.0,993,7693.184594
600.0,766,7705.506728
465.0,615,7716.247629
720.0,861,7733.075832
715.0,725,7748.021338
600.0,860,7764.723607
545.0,747,7778.335657
430.0,524,7788.216574
570.0,1010,7806.489734
545.0,846,7821.398396
445.0,636,7832.621281
605.0,771,7846.02907
505.0,1131,7866.20532
615.0,767,7879.424628
1120.0,1219,7900.325412
790.0,1196,7920.798315
575.0,875,7936.206282
410.0,647,7949.090113
805.0,957,7968.705147
750.0,798,7982.851153
600.0,923,7998.634263
440.0,598,8008.75542
475.0,774,8021.181324
605.0,845,8035.09184
435.0,604,8046.719475
760.0,676,8059.107751
830.0,1220,8081.054139
600.0,1259,8104.105887
620.0,558,8114.90729
570.0,948,8133.707651
600.0,885,8152.701608
690.0,689,8166.515955
595.0,607,8178.634836
605.0,871,8195.219051
600.0,923,8211.204702
600.0,980,8227.228483
445.0,758,8239.177421
700.0,1063,8257.185436
675.0,1043,8276.831673
300.0,469,8283.826315
775.0,845,8297.876733
845.0,1347,8323.578301
425.0,595,8336.212888
520.0,774,8351.258213
245.0,441,8358.685048
585.0,787,8372.416336
605.0,1120,8393.580439
425.0,643,8405.320022
765.0,999,8424.601873
800.0,788,8439.471583
600.0,952,8455.288962
840.0,1136,8474.73282
575.0,1029,8493.284719
610.0,788,8507.220977
600.0,806,8521.371354
735.0,976,8539.44112
335.0,467,8548.407276
335.0,581,8560.168149
480.0,652,8572.468572
515.0,915,8589.3286
570.0,890,8604.789821
575.0,947,8621.285805
800.0,1290,8645.036189
545.0,1041,8662.706231
410.0,612,8673.15729
485.0,684,8685.209672
805.0,815,8699.927266
780.0,1136,8720.069644
365.0,517,8729.993154
600.0,825,8746.313505
600.0,730,8760.427062
570.0,706,8774.945286
845.0,1236,8797.213846
570.0,1029,8814.807586
545.0,820,8828.688105
440.0,648,8840.727157
365.0,681,8852.612571
770.0,1214,8874.408006
800.0,907,8891.902765
570.0,865,8906.689814
500.0,748,8920.888906
600.0,727,8934.536517
675.0,769,8947.696576
570.0,835,8962.357898
495.0,588,8973.120933
600.0,952,8990.814227
575.0,737,9004.59934
710.0,1167,9027.189421
740.0,1191,9049.814039
600.0,812,9063.81299
490.0,822,9078.276688
440.0,677,9090.177678
600.0,877,9106.849686
605.0,844,9119.893349
575.0,862,9134.995071
725.0,1102,9154.389688
830.0,1006,9173.492568
515.0,805,9187.331827
535.0,920,9201.708876
470.0,630,9211.452855
600.0,1103,9231.21282
600.0,804,9247.498698
745.0,861,9264.994787
550.0,723,9279.163052
545.0,819,9293.956556
485.0,870,9309.521628
485.0,648,9320.498174
1350.0,1790,9353.319911
435.0,642,9364.499391
575.0,821,9379.713789
495.0,921,9396.112615
540.0,868,9412.828781
390.0,511,9422.19563
545.0,782,9434.377943
1020.0,1458,9460.690719
515.0,821,9476.185389
970.0,1218,9499.190158
600.0,878,9514.132483
460.0,829,9528.453578
940.0,1300,9552.42075
440.0,587,9563.460685
750.0,1140,9586.382684
540.0,686,9599.538279
570.0,746,9612.266697
570.0,973,9628.166933
600.0,793,9642.966642
770.0,1154,9665.81234
605.0,760,9679.815299
580.0,761,9693.13349
515.0,851,9707.361802
800.0,848,9721.767334
740.0,1105,9742.248375
475.0,680,9753.148325
605.0,832,9767.634438
840.0,1117,9789.610509
960.0,1211,9814.809424
515.0,845,9829.983897
545.0,930,9846.423811
600.0,837,9864.880688
570.0,894,9882.64163
515.0,777,9896.977443
715.0,1169,9917.590862
520.0,818,9933.423854
600.0,791,9948.015595
545.0,907,9963.996314
570.0,736,9976.426755
840.0,1350,9998.434805
425.0,569,10007.16029
775.0,842,10021.110714
645.0,1134,10041.969938
605.0,873,10056.531669
570.0,989,10073.428169
525.0,730,10084.642123
390.0,600,10094.704817
680.0,1075,10113.568238
600.0,856,10129.076664
775.0,1029,10146.527415
850.0,1162,10168.166711
545.0,955,10186.798132
540.0,844,10201.491304
540.0,838,10214.747609
515.0,791,10229.275409
540.0,694,10241.981756
525.0,680,10254.429667
515.0,716,10268.1242
545.0,683,10279.62867
545.0,1043,10296.792332
825.0,1211,10320.706214
545.0,704,10334.976218
540.0,661,10348.095572
380.0,684,10359.699939
715.0,809,10373.245193
515.0,905,10388.617999
605.0,813,10403.272998
610.0,762,10415.922454
600.0,766,10428.892856
485.0,747,10443.313427
540.0,919,10460.989266
1100.0,1626,10489.575779
635.0,956,10507.987268
605.0,1107,10528.593201
600.0,977,10546.119229
1100.0,1404,10571.275096
340.0,600,10581.570718
385.0,496,10590.141214
1190.0,1451,10614.556869
1015.0,1159,10637.192281
600.0,1004,10657.779716
800.0,944,10676.403864
505.0,623,10686.720925
570.0,836,10701.991287
555.0,904,10719.489226
390.0,659,10733.223661
540.0,687,10746.5094
575.0,1138,10767.622359
825.0,1339,10791.01055
545.0,844,10806.429232
515.0,933,10823.287404
570.0,718,10836.340125
575.0,886,10852.422364
495.0,698,10865.995221
545.0,673,10879.278664
555.0,1041,10901.201628
545.0,644,10913.31158
520.0,689,10925.797045
500.0,764,10939.318714
545.0,720,10951.531531
600.0,942,10969.620713
650.0,1059,10989.978536
800.0,1030,11007.335109
895.0,1356,11030.475861
605.0,948,11048.192447
775.0,940,11066.295174
600.0,833,11082.250264
555.0,747,11094.574745
600.0,802,11108.882799
710.0,813,11122.905075
600.0,826,11136.866995
730.0,851,11151.422194
600.0,993,11168.621681
540.0,813,11182.732467
520.0,743,11195.382585
510.0,580,11204.384711
665.0,1054,11221.257069
605.0,1153,11240.08546
610.0,1053,11256.816855
715.0,729,11269.298478
575.0,837,11282.61288
780.0,997,11300.222244
600.0,830,11314.168683
500.0,671,11324.902224
570.0,934,11340.906228
490.0,910,11355.802141
800.0,854,11369.961801
460.0,804,11382.497194
545.0,650,11393.38699
500.0,752,11406.105431
555.0,818,11420.001728
600.0,1072,11439.846712
775.0,976,11457.494411
600.0,834,11472.862637
800.0,1049,11489.588626
545.0,689,11500.210243
600.0,992,11516.49416
600.0,895,11531.317218
570.0,817,11544.699565
950.0,1581,11576.67955
630.0,986,11596.341521
525.0,817,11609.81386
600.0,801,11623.841894
1245.0,1591,11651.973549
600.0,827,11665.413033
800.0,856,11679.916613
460.0,717,11692.013446
605.0,1115,11713.702198
600.0,1060,11733.037554
1130.0,1508,11760.02798
570.0,850,11774.11247
570.0,995,11790.601086
570.0,838,11804.582061
1150.0,1433,11829.629352
965.0,1341,11854.168674
485.0,823,11868.8272
515.0,731,11880.802339
600.0,903,11897.017017
750.0,852,11911.569162
610.0,1108,11931.328385
575.0,898,11948.6861
575.0,1028,11967.622928
540.0,594,11977.203448
540.0,723,11988.366598
600.0,1008,12005.869614
570.0,898,12021.982972
1430.0,1622,12050.872389
600.0,914,12067.029378
815.0,1233,12091.719121
465.0,855,12107.516051
540.0,706,12121.297421
540.0,710,12134.077196
600.0,958,12152.621195
495.0,805,12168.834645
575.0,753,12182.510385
1230.0,1782,12212.728534
600.0,882,12228.845701
525.0,870,12245.389731
1020.0,1364,12269.793478
295.0,452,12276.896786
575.0,734,12288.901838
600.0,848,12304.120473
600.0,862,12319.406141
1185.0,1378,12347.003547
545.0,875,12363.544696
745.0,1112,12382.958053
715.0,974,12399.931836
540.0,782,12413.994007
755.0,1095,12434.614894
1040.0,1103,12452.205884
475.0,887,12467.00245
600.0,745,12480.889653
610.0,853,12494.920875
540.0,687,12507.420571
570.0,858,12522.510732
600.0,1133,12541.468883
550.0,792,12554.892499
600.0,834,12570.516396
540.0,682,12582.829112
815.0,1181,12603.384773
480.0,750,12617.579785
545.0,861,12633.773706
850.0,1025,12653.390338
995.0,1289,12676.251947
515.0,714,12688.103399
575.0,863,12703.328574
570.0,1011,12722.474067
515.0,691,12734.850217
570.0,949,12750.437978
540.0,757,12763.295183
540.0,673,12774.886505
670.0,715,12787.326778
745.0,738,12799.731173
995.0,1230,12818.939007
380.0,704,12831.306628
1300.0,1458,12856.356151
745.0,790,12870.429066
1110.0,1607,12900.033583
515.0,758,12914.528793
515.0,744,12926.328378
575.0,904,12941.546712
1525.0,1506,12970.129245
835.0,1241,12992.121284
1110.0,1239,13013.085485
575.0,833,13028.475903
660.0,851,13043.712688
1175.0,1725,13075.483023
1050.0,1192,13097.537057
610.0,1022,13115.236679
1355.0,1606,13141.158999
600.0,1207,13161.541555
570.0,867,13175.799849
1490.0,1696,13207.082692
540.0,805,13222.868419
1010.0,1384,13247.697371
600.0,947,13263.874571
605.0,887,13280.205241
1180.0,1555,13307.73588
600.0,906,13323.474607
695.0,672,13335.923053
555.0,874,13351.706972
570.0,968,13369.021581
570.0,1141,13389.782595
970.0,1243,13412.674956
600.0,818,13427.842432
605.0,1003,13444.004459
705.0,821,13458.296316
570.0,796,13473.892291
540.0,625,13485.79053
600.0,750,13498.88732
740.0,666,13509.425225
600.0,933,13524.43248
600.0,781,13538.373928
545.0,663,13550.785164
875.0,1309,13574.405176
1100.0,1472,13600.70648
600.0,863,13616.191739
770.0,860,13631.559162
1020.0,1318,13654.425335
540.0,629,13666.3975
895.0,1202,13688.587179
865.0,1051,13707.416628
570.0,898,13722.536884
600.0,842,13737.712841
630.0,984,13755.730178
600.0,881,13771.039709
540.0,771,13785.345401
515.0,798,13800.268775
600.0,816,13814.683657
770.0,936,13829.907816
510.0,742,13843.308156
540.0,656,13855.485987
1115.0,1443,13881.020951
600.0,844,13895.9309
540.0,673,13907.916871
600.0,826,13923.684314
965.0,1349,13948.314117
785.0,1049,13967.078667
1015.0,1583,13996.159109
555.0,682,14007.830457
1230.0,1500,14033.31466
775.0,913,14050.664487
1065.0,1648,14081.832023
540.0,652,14093.59675
1100.0,1236,14113.823026
950.0,1145,14134.826185
540.0,1020,14154.54289
1155.0,1859,14184.47486
540.0,655,14196.174184
600.0,919,14212.417448
1025.0,1802,14246.217341
1100.0,1434,14270.038672
720.0,837,14285.825804
605.0,767,14300.036593
740.0,633,14310.705735
950.0,1294,14330.644627
515.0,720,14343.079731
1065.0,1181,14364.304475
600.0,860,14377.742255
1130.0,1552,14404.364014
600.0,647,14416.374419
600.0,854,14432.200488
695.0,936,14448.929381
1070.0,1690,14479.124758
895.0,1228,14500.156728
1050.0,1425,14525.936628
500.0,705,14538.952358
600.0,843,14552.59203
575.0,831,14568.322687
600.0,789,14582.030479
1005.0,1381,14603.886711
1095.0,1282,14626.371558
570.0,766,14641.403081
925.0,1148,14662.227864
685.0,760,14675.009712
570.0,898,14690.598594
1175.0,1465,14720.434101
1085.0,1443,14745.566474
515.0,695,14757.597223
710.0,1111,14778.316722
570.0,831,14792.656468
540.0,597,14802.987863
575.0,711,14814.614313
580.0,754,14826.993221
1070.0,1277,14853.521153
510.0,824,14870.334211
540.0,726,14881.665037
1365.0,1462,14904.502613
540.0,646,14916.203153
540.0,714,14928.677207
605.0,766,14942.96805
510.0,811,14956.627903
515.0,700,14967.443528
520.0,702,14979.687411
570.0,760,14993.098557
865.0,1153,15012.840616
515.0,759,15025.355724
600.0,940,15040.316804
540.0,637,15052.015674
1185.0,1313,15075.004893
1005.0,1379,15098.905935
515.0,728,15112.583825
1045.0,1370,15137.433268
600.0,800,15151.757435
515.0,795,15167.905678
440.0,705,15180.879486
415.0,565,15191.77598
450.0,496,15201.199655
545.0,837,15216.099356
1065.0,1376,15244.963207
1150.0,1236,15268.123463
490.0,562,15279.323367
545.0,729,15292.569911
545.0,688,15306.080981
600.0,753,15320.203689
600.0,894,15335.89517
605.0,928,15351.230031
570.0,832,15365.221769
1090.0,1474,15391.780973
740.0,696,15405.428326
550.0,691,15418.078237
485.0,763,15433.777138
1240.0,1256,15456.112791
715.0,675,15467.008271
580.0,897,15483.319177
1100.0,1168,15504.706325
600.0,1000,15521.832003
575.0,941,15538.900942
605.0,1092,15559.832727
815.0,1187,15579.506262
570.0,855,15592.91392
1010.0,1227,15615.395417
570.0,681,15628.785172
605.0,1069,15646.647045
540.0,634,15656.806736
1105.0,1640,15685.490209
600.0,853,15701.664742
570.0,847,15716.251505
820.0,1108,15735.48399
770.0,761,15750.196653
570.0,739,15764.142712
1010.0,1136,15782.901443
1085.0,1629,15811.323975
935.0,1581,15838.432554
1480.0,1352,15860.59663
1215.0,1192,15878.40011
420.0,625,15889.157683
